date,Open,High,Low,Close,Volume,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,Peaks_Valleys_avg
2025-01-16 15:00:00+00:00,4.14,4.245,4.125,4.225,49758.0,0,,,
2025-01-16 16:00:00+00:00,4.225,4.245,4.21,4.235,36864.0,0,,,
2025-01-16 17:00:00+00:00,4.235,4.235,4.195,4.22,37903.0,0,,,
2025-01-16 18:00:00+00:00,4.225,4.265,4.215,4.255,43450.0,0,,,
2025-01-16 19:00:00+00:00,4.255,4.28,4.245,4.265,38621.0,0,,,
2025-01-16 20:00:00+00:00,4.265,4.265,4.2,4.2,85013.0,0,,,
2025-01-17 15:00:00+00:00,4.1,4.13,4.065,4.07,57422.0,0,,,
2025-01-17 16:00:00+00:00,4.075,4.08,4.02,4.025,125683.0,0,,,
2025-01-17 17:00:00+00:00,4.025,4.04,4.005,4.005,45024.0,0,,,
2025-01-17 18:00:00+00:00,4.005,4.065,4.005,4.025,86726.0,0,,,
2025-01-17 19:00:00+00:00,4.025,4.025,3.975,3.98,39120.0,0,,,
2025-01-17 20:00:00+00:00,3.975,4.015,3.96,3.98,133259.0,0,,,3.985
2025-01-20 15:00:00+00:00,3.98,3.98,3.98,3.98,0.0,0,,,3.985
2025-01-20 16:00:00+00:00,3.98,3.98,3.98,3.98,0.0,0,,,3.985
2025-01-20 17:00:00+00:00,3.98,3.98,3.98,3.98,0.0,0,,,3.985
2025-01-20 18:00:00+00:00,3.98,3.98,3.98,3.98,0.0,0,,,3.985
2025-01-20 19:00:00+00:00,3.98,3.98,3.98,3.98,0.0,0,,,3.985
2025-01-20 20:00:00+00:00,3.98,3.98,3.98,3.98,0.0,0,,,3.985
2025-01-21 15:00:00+00:00,4.025,4.125,3.98,4.125,51819.0,0,,,4.0106652600525186
2025-01-21 16:00:00+00:00,4.125,4.165,4.115,4.15,93563.0,0,,,4.055212986124321
2025-01-21 17:00:00+00:00,4.155,4.175,4.135,4.175,17599.0,0,,,4.111601921865154
2025-01-21 18:00:00+00:00,4.175,4.175,4.075,4.085,41133.0,0,,,4.101988277458015
2025-01-21 19:00:00+00:00,4.085,4.11,4.065,4.1,32893.0,0,,,4.095551009093218
2025-01-21 20:00:00+00:00,4.095,4.105,4.065,4.07,73925.0,0,,,4.087249491433899
2025-01-22 15:00:00+00:00,4.115,4.115,4.07,4.105,101578.0,0,,,4.089247849116073
2025-01-22 16:00:00+00:00,4.105,4.135,4.095,4.135,72079.0,0,,,4.094792292147459
2025-01-22 17:00:00+00:00,4.135,4.145,4.095,4.095,41857.0,0,,,4.096199908628849
2025-01-22 18:00:00+00:00,4.095,4.115,4.075,4.075,66643.0,0,,,4.094908770109339
2025-01-22 19:00:00+00:00,4.075,4.115,4.075,4.1,51914.0,0,,,4.09492923187433
