date,Open,High,Low,Close,Volume,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,Peaks_Valleys_avg
2023-11-27 17:00:00+00:00,5.57,5.585,5.42,5.455,20097.0,0,,,
2023-11-28 17:00:00+00:00,5.525,5.535,5.325,5.365,15802.0,0,,,
2023-11-29 17:00:00+00:00,5.25,5.345,5.215,5.265,25355.0,0,,,
2023-11-30 17:00:00+00:00,5.175,5.31,5.16,5.305,8856.0,0,,,
2023-12-01 17:00:00+00:00,5.515,5.595,5.485,5.565,34049.0,0,,,
2023-12-04 17:00:00+00:00,5.375,5.44,5.31,5.335,12203.0,0,,,
2023-12-05 17:00:00+00:00,5.415,5.43,5.12,5.175,46053.0,0,,,
2023-12-06 17:00:00+00:00,5.455,5.59,5.415,5.515,27540.0,0,,,
2023-12-07 17:00:00+00:00,5.49,5.545,5.435,5.515,10041.0,0,,,
2023-12-08 17:00:00+00:00,5.85,5.855,5.735,5.765,29833.0,0,,,
2023-12-11 17:00:00+00:00,5.52,5.635,5.505,5.6,19550.0,0,,,
2023-12-12 17:00:00+00:00,5.34,5.46,5.315,5.425,27472.0,0,,,
2023-12-13 17:00:00+00:00,5.385,5.705,5.28,5.685,17951.0,0,,,
2023-12-14 17:00:00+00:00,6.08,6.145,5.995,6.08,16453.0,0,,,
2023-12-15 17:00:00+00:00,6.2,6.255,6.035,6.125,33476.0,0,,,
2023-12-18 17:00:00+00:00,6.09,6.32,6.065,6.235,18392.0,0,,,
2023-12-19 17:00:00+00:00,6.42,6.49,6.39,6.4,10520.0,0,,,
2023-12-20 17:00:00+00:00,6.265,6.305,6.025,6.04,10797.0,0,,,
2023-12-21 17:00:00+00:00,6.375,6.55,6.365,6.525,17183.0,0,,,
2023-12-22 17:00:00+00:00,6.475,6.52,6.34,6.395,8391.0,0,,,
2023-12-25 17:00:00+00:00,6.395,6.395,6.395,6.395,0.0,0,,,
2023-12-26 17:00:00+00:00,6.385,6.46,6.375,6.405,21004.0,0,,,
2023-12-27 17:00:00+00:00,6.535,6.6,6.435,6.445,18840.0,0,,,
2023-12-28 17:00:00+00:00,6.555,6.685,6.48,6.505,22131.0,0,,,6.556666666666667
2023-12-29 17:00:00+00:00,6.36,6.385,6.295,6.315,12077.0,0,,,6.477231300670409
2024-01-01 17:00:00+00:00,6.315,6.315,6.315,6.315,0.0,0,,,6.477231300670409
2024-01-02 17:00:00+00:00,6.415,6.495,6.325,6.36,8556.0,0,,,6.46044542917719
2024-01-03 17:00:00+00:00,6.04,6.135,6.04,6.095,8650.0,0,,,6.3981209074052465
2024-01-04 17:00:00+00:00,6.005,6.08,5.96,6.005,7860.0,0,,,6.3473173454353224
2024-01-05 17:00:00+00:00,5.93,6.0,5.89,5.965,5189.0,0,,,6.3154691321636705
