date,Open,High,Low,Close,Volume,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,Peaks_Valleys_avg
2025-01-16 15:00:00+00:00,21.76,22.04,21.645,21.98,49744.0,0,,,
2025-01-16 16:00:00+00:00,21.98,22.245,21.97,22.215,16786.0,0,,,
2025-01-16 17:00:00+00:00,22.21,22.29,22.15,22.2,13551.0,0,,,
2025-01-16 18:00:00+00:00,22.2,22.275,22.075,22.18,34958.0,0,,,
2025-01-16 19:00:00+00:00,22.18,22.37,22.135,22.365,28165.0,0,,,
2025-01-16 20:00:00+00:00,22.365,22.46,22.19,22.2,36479.0,0,,,
2025-01-17 15:00:00+00:00,22.36,22.425,22.135,22.31,23320.0,0,,,
2025-01-17 16:00:00+00:00,22.31,22.375,22.21,22.34,10350.0,0,,,
2025-01-17 17:00:00+00:00,22.34,22.42,22.315,22.375,11160.0,0,,,
2025-01-17 18:00:00+00:00,22.38,22.455,22.325,22.355,12084.0,0,,,
2025-01-17 19:00:00+00:00,22.355,22.415,22.28,22.395,15991.0,0,,,
2025-01-17 20:00:00+00:00,22.395,22.56,22.305,22.305,38676.0,0,,,
2025-01-20 15:00:00+00:00,22.305,22.305,22.305,22.305,0.0,0,,,
2025-01-20 16:00:00+00:00,22.305,22.305,22.305,22.305,0.0,0,,,
2025-01-20 17:00:00+00:00,22.305,22.305,22.305,22.305,0.0,0,,,
2025-01-20 18:00:00+00:00,22.305,22.305,22.305,22.305,0.0,0,,,
2025-01-20 19:00:00+00:00,22.305,22.305,22.305,22.305,0.0,0,,,
2025-01-20 20:00:00+00:00,22.305,22.305,22.305,22.305,0.0,0,,,
2025-01-21 15:00:00+00:00,22.32,22.48,22.145,22.36,20990.0,0,,,22.32833333333333
2025-01-21 16:00:00+00:00,22.35,22.4,22.24,22.345,29647.0,0,,,22.328333333333333
2025-01-21 17:00:00+00:00,22.345,22.61,22.335,22.6,18931.0,0,,,22.37912948482061
2025-01-21 18:00:00+00:00,22.6,22.7,22.415,22.685,20343.0,0,,,22.429103001857392
2025-01-21 19:00:00+00:00,22.68,22.73,22.54,22.615,18498.0,0,,,22.463097990019282
2025-01-21 20:00:00+00:00,22.605,22.755,22.52,22.735,61141.0,0,,,22.537708404600412
2025-01-22 15:00:00+00:00,22.885,23.25,22.8,22.82,35589.0,0,,,22.61039231935419
2025-01-22 16:00:00+00:00,22.82,23.01,22.81,22.88,23287.0,0,,,22.639916515633068
2025-01-22 17:00:00+00:00,22.89,23.06,22.84,23.02,19614.0,0,,,22.666281769069503
2025-01-22 18:00:00+00:00,23.02,23.135,22.94,23.095,29579.0,0,,,22.707875445604706
2025-01-22 19:00:00+00:00,23.095,23.28,23.095,23.27,27005.0,0,,,22.75283217452772
2025-01-22 20:00:00+00:00,23.27,23.315,23.19,23.265,35922.0,0,,,22.80597842386442
2025-01-23 15:00:00+00:00,23.04,23.28,23.04,23.12,30913.0,0,,,22.83433066637233
2025-01-23 16:00:00+00:00,23.1,23.175,23.01,23.035,14647.0,0,,,22.843397275186952
2025-01-23 17:00:00+00:00,23.01,23.08,22.86,23.045,18263.0,0,,,22.85024429007499
2025-01-23 18:00:00+00:00,23.06,23.12,23.03,23.09,13804.0,0,,,22.85782858609555
2025-01-23 19:00:00+00:00,23.1,23.11,22.975,22.98,10903.0,0,,,22.861991780011003
2025-01-23 20:00:00+00:00,22.98,23.155,22.925,23.135,24141.0,0,,,22.873160296281917
2025-01-24 15:00:00+00:00,23.485,23.715,23.425,23.67,13821.0,0,,,22.89476822014483
2025-01-24 16:00:00+00:00,23.67,23.82,23.57,23.63,35034.0,0,,,22.949095587883814
2025-01-24 17:00:00+00:00,23.63,23.74,23.56,23.565,24206.0,0,,,22.98003029450848
2025-01-24 18:00:00+00:00,23.565,23.61,23.36,23.36,47660.0,0,,,23.018503131000216
2025-01-24 19:00:00+00:00,23.36,23.38,23.2,23.23,31384.0,0,,,23.031542435265862
2025-01-24 20:00:00+00:00,23.215,23.245,23.095,23.145,36996.0,0,,,23.039037283713053
2025-01-27 15:00:00+00:00,23.59,23.965,23.365,23.84,40263.0,0,,,23.079401448326283
2025-01-27 16:00:00+00:00,23.84,23.945,23.39,23.565,24479.0,0,,,23.098579026768125
2025-01-27 17:00:00+00:00,23.565,23.73,23.385,23.41,29164.0,0,,,23.114810601121402
2025-01-27 18:00:00+00:00,23.41,23.49,22.99,22.995,16316.0,0,,,23.11575422790373
2025-01-27 19:00:00+00:00,22.995,23.09,22.84,22.91,13564.0,0,,,23.029713585448803
2025-01-27 20:00:00+00:00,22.91,23.29,22.905,23.27,30776.0,0,,,23.102830400935854
2025-01-28 15:00:00+00:00,23.96,24.58,23.87,24.505,42464.0,0,,,23.728392129305963
2025-01-28 16:00:00+00:00,24.5,24.535,24.23,24.29,34500.0,0,,,23.81143599788292
2025-01-28 17:00:00+00:00,24.29,24.48,24.27,24.43,31635.0,0,,,23.86635467636722
