date,Open,High,Low,Close,Volume,aVWAP_BoS_CHoCH_bull_123,aVWAP_BoS_CHoCH_bear_114,aVWAP_BoS_CHoCH_bear_267,Peaks_Valleys_avg,color,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index
2023-11-27 17:00:00+00:00,33.58,33.58,33.43,33.43,3.0,,,,,"rgba(38, 166, 154, 1.0)",0,,,0.0,0.0,0.0,0.0
2023-11-28 17:00:00+00:00,33.43,33.43,33.24,33.24,24.0,,,,,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2023-11-29 17:00:00+00:00,33.75,33.75,33.75,33.75,0.0,,,,,"rgba(38, 166, 154, 1.0)",0,,,0.0,0.0,0.0,0.0
2023-11-30 17:00:00+00:00,33.7,33.7,33.34,33.34,126.0,,,,,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2023-12-01 17:00:00+00:00,33.7,33.7,33.535,33.64,8.0,,,,,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2023-12-04 17:00:00+00:00,33.41,33.44,33.18,33.18,234.0,,,,,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2023-12-05 17:00:00+00:00,33.18,34.52,33.18,33.75,891.0,,,,,"rgba(38, 166, 154, 1.0)",0,,,0.0,0.0,0.0,0.0
2023-12-06 17:00:00+00:00,33.75,33.84,33.75,33.78,70.0,,,,,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2023-12-07 17:00:00+00:00,33.7,33.7,33.7,33.7,0.0,,,,,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2023-12-08 17:00:00+00:00,33.7,34.57,33.7,34.17,73.0,,,,,"rgba(38, 166, 154, 1.0)",0,,,0.0,0.0,0.0,0.0
2023-12-11 17:00:00+00:00,34.17,34.53,34.0,34.0,110.0,,,,,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2023-12-12 17:00:00+00:00,34.3,34.68,34.3,34.5,207.0,,,,,"rgba(38, 166, 154, 1.0)",0,,,0.0,0.0,0.0,0.0
2023-12-13 17:00:00+00:00,35.28,35.41,34.4,34.4,178.0,,,,,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2023-12-14 17:00:00+00:00,36.05,36.05,34.67,34.75,73.0,,,,,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2023-12-15 17:00:00+00:00,34.66,34.68,34.66,34.68,59.0,,,,,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2023-12-18 17:00:00+00:00,35.52,35.87,35.1,35.31,414.0,,,,,"rgba(38, 166, 154, 1.0)",0,,,0.0,0.0,0.0,0.0
2023-12-19 17:00:00+00:00,35.39,35.89,35.39,35.89,34.0,,,,,"rgba(38, 166, 154, 1.0)",0,,,0.0,0.0,0.0,0.0
2023-12-20 17:00:00+00:00,36.07,36.4,36.07,36.09,30.0,,,,36.186666666666675,"rgba(38, 166, 154, 1.0)",0,,,0.0,0.0,0.0,0.0
2023-12-21 17:00:00+00:00,36.09,36.09,36.09,36.09,0.0,,,,36.186666666666675,"rgba(38, 166, 154, 1.0)",0,,,0.0,0.0,0.0,0.0
2023-12-22 17:00:00+00:00,36.09,36.09,36.09,36.09,0.0,,,,36.186666666666675,"rgba(38, 166, 154, 1.0)",0,,,0.0,0.0,0.0,0.0
2023-12-25 17:00:00+00:00,36.09,36.09,36.09,36.09,0.0,,,,36.186666666666675,"rgba(38, 166, 154, 1.0)",0,,,0.0,0.0,0.0,0.0
2023-12-26 17:00:00+00:00,36.09,36.09,36.09,36.09,0.0,,,,36.186666666666675,"rgba(38, 166, 154, 1.0)",0,,,0.0,0.0,0.0,0.0
2023-12-27 17:00:00+00:00,34.77,35.15,34.77,35.15,10.0,,,,35.895833333333336,"rgba(38, 166, 154, 1.0)",0,,,0.0,0.0,0.0,0.0
2023-12-28 17:00:00+00:00,35.01,35.225,35.01,35.225,1.0,,,,35.87772357723578,"rgba(38, 166, 154, 1.0)",0,,,0.0,0.0,0.0,0.0
2023-12-29 17:00:00+00:00,35.34,35.34,35.34,35.34,0.0,,,,35.87772357723578,"rgba(38, 166, 154, 1.0)",0,,,0.0,0.0,0.0,0.0
2024-01-01 17:00:00+00:00,35.34,35.34,35.34,35.34,0.0,,,,35.87772357723578,"rgba(38, 166, 154, 1.0)",0,,,0.0,0.0,0.0,0.0
2024-01-02 17:00:00+00:00,35.51,35.745,34.36,35.02,165.0,,,,35.20806634304207,"rgba(38, 166, 154, 1.0)",0,,,0.0,0.0,0.0,0.0
2024-01-03 17:00:00+00:00,35.1,35.1,34.09,34.09,108.0,,,,34.93930467091295,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2024-01-04 17:00:00+00:00,35.55,35.55,34.95,34.95,7.0,,,,34.943899273104876,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2024-01-05 17:00:00+00:00,34.95,34.95,34.3,34.58,20.0,,,,34.92431573802541,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2024-01-08 17:00:00+00:00,34.29,34.29,34.0,34.05,6.0,,,,34.91029298751201,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2024-01-09 17:00:00+00:00,34.27,34.42,34.17,34.17,15.0,,,,34.8830709023941,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2024-01-10 17:00:00+00:00,34.17,34.37,34.17,34.34,11.0,,,,34.86567917783735,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2024-01-11 17:00:00+00:00,34.72,34.72,34.27,34.27,36.0,,,,34.82645069274653,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2024-01-12 17:00:00+00:00,34.27,34.33,33.99,34.01,11.0,,,,34.80768650793651,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2024-01-15 17:00:00+00:00,34.01,34.01,34.01,34.01,0.0,,,,34.80768650793651,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2024-01-16 17:00:00+00:00,34.58,34.58,34.35,34.35,24.0,,,,34.78709084084084,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2024-01-17 17:00:00+00:00,34.35,34.35,33.97,33.97,5.0,,,,34.77940237564959,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2024-01-18 17:00:00+00:00,33.93,34.27,33.93,34.27,40.0,,,,34.72846284935242,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2024-01-19 17:00:00+00:00,34.27,34.28,33.995,34.27,304.0,,,,34.518846153846155,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2024-01-22 17:00:00+00:00,34.27,34.4,34.27,34.4,35.0,,,,34.51199074074074,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2024-01-23 17:00:00+00:00,34.47,34.52,34.2,34.25,578.0,,,,34.43443456614509,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2024-01-24 17:00:00+00:00,34.49,34.49,33.78,34.32,37.0,,,,34.42833795333795,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2024-01-25 17:00:00+00:00,34.32,34.7,33.9,34.11,30.0,,,,34.42443426114505,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2024-01-26 17:00:00+00:00,34.11,34.11,34.11,34.11,0.0,,,,34.42443426114505,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2024-01-29 17:00:00+00:00,34.635,34.88,34.635,34.635,6.0,,,,34.57114322740591,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2024-01-30 17:00:00+00:00,34.635,34.635,34.635,34.635,0.0,,,,34.57114322740591,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2024-01-31 17:00:00+00:00,34.635,34.635,34.04,34.04,20.0,,,,34.3859194591266,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2024-02-01 17:00:00+00:00,34.04,34.04,34.04,34.04,0.0,,,,34.3859194591266,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2024-02-02 17:00:00+00:00,33.92,33.92,33.92,33.92,0.0,,,,34.3859194591266,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2024-02-05 17:00:00+00:00,33.92,33.92,33.52,33.52,7.0,,,,34.310377530282906,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2024-02-06 17:00:00+00:00,33.245,33.245,32.91,32.91,100.0,,,,33.82341895757451,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2024-02-07 17:00:00+00:00,32.75,32.75,32.58,32.58,32.0,,,,33.74114064639065,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2024-02-08 17:00:00+00:00,32.58,32.58,32.58,32.58,0.0,,,,33.74114064639065,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2024-02-09 17:00:00+00:00,33.39,33.4,32.51,32.51,210.0,,,,33.30287552429052,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2024-02-12 17:00:00+00:00,33.445,33.86,33.01,33.25,52.0,,,,33.349747089154285,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2024-02-13 17:00:00+00:00,32.58,33.28,32.58,33.18,422.0,,,,33.3014606665374,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2024-02-14 17:00:00+00:00,33.32,33.32,32.91,33.145,180.0,,,,33.29918272621941,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2024-02-15 17:00:00+00:00,33.43,33.97,32.61,32.61,387.0,,,,33.27208857413192,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2024-02-16 17:00:00+00:00,32.97,32.97,32.74,32.92,25.0,,,,33.26766331855666,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2024-02-19 17:00:00+00:00,32.92,32.92,32.92,32.92,0.0,,,,33.26766331855666,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2024-02-20 17:00:00+00:00,33.15,33.15,32.89,32.89,1.0,,,,33.26754933656219,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2024-02-21 17:00:00+00:00,32.79,33.13,32.79,33.13,120.0,,,,33.25724705390981,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2024-02-22 17:00:00+00:00,32.95,33.33,32.95,33.0,595.0,,,,33.23563373672444,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2024-02-23 17:00:00+00:00,33.06,33.54,33.06,33.54,41.0,,,,33.23907044637199,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2024-02-26 17:00:00+00:00,32.99,33.3,32.99,33.3,24.0,,,,33.239244363082264,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2024-02-27 17:00:00+00:00,33.3,33.3,33.3,33.3,0.0,,,,33.239244363082264,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2024-02-28 17:00:00+00:00,33.3,33.3,33.3,33.3,0.0,,,,33.239244363082264,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2024-02-29 17:00:00+00:00,33.3,33.3,33.1,33.1,1.0,,,,33.23923927745502,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2024-03-01 17:00:00+00:00,33.4,33.92,33.37,33.88,100.0,,,,33.37594914217857,"rgba(38, 166, 154, 1.0)",0,,,0.0,0.0,0.0,0.0
