date,Close,High,Low,Open,Volume,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,Peaks_Valleys_avg
2025-01-23 00:00:00+00:00,24.5689186576,24.5836452821,24.5689186576,24.5836452821,50003,0,,,
2025-01-24 00:00:00+00:00,24.587572382,24.5934630318,24.587572382,24.5934630318,200116,0,,,
2025-01-27 00:00:00+00:00,24.6060297515,24.6060297515,24.6032807816,24.6032807816,25020,0,,,
2025-01-28 00:00:00+00:00,24.6076987689,24.6130985313,24.6076987689,24.6130985313,400000,0,,,
2025-01-29 00:00:00+00:00,24.5983719067,24.622916281,24.5983719067,24.622916281,100023,0,,,
2025-01-30 00:00:00+00:00,24.6256652509,24.6425517804,24.6256652509,24.6425517804,95008,0,,,
2025-01-31 00:00:00+00:00,24.5952302268,24.622916281,24.5952302268,24.622916281,125029,0,,,
2025-02-03 00:00:00+00:00,24.6376429055,24.6376429055,24.6376429055,24.6376429055,8,0,,,
2025-02-04 00:00:00+00:00,24.657278405,24.657278405,24.657278405,24.657278405,36,0,,,
2025-02-05 00:00:00+00:00,24.7112760284,24.7309115278,24.7112760284,24.7309115278,101,0,,,
2025-02-06 00:00:00+00:00,24.7005746812,24.7005746812,24.7005746812,24.7005746812,101,0,,,
2025-02-07 00:00:00+00:00,24.6621872798,24.6621872798,24.6621872798,24.6621872798,0,0,,,
2025-02-10 00:00:00+00:00,24.6867316541,24.6867316541,24.6818227793,24.6818227793,100,0,,,
2025-02-11 00:00:00+00:00,24.6474606553,24.6474606553,24.6474606553,24.6474606553,100,0,,,
2025-02-12 00:00:00+00:00,24.5492831581,24.5492831581,24.5492831581,24.5492831581,1,0,,,24.5492831581
2025-02-13 00:00:00+00:00,24.6081896564,24.6081896564,24.6081896564,24.6081896564,1,0,,,24.57873640725
2025-02-14 00:00:00+00:00,24.6474606553,24.6474606553,24.6474606553,24.6474606553,25,0,,,24.642369970259264
2025-02-18 00:00:00+00:00,24.6130985313,24.6130985313,24.6130985313,24.6130985313,5,0,,,24.63779630792188
2025-02-19 00:00:00+00:00,24.6713177871,24.6713177871,24.6713177871,24.6713177871,2,0,,,24.63976815963824
2025-02-20 00:00:00+00:00,24.6867316541,24.6867316541,24.6867316541,24.6867316541,2,0,,,24.642377242663898
2025-02-21 00:00:00+00:00,24.7152031283,24.7161849033,24.7014582787,24.7014582787,75456,0,,,24.710916070277666
