date,Close,High,Low,Open,Volume,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,Peaks_Valleys_avg
2022-01-03 00:00:00+00:00,276.9944265598,287.6548106524,275.687481026,285.5675991283,576065,0,,,
2022-01-04 00:00:00+00:00,278.5647118653,281.4321893797,275.7606309626,278.3403853931,584843,0,,,
2022-01-05 00:00:00+00:00,272.3811038921,281.8515823494,271.1521849573,281.8515823494,962254,0,,,
2022-01-06 00:00:00+00:00,272.946796735,274.478068741,269.3868331543,272.0494908462,1036224,0,,,
2022-01-07 00:00:00+00:00,260.8526738852,274.0879357459,260.0626545701,272.2738173184,1170034,0,,,
2022-01-10 00:00:00+00:00,254.347206191,256.5124443142,251.4017020776,256.5124443142,908804,0,,,
2022-01-11 00:00:00+00:00,256.6977574869,257.0781371571,248.875590934,255.4883452019,973028,0,,,
2022-01-12 00:00:00+00:00,255.3517986536,260.872180535,254.2886862418,258.697189087,844705,0,,,
2022-01-13 00:00:00+00:00,248.631757812,256.5612109385,248.2221181671,255.3517986536,1041678,0,,,
2022-01-14 00:00:00+00:00,243.3454557277,246.9834459075,241.2241075665,245.7642802976,746975,0,,,
2022-01-18 00:00:00+00:00,234.7235165348,241.6386238739,232.1583920916,239.453879101,1715414,0,,,
2022-01-19 00:00:00+00:00,228.1497755664,236.4693616881,227.7889025459,236.4693616881,1911848,0,,,
2022-01-20 00:00:00+00:00,223.0097733553,231.6024525735,222.9611042641,229.4469677753,1901930,0,,,
2022-01-21 00:00:00+00:00,220.0935292165,226.7550501087,219.9959959677,223.3706463758,2232809,0,,,
2022-01-24 00:00:00+00:00,228.4131153381,228.988561506,211.6957214293,220.3373623384,2384215,0,,,223.0324660911333
2022-01-25 00:00:00+00:00,220.4836622116,224.3459788637,218.6402838095,223.4389196499,1110189,0,,,222.4365076144931
2022-01-26 00:00:00+00:00,221.02009508,228.1400222415,218.3184240885,223.516946249,1061563,0,,,222.44963500373387
2022-01-27 00:00:00+00:00,219.3717831754,225.6724310472,217.0309852045,224.2581989397,627125,0,,,222.2369387589422
2022-01-28 00:00:00+00:00,228.2765687898,228.3936086884,218.3379307383,220.7079886838,1082588,0,,,222.71480914100167
2022-01-31 00:00:00+00:00,233.8457172957,234.9283363572,230.0224139432,230.4905735373,1024393,0,,,224.15053940913648
2022-02-01 00:00:00+00:00,236.2450352159,237.5812407243,230.0029072934,234.0797970928,795581,0,,,225.17966228714528
2022-02-02 00:00:00+00:00,239.1222660551,239.2197993039,236.800974734,236.800974734,857041,0,,,232.41292672251728
2022-02-03 00:00:00+00:00,227.6913692971,236.7131948101,226.7276432658,236.2450352159,1082204,0,,,230.3919652267602
2022-02-04 00:00:00+00:00,228.2960754396,230.67588671,226.6477635351,227.8181625205,987964,0,,,229.5598958761433
2022-02-07 00:00:00+00:00,228.6471951352,231.7194924721,227.9644623937,229.9248806944,1039751,0,,,229.31629020732936
2022-02-08 00:00:00+00:00,230.2467404154,232.2949386399,224.7068518842,228.6764551099,977517,0,,,229.15638655542045
2022-02-09 00:00:00+00:00,234.4699300879,235.7281089973,232.7143316097,233.816457321,923610,0,,,229.65029119943284
2022-02-10 00:00:00+00:00,225.4676112247,233.9334972196,223.7412727212,226.1210839916,1745670,0,,,229.21301405924146
2022-02-11 00:00:00+00:00,219.4498097745,227.3987695507,217.4796381489,225.6821843721,1580055,0,,,228.13380143909848
2022-02-14 00:00:00+00:00,215.5289731732,221.8296210449,213.8416479691,218.6110238349,1422114,0,,,226.9456158842945
2022-02-15 00:00:00+00:00,216.2604725391,220.7177420087,214.8755004063,219.8301894447,1384774,0,,,226.04388383367862
2022-02-16 00:00:00+00:00,216.2604725391,216.9432052806,211.8129563943,215.6167530971,1867723,0,,,224.82565321652777
2022-02-17 00:00:00+00:00,206.7704874319,215.2461267517,206.6583241958,214.9145137058,1031606,0,,,223.95550585929993
2022-02-18 00:00:00+00:00,208.1652128896,210.5200672037,205.9569262715,207.4910014885,908483,0,,,223.20647850222332
2022-02-22 00:00:00+00:00,207.3835185115,208.9957631664,203.3187077454,206.543197055,1323366,0,,,222.13212137926456
2022-02-23 00:00:00+00:00,203.3968771832,209.9631099593,203.2307671278,208.8491954705,2593478,0,,,220.27774797934188
2022-02-24 00:00:00+00:00,210.9793126508,211.4581004574,198.3647196241,198.5601432186,1732579,0,,,215.2160049259743
2022-02-25 00:00:00+00:00,213.5589040985,213.7347853336,208.4681194611,210.9988550103,1094175,0,,,215.6545499387806
2022-02-28 00:00:00+00:00,213.3439381446,214.3699120158,210.0021946782,210.793660236,1121334,0,,,215.8308104297057
2022-03-01 00:00:00+00:00,214.0279207254,216.4609444773,210.8913720333,213.7250141539,1057857,0,,,215.9822495718632
2022-03-02 00:00:00+00:00,219.4313831141,220.8677465338,215.327487629,215.327487629,870661,0,,,216.36900132255505
2022-03-03 00:00:00+00:00,219.0796206439,221.9034915848,216.1775802652,221.3953902391,817992,0,,,216.67095203299345
2022-03-04 00:00:00+00:00,222.4604488292,223.2226008479,216.5000291962,217.0862999798,973420,0,,,217.0543124538207
2022-03-07 00:00:00+00:00,212.8456079785,223.0369484331,212.5231590476,222.2357116955,1132182,0,,,217.09763765096068
2022-03-08 00:00:00+00:00,212.2886507341,215.7867330762,210.1389911943,211.3603886601,853158,0,,,216.95842819842906
2022-03-09 00:00:00+00:00,219.9003997409,220.1642215935,216.2801776523,217.0472152608,1138106,0,,,217.13719054825592
2022-03-10 00:00:00+00:00,221.0338565892,222.7828977602,214.3405984767,215.6010806614,1034175,0,,,217.30017372813222
2022-03-11 00:00:00+00:00,218.7767140724,223.2519143871,217.6579139937,220.7700347366,958486,0,,,217.45118468009105
2022-03-14 00:00:00+00:00,223.2030584884,223.8284139909,218.1513585699,220.5550687826,1420695,0,,,217.74870636995414
2022-03-15 00:00:00+00:00,225.5090569038,226.5545731346,222.1673134374,225.7631075767,724134,0,,,217.96897306845685
2022-03-16 00:00:00+00:00,228.4794955406,231.4206206383,224.1020070233,226.9356491439,1017626,0,,,218.37718094112586
2022-03-17 00:00:00+00:00,233.9415850077,234.1467797819,224.7469048852,226.4959460562,778587,0,,,218.7473542358077
2022-03-18 00:00:00+00:00,235.5929143814,238.2115905481,232.9156111364,233.2087465282,1344229,0,,,223.55117219589437
2022-03-21 00:00:00+00:00,232.3977386109,235.506341729,229.2416475593,234.1467797819,727416,0,,,223.50892150199968
2022-03-22 00:00:00+00:00,234.1174662427,236.4136934784,230.9027481128,233.0133229337,612746,0,,,223.68382327956076
2022-03-23 00:00:00+00:00,231.2056546843,232.9742382148,228.8117156513,232.9742382148,623777,0,,,223.6910654993819
2022-03-24 00:00:00+00:00,231.1177140668,232.7104163621,229.6227235686,231.430391818,726616,0,,,223.76053116064554
2022-03-25 00:00:00+00:00,230.072197836,232.3000268136,226.5252595954,231.8114678273,554088,0,,,223.76638887003597
2022-03-28 00:00:00+00:00,233.179432989,233.3650854038,229.8767742415,230.8734345736,302297,0,,,223.83404313252325
2022-03-29 00:00:00+00:00,237.5666926861,237.9379975157,234.2347203995,237.2735572943,464069,0,,,224.07916883948678
2022-03-30 00:00:00+00:00,234.0490679847,237.8989127968,232.1143743988,236.4332358379,600909,0,,,224.2973961554196
2022-03-31 00:00:00+00:00,231.6746713112,236.4723205568,231.6746713112,234.3812880953,730642,0,,,224.48306919976204
2022-04-01 00:00:00+00:00,228.7726309324,233.1208059107,225.9145608625,233.1208059107,975433,0,,,224.5094373656558
2022-04-04 00:00:00+00:00,229.1341645823,229.8670030618,226.7744246784,228.0300212732,691101,0,,,224.5171557729964
2022-04-05 00:00:00+00:00,226.5448019548,231.2935953018,225.6653957795,228.8312580108,1063499,0,,,224.5092535556086
2022-04-06 00:00:00+00:00,217.9363926159,224.9130149405,216.7833934082,224.8055319635,1098645,0,,,224.14679506509327
2022-04-07 00:00:00+00:00,219.2945865979,220.9947718703,213.6957006147,217.1742405973,973072,0,,,223.804637850755
2022-04-08 00:00:00+00:00,218.0438755929,220.2033063124,215.5180256337,217.8777655376,622059,0,,,223.60876008265592
2022-04-11 00:00:00+00:00,213.2657687068,218.1513585699,212.9921756744,215.8355889748,729996,0,,,223.3143013841989
2022-04-12 00:00:00+00:00,212.220252476,216.7149951502,211.0965668075,214.3308272969,907318,0,,,222.93578711107946
2022-04-13 00:00:00+00:00,210.080364116,211.6632952316,207.2760355345,210.7741178765,1351250,0,,,222.2717285084605
2022-04-14 00:00:00+00:00,211.4287869182,214.3894543753,211.2529056831,211.5753546141,1267024,0,,,221.8313710703518
2022-04-18 00:00:00+00:00,208.0284163734,213.4416499418,206.6702223915,210.8425161346,1059669,0,,,221.40425209825366
2022-04-19 00:00:00+00:00,213.4318787621,213.7543276931,206.3331166909,206.9633577833,1765515,0,,,220.8595104914299
2022-04-20 00:00:00+00:00,216.3436903206,217.6530284039,213.8471539005,215.1613775737,1322310,0,,,220.66785489635544
2022-04-21 00:00:00+00:00,198.3060925458,209.6797457472,198.296321366,201.3644718001,3060279,0,,,219.242203002335
2022-04-22 00:00:00+00:00,198.941219228,204.1981139207,196.8013308679,197.5048558082,2386970,0,,,218.1822081119164
2022-04-25 00:00:00+00:00,208.5169753598,208.9566784475,197.1530933381,198.2181519282,1718289,0,,,217.68498142092332
2022-04-26 00:00:00+00:00,202.8106063996,207.3151202534,202.116852639,207.3151202534,1459577,0,,,217.27051443763827
2022-04-27 00:00:00+00:00,195.8242128953,205.6540197,195.0571752868,202.7031234226,1312303,0,,,216.78040273180096
2022-04-28 00:00:00+00:00,201.6087512933,203.4261907224,195.1695438536,198.1399824904,1630671,0,,,216.25066701636553
2022-04-29 00:00:00+00:00,198.8630497902,203.4837429709,197.9445588959,199.5763459102,2171772,0,,,215.60229142132874
2022-05-02 00:00:00+00:00,200.797743376,202.5565557267,197.6611946838,198.3842619836,1526898,0,,,215.1868563421998
2022-05-03 00:00:00+00:00,200.3482691086,200.9540822516,197.5823412634,200.152845514,1568612,0,,,214.76557222156305
2022-05-04 00:00:00+00:00,207.7548233411,208.4534626915,198.7067109145,200.3189555694,1014284,0,,,214.60065807153498
2022-05-05 00:00:00+00:00,203.4652754413,207.8916198573,200.7782010165,206.3477734605,1353353,0,,,214.36857721808047
2022-05-06 00:00:00+00:00,200.4068961869,204.2469698194,198.7067109145,202.2145644363,1035575,0,,,214.14793627193328
2022-05-09 00:00:00+00:00,195.0620608766,201.7748613486,194.4171630147,200.3091843897,1568787,0,,,213.7259922026692
2022-05-10 00:00:00+00:00,195.8144417155,198.1106689512,189.9126491608,197.3094322137,1060568,0,,,213.41164614487195
2022-05-11 00:00:00+00:00,187.1767188375,194.8275525632,186.8249563673,193.7527227933,929811,0,,,213.07232427163984
2022-05-12 00:00:00+00:00,188.2515486074,188.6599839199,184.5775850303,185.1052287355,1312643,0,,,212.56150775600435
2022-05-13 00:00:00+00:00,193.655010996,194.1631123418,189.9517338797,190.5086911242,897887,0,,,212.29789544688253
2022-05-16 00:00:00+00:00,191.5053514562,193.2348502678,189.443632534,192.3065881938,555697,0,,,212.12852502870834
2022-05-17 00:00:00+00:00,192.8049183598,194.6712136876,190.2253269121,194.6712136876,755960,0,,,211.9158768499385
2022-05-18 00:00:00+00:00,183.7763482927,190.9093094929,182.8432006288,190.5575470228,1146634,0,,,211.4907418091276
2022-05-19 00:00:00+00:00,186.7858716484,190.4402928661,181.5142224743,182.1641036379,1031942,0,,,206.15058863256172
