date,Close,High,Low,Open,Volume,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,Peaks_Valleys_avg
2024-07-24 00:00:00+00:00,4.8,6.5,4.6,6.0,103381,0,,,
2024-07-25 00:00:00+00:00,4.8,5.3213,4.5,5.28,31401,0,,,
2024-07-26 00:00:00+00:00,5.01,5.235,4.8,4.85,26999,0,,,
2024-07-29 00:00:00+00:00,5.06,5.14,4.8,5.14,20529,0,,,
2024-07-30 00:00:00+00:00,5.06,5.06,5.06,5.06,70,0,,,
2024-07-31 00:00:00+00:00,5.11,5.15,4.6923,5.15,7874,0,,,
2024-08-01 00:00:00+00:00,5.15,5.25,4.75,5.01,15728,0,,,
2024-08-02 00:00:00+00:00,5.12,5.14,4.82,4.87,3201,0,,,
2024-08-05 00:00:00+00:00,4.93,4.93,4.35,4.82,2413,0,,,
2024-08-06 00:00:00+00:00,4.925,5.15,4.925,5.14,737,0,,,
2024-08-07 00:00:00+00:00,5.0725,5.135,4.7601,5.0,2032,0,,,
2024-08-08 00:00:00+00:00,5.054,5.6,5.01,5.1,26439,0,,,
2024-08-09 00:00:00+00:00,5.7,6.27,5.205,5.7,49497,0,,,
2024-08-12 00:00:00+00:00,5.75,5.9,5.39,5.9,2047,0,,,
2024-08-13 00:00:00+00:00,5.01,5.6387,5.01,5.35,8491,0,,,
2024-08-14 00:00:00+00:00,4.852,5.2684,4.6801,5.01,6231,0,,,
2024-08-15 00:00:00+00:00,4.7,5.54,4.46,4.78,23660,0,,,
2024-08-16 00:00:00+00:00,5.33,5.6688,4.89,4.89,2859,0,,,
2024-08-19 00:00:00+00:00,5.85,6.0,5.55,5.55,15673,0,,,
2024-08-20 00:00:00+00:00,5.85,5.85,5.75,5.8,8437,0,,,
2024-08-21 00:00:00+00:00,5.8859,6.29,5.8859,6.29,6904,0,,,
2024-08-22 00:00:00+00:00,5.9,6.42,5.86,6.42,20573,0,,,
2024-08-23 00:00:00+00:00,6.185,6.3,5.9,5.93,18144,0,,,
