date,Close,High,Low,Open,Volume,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-03-11 00:00:00+00:00,54.437,60.607,51.12,59.9,177071670,,"rgba(239, 83, 80, 0.5)",,,,2.4401645834502057,-47.8428093667527,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-839342390,-270799146.68260145,False,False,False,False,87261384.36850125,False,False,False,False
2022-03-18 00:00:00+00:00,78.0,78.0,51.002,54.141,155830980,69.00066666666667,"rgba(239, 83, 80, 0.5)",,69.00066666666667,,10.706641668074198,-40.08449051033496,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-683511410,-301370425.4468532,False,False,False,False,92340613.6745382,False,False,False,False
2022-03-25 00:00:00+00:00,67.953,73.949,65.30301,69.9,190918350,69.03792541131803,"rgba(239, 83, 80, 0.5)",,69.03792541131803,,15.560933162078609,-35.87236528559169,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-874429760,-343819265.0433826,False,False,False,False,99642668.217165,False,False,False,False
2022-04-01 00:00:00+00:00,69.3,75.878,67.06601,68.497,137566980,69.52366221274089,"rgba(239, 83, 80, 0.5)",,69.52366221274089,,19.37024605342466,-32.74063745464934,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-736862780,-372933599.4846135,False,False,False,False,102451876.497375,False,False,False,False
2022-04-08 00:00:00+00:00,60.318,74.134,60.006,69.639,147614520,68.42476464913271,"rgba(239, 83, 80, 0.5)",,68.42476464913271,,21.218124365665656,-31.479608494666945,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-884477300,-410825725.44871616,False,False,False,False,105797257.49756944,False,False,False,False
2022-04-15 00:00:00+00:00,57.951,64.437,57.895,61.451,127500620,67.0261721130561,"rgba(239, 83, 80, 0.5)",,67.0261721130561,,22.323990482283403,-30.84137389068203,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1011977920,-455355517.63770014,False,False,False,False,107404913.97923097,False,False,False,False
2022-04-22 00:00:00+00:00,45.997,61.4,45.403,57.5,199601670,63.67680134734842,"rgba(239, 83, 80, 0.5)",,63.67680134734842,,22.14178314319916,-30.84137389068203,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1211579590,-511372115.5904631,False,False,False,False,114234303.31410274,False,False,False,False
2022-04-29 00:00:00+00:00,42.682,47.585,41.117,46.198,190195260,60.386343296749914,"rgba(239, 83, 80, 0.5)",,60.386343296749914,,21.77164073105474,-30.84137389068203,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1401774850,-577327873.6948732,False,False,False,False,119861040.84639142,False,False,False,False
2022-05-06 00:00:00+00:00,37.749,48.799,35.513,42.115,331472290,55.9764132100229,"rgba(239, 83, 80, 0.5)",,55.9764132100229,,21.160826734753513,-30.84137389068203,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1733247140,-662951523.0508085,False,False,False,False,135535948.19110316,False,False,False,False
2022-05-13 00:00:00+00:00,40.248,40.863,30.80601,36.2,344064570,44.88083127950762,"rgba(239, 83, 80, 0.5)",,44.88083127950762,,21.427240527459812,-30.84137389068203,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1389182570,-716746415.4174154,False,False,False,False,150982512.76953995,False,False,False,False
2022-05-20 00:00:00+00:00,36.385,41.37,34.001,39.776,276395280,43.8688793374165,"rgba(239, 83, 80, 0.5)",,43.8688793374165,,21.313019486640183,-30.84137389068203,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1665577850,-787030225.3864957,False,False,False,False,160272347.37920368,False,False,False,False
2022-05-27 00:00:00+00:00,36.904,37.18151,31.8,36.201,184666480,43.02865024199855,"rgba(239, 83, 80, 0.5)",,43.02865024199855,,21.387039410119712,-30.84137389068203,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1480911370,-838428828.6911998,False,False,False,False,162079320.16592932,False,False,False,False
2022-06-03 00:00:00+00:00,35.366,40.1,34.827,37.441,165137550,42.60340612368839,"rgba(239, 83, 80, 0.5)",,42.60340612368839,,21.307845430523148,-30.84137389068203,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1646048920,-898252539.1585183,False,False,False,False,162305855.7091938,False,False,False,False
2022-06-10 00:00:00+00:00,34.843,39.752,33.931,36.7,195085580,42.09949370972235,"rgba(239, 83, 80, 0.5)",,42.09949370972235,,21.20455717162281,-30.84137389068203,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1841134500,-968095647.3689985,False,False,False,False,164733983.4344387,False,False,False,False
2022-06-17 00:00:00+00:00,31.689,34.014,29.7641,33.142,204578300,41.17244203739218,"rgba(239, 83, 80, 0.5)",,41.17244203739218,,20.84551478555698,-30.84137389068203,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2045712800,-1047919140.1564801,False,False,False,False,167685414.29114696,False,False,False,False
2022-06-24 00:00:00+00:00,38.523,38.78974,32.161,32.4,156674250,40.941509930889666,"rgba(239, 83, 80, 0.5)",,40.941509930889666,,22.86787120429179,-30.526112850565482,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.3185447862095615,-0.3185447862095615,False,False,False,False,-1889038550,-1110224281.6263704,False,False,False,False,166869772.49180275,False,False,False,False
2022-07-01 00:00:00+00:00,31.41,39.5,30.7,39.248,179421198,40.49055585374839,"rgba(239, 83, 80, 0.5)",,40.49055585374839,,23.5146094817383,-29.824679087224048,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,0.6668823652580903,1.3059891904330316,False,False,False,False,-0.31769635982429417,-0.31812057301692787,False,False,False,False,-2068459748,-1181204686.5429356,False,False,False,False,167799507.71463218,False,False,False,False
2022-07-08 00:00:00+00:00,35.57,36.75,29.72,30.84,100059608,38.185126439820685,"rgba(239, 83, 80, 0.5)",,38.185126439820685,,25.23789866495347,-28.101579665937617,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,0.7163001089231489,1.314383515307728,False,False,False,False,-0.3304331344181392,-0.32427685371753356,False,False,False,False,-1968400140,-1239515460.8730884,False,False,False,False,162781737.36540017,False,False,False,False
2022-07-15 00:00:00+00:00,31.27,35.1,30.02,34.76,116981769,37.6287023510118,"rgba(239, 83, 80, 0.5)",,37.6287023510118,,25.951336720186507,-27.375123691906655,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,0.7317284866298601,1.260076241537453,False,False,False,False,-0.3355025539424386,-0.32988970382998606,False,False,False,False,-2085381909,-1302172234.8084152,False,False,False,False,159389147.11611125,False,False,False,False
2022-07-22 00:00:00+00:00,37.35,40.68,31.83,31.92,166369138,38.06175543738353,"rgba(239, 83, 80, 0.5)",,38.06175543738353,,28.215441286059246,-25.172894556461465,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,0.784246651242985,1.2289597985482528,False,False,False,False,-0.2878747694259086,-0.30888223662794734,False,False,False,False,-1919012771,-1347864126.3781621,False,False,False,False,159906183.47788078,False,False,False,False
2022-07-29 00:00:00+00:00,34.83,37.43,30.55,37.05,229699027,37.78432462738288,"rgba(239, 83, 80, 0.5)",,37.78432462738288,,29.480703063946436,-23.971257410934186,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,0.8029505944883781,1.1924921438482623,False,False,False,False,-0.31615356502812525,-0.3125179008280363,False,False,False,False,-2148711798,-1407186176.1279278,False,False,False,False,165076023.7387785,False,False,False,False
2022-08-05 00:00:00+00:00,40.81,42.59,34.05,34.9,154542460,38.12033113730316,"rgba(239, 83, 80, 0.5)",,38.12033113730316,,32.013146804213434,-21.572082414443585,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,0.7991045784549339,1.189304425221507,False,False,False,False,-0.2606057655803088,-0.28656183320417256,False,False,False,False,-1994169338,-1450666410.340674,False,False,False,False,164295759.75812826,False,False,False,True
2022-08-12 00:00:00+00:00,40.76,45.43,36.31,41.41,189827830,39.1315937955774,"rgba(239, 83, 80, 0.5)",,39.1315937955774,,33.81373547475644,-19.915978112233187,False,False,False,True,True,,,,-1.0,45.43,36.31,56.0,0,0.7961820960963012,1.1576656445145332,False,False,False,False,-0.20001882466984708,-0.2432903289370098,False,False,False,False,-2183997168,-1504987207.2043278,False,False,False,False,166187024.22048914,False,False,False,False
2022-08-19 00:00:00+00:00,34.2,41.1,34.11,40.14,137362334,38.62482840253146,"rgba(239, 83, 80, 0.5)",,38.62482840253146,,34.04625563812769,-19.748517965004247,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,0.8516248835878345,1.170188712225368,False,False,False,False,-0.23915043976649936,-0.24122038435175458,False,False,False,False,-2321359502,-1565459229.0410442,False,False,False,False,164051861.9819344,False,False,False,False
2022-08-26 00:00:00+00:00,32.42,34.71,31.8,33.39,122035658,38.02650049888114,"rgba(239, 83, 80, 0.5)",,38.02650049888114,,33.943047341144556,-19.748517965004247,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,0.8608076203967805,1.115161342205801,False,False,False,False,-0.31747758588769615,-0.2793489851197254,False,False,False,False,-2443395160,-1630491520.223189,False,False,False,False,160939550.57586518,False,False,False,False
2022-09-02 00:00:00+00:00,30.11,33.35,29.8207,31.76,140725678,37.376782231662936,"rgba(239, 83, 80, 0.5)",,37.376782231662936,,33.518362039227156,-19.748517965004247,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,1,0.8442247952087675,1.136901888731791,False,False,False,False,-0.34282825441539394,-0.31108861976755964,False,False,False,False,-2584120838,-1701130728.9473975,False,False,False,False,159442226.68135664,False,False,False,False
2022-09-09 00:00:00+00:00,34.81,34.9,29.07,30.15,118936799,37.11349960547866,"rgba(239, 83, 80, 0.5)",,37.11349960547866,,34.63615837852578,-19.0885173509767,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,1,0.8739707485540015,1.0856610609240969,False,False,False,False,-0.3354251248384034,-0.3232568723029815,False,False,False,False,-2465184039,-1757727270.4327755,False,False,False,False,156441824.63088578,False,False,False,False
2022-09-16 00:00:00+00:00,31.73,35.81,31.22,34.75,132286473,36.8762014816476,"rgba(239, 83, 80, 0.5)",,36.8762014816476,,34.90880399666841,-18.75167186487973,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,1,0.8712340867251517,1.1762287808647671,False,False,False,False,-0.3074003978523883,-0.31532863507768494,False,False,False,False,-2597470512,-1819930473.5118291,False,False,False,False,154652539.32489425,False,False,False,False
2022-09-23 00:00:00+00:00,28.76,33.03,27.65,31.17,141873049,36.43592764556355,"rgba(239, 83, 80, 0.5)",,36.43592764556355,,34.612008035047594,-18.75167186487973,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,1,0.7958681276985858,1.197004769865928,False,False,False,False,-0.34282825441539394,-0.32907844474653947,False,False,False,False,-2739343561,-1888035146.6591012,False,False,False,False,153705910.4119391,False,False,False,False
2022-09-30 00:00:00+00:00,26.94,29.94,26.38,28.67,130053078,35.969209394629104,"rgba(239, 83, 80, 0.5)",,35.969209394629104,,34.102328903285155,-18.75167186487973,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,1,0.7743327822935344,1.2287623050166865,False,False,False,False,-0.34282825441539394,-0.3359533495809667,False,False,False,False,-2869396639,-1960728590.5362048,False,False,False,False,151953848.7517955,False,False,False,False
2022-10-07 00:00:00+00:00,27.21,31.845,26.48,27.3,159361137,35.53598936772255,"rgba(239, 83, 80, 0.5)",,35.53598936772255,,33.83165410949165,-18.75167186487973,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,1,0.8028301573465602,1.2197203495202091,False,False,False,False,-0.3204941266263047,-0.3282237381036357,False,False,False,False,-2710035502,-2016232806.2001896,False,False,False,False,152502536.770181,False,False,False,False
2022-10-14 00:00:00+00:00,26.06,27.39,23.6304,27.28,139541104,33.178681189714425,"rgba(239, 83, 80, 0.5)",,31.385384771230743,,33.432544706160115,-18.75167186487973,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,1,0.7956421194035785,1.1938617807273377,False,False,False,False,-0.34282825441539394,-0.33552599625951485,False,False,False,False,-2849576606,-2077961976.555731,False,False,False,False,151542430.63905647,True,False,False,False
2022-10-21 00:00:00+00:00,29.75,30.82,27.07,27.45,138202377,33.33631305721934,"rgba(239, 83, 80, 0.5)",,31.652337815135084,,34.48890448151752,-18.670183073582876,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,1,0.8708643710068885,1.1622923963340115,False,False,False,False,-0.21283422357466003,-0.2741801099170874,False,False,False,False,-2711374229,-2124881402.662714,False,False,False,False,150554278.51764488,False,False,False,False
2022-10-28 00:00:00+00:00,34.19,34.7799,27.83,29.32,198644671,33.66178435667378,"rgba(239, 83, 80, 0.5)",,32.12714448054669,,36.720346400473936,-16.44786620549222,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,1,0.9012125288748981,1.0562265158452655,False,False,False,False,-0.10057802247504702,-0.1873790661960672,False,False,False,False,-2512729558,-2153610895.650661,False,False,False,False,154116529.81263414,False,False,False,False
2022-11-04 00:00:00+00:00,32.15,36.4,31.33,34.07,167159632,33.84522994624041,"rgba(239, 83, 80, 0.5)",,32.40277335932102,,37.84410722760454,-15.343044093696193,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,1,0.9530058223062948,1.0565753936137137,False,False,False,False,0.02900811840016199,-0.07918547389795261,False,False,False,False,-2679889190,-2192594473.009871,False,False,False,False,155082685.53021678,False,False,False,False
2022-11-11 00:00:00+00:00,39.44,40.921,30.44,32.61,123968307,34.15307135273021,"rgba(239, 83, 80, 0.5)",,32.80143846835105,,40.84487054044036,-12.471085739063795,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,1,0.9769075297633231,0.9788262490971253,False,False,False,False,0.10742206613495044,0.014118296118498914,False,False,False,False,-2555920883,-2219507540.4165473,False,False,False,False,152777916.75020072,False,False,False,False
2022-11-18 00:00:00+00:00,36.59,41.73,36.08,39.05,93517280,34.39149046522421,"rgba(239, 83, 80, 0.5)",,33.1049396778548,,42.276843313957556,-11.164228455855564,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,1,0.9920533946393157,0.9766954148653783,False,False,False,False,0.2506880207868212,0.13240315845266004,False,False,False,False,-2649438163,-2251354253.2005067,False,False,False,False,148388239.95388955,False,False,False,False
2022-11-25 00:00:00+00:00,36.79,37.04,34.38,35.77,53606868,34.46163863135195,"rgba(239, 83, 80, 0.5)",,33.20019196420368,,43.35935407412945,-10.182942303745037,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,1,0.9951245588718806,0.9795020694677966,False,False,False,False,0.10870452119469226,0.12055383982367615,False,False,False,False,-2595831295,-2276871071.1115804,False,False,False,False,141367397.58693478,False,False,False,False
2022-12-02 00:00:00+00:00,43.06,45.06,36.73,38.8,166950047,36.12054768326638,"rgba(239, 83, 80, 0.5)",,35.65770952730664,,45.90019076512637,-7.803209328929711,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,0.9909642400058715,0.9478401643176205,False,False,False,False,0.3428282496011773,0.23169104471242674,False,False,False,False,-2428881248,-2288131084.214426,False,False,False,False,143262408.65456924,False,False,False,False
2022-12-09 00:00:00+00:00,38.38,43.6996,36.56,42.77,111131850,36.169238350200466,#000000,,35.70259346127959,,46.460628414905656,-7.338900019354632,False,False,False,False,True,0.0,49.7463,,0.0,0.0,0.0,0.0,0,0.9955628687897925,0.9545779851984283,False,False,False,False,0.3064162332685504,0.26905363899048856,False,False,False,False,-2540013098,-2306789011.1615057,False,False,False,False,140882367.2727493,False,False,False,False
2022-12-16 00:00:00+00:00,36.09,42.7,35.65,37.92,102473216,36.159646402061576,#000000,,35.675959679452916,,46.28395463026327,-7.338900019354632,False,False,False,False,True,0.0,47.71332,,0.0,0.0,0.0,0.0,0,1.0207707519444378,0.9310617148481541,False,False,False,False,0.262050980876914,0.26555230993370127,False,False,False,False,-2642486314,-2331655478.038431,False,False,False,False,138037244.95624936,False,False,False,False
2022-12-23 00:00:00+00:00,33.71,37.1,33.105,36.1,74011622,36.00798722070686,"rgba(239, 83, 80, 0.5)",,35.46249409419436,,45.56998825863771,-7.338900019354632,False,False,False,True,True,0.0,46.098560000000006,,0.0,0.0,0.0,0.0,0,0.9931211690999903,0.9978016612125572,False,False,False,False,0.08168593126231354,0.1736191205980074,False,False,False,False,-2716497936,-2360162326.776325,False,False,False,False,133294606.2187494,False,False,False,False
2022-12-30 00:00:00+00:00,34.71,35.38,32.35,33.06,56651734,35.65274734477142,"rgba(239, 83, 80, 0.5)",,35.31433532188895,,45.37806097119933,-7.338900019354632,False,False,False,True,True,0.0,44.58694,,1.0,35.38,32.35,0.0,0,0.9974602661901519,1.013545246985857,False,False,False,False,0.028424269223767052,0.10102169491088724,False,False,False,False,-2659846202,-2382361132.348449,False,False,False,False,127617356.42476797,False,False,False,False
2023-01-06 00:00:00+00:00,36.85,37.77,34.65,35.69,71333587,35.822214413174414,"rgba(239, 83, 80, 0.5)",,35.60168095126036,,45.92472511505506,-7.338900019354632,False,False,False,True,True,0.0,43.5597,,0.0,0.0,0.0,0.0,0,1.0193118047917331,0.979552206691106,False,False,False,False,0.12973897172667057,0.1153803333187789,False,False,False,False,-2588512615,-2397631612.5448604,False,False,False,False,123448188.3192296,False,False,False,False
2023-01-13 00:00:00+00:00,38.89,39.07,35.6,37.7,101903785,36.03392889216492,#000000,,35.93759871600698,,46.95485548797916,-6.6933811540192565,False,False,False,False,True,0.0,42.59304,,0.0,0.0,0.0,0.0,0,1.027173655242889,0.9624583416345122,False,False,False,False,0.1791707828564751,0.147275558087627,False,False,False,False,-2486608830,-2404222517.5415373,False,False,False,False,121852306.59187926,False,False,False,False
2023-01-20 00:00:00+00:00,40.48,41.03,37.91,39.19,69909994,36.237719947588836,#000000,,36.25108389123998,,48.18461996567255,-5.432797254809884,False,False,False,False,True,0.0,41.65064,,0.0,0.0,0.0,0.0,0,1.0358863358706225,0.9903736850524565,False,False,False,False,0.27564346028063363,0.2114595091841303,False,False,False,False,-2416698836,-2405146689.2792015,False,False,False,False,118004727.8813697,False,False,False,False
2023-01-27 00:00:00+00:00,50.08,50.17,41.9,42.11,158065134,37.357822657152994,#000000,,37.94514284091293,,51.58918506869304,-2.134301042192618,False,False,False,False,True,0.0,40.94424,,0.0,0.0,0.0,0.0,0,1.0619060111292018,0.9067939765173565,False,False,False,False,0.34282825080679535,0.27714387999546286,False,False,False,False,-2258633702,-2394293875.406668,False,False,False,False,120972165.37163861,False,False,False,False
2023-02-03 00:00:00+00:00,52.93,54.665,47.05,49.58,115604616,39.8812295462845,"rgba(38, 166, 154, 0.5)",,43.220932547531206,,54.64289926279773,0.7293836331895847,False,False,True,False,True,0.0,40.68908,,0.0,0.0,0.0,0.0,0,1.0738312038467663,0.9108367722702012,False,False,False,False,0.34282825149335633,0.30998606574440957,False,False,False,False,-2143029086,-2375681668.783952,False,True,False,False,120574569.1218876,False,True,False,False
2023-02-10 00:00:00+00:00,48.3,52.89,47.3263,51.67,79254100,40.12531040120763,"rgba(38, 166, 154, 0.5)",,43.48120465273299,,55.28109355933911,1.2483340105795975,False,False,True,False,True,0.0,40.30118,,0.0,0.0,0.0,0.0,0,1.0611988276245792,0.9413525855346403,False,False,False,False,0.3210856205640567,0.3155358431542331,False,False,False,False,-2222283186,-2364318818.207363,False,False,False,False,117513793.6313774,False,False,False,False
2023-02-17 00:00:00+00:00,43.61,53.7,42.92,48.38,160243377,40.307992615699,"rgba(38, 166, 154, 0.5)",,43.50303251843782,,54.33906572887084,1.2483340105795975,False,False,True,False,True,0.0,39.9717,,0.0,0.0,0.0,0.0,0,1.0442002508399093,0.9070679268618309,False,False,False,False,0.270045839681902,0.29279084141806755,False,False,False,False,-2382526563,-2365667540.0438547,False,False,False,False,120678947.95497908,False,False,False,False
2023-02-24 00:00:00+00:00,40.75,42.925,39.87,42.13,85990499,40.123511584254516,#000000,,43.05732315077697,,52.87584628734274,1.2483340105795975,False,False,False,False,False,0.0,39.697959999999995,,0.0,0.0,0.0,0.0,0,1.03406851549303,0.9332492768671661,False,False,False,False,0.08387403352731719,0.18833243747269238,False,False,False,False,-2468517062,-2373286023.1517177,False,False,False,False,118109433.21757323,False,False,False,False
2023-03-03 00:00:00+00:00,43.4,43.489,39.02,40.94,78918001,40.29158784902751,#000000,,43.69894912667094,,52.55870931207102,1.2483340105795975,True,False,False,False,False,0.0,39.00596,,1.0,43.489,39.02,0.0,0,1.0416251744052316,0.9204312715983577,False,False,False,False,0.08012546308745078,0.1342289502800716,False,False,False,False,-2389599061,-2374494396.3256645,False,False,False,False,115206364.16441965,False,False,False,False
2023-03-10 00:00:00+00:00,41.46,45.98,40.5201,43.71,88147801,40.31900660158545,#000000,,43.62560044191376,,51.77212930773179,1.2483340105795975,True,False,False,False,False,0.0,38.4761,,0.0,0.0,0.0,0.0,0,1.057271691003102,0.9137310244501261,False,False,False,False,0.13268838114099607,0.13345866571053383,False,False,False,False,-2477746862,-2382142727.1163564,False,False,False,False,113202026.15224043,False,False,False,False
2023-03-17 00:00:00+00:00,44.68,45.38,39.79,40.52,86192210,40.38535970610927,#000000,,43.62482664095558,,52.11509221254827,1.2483340105795975,True,False,False,False,False,0.0,37.983700000000006,,0.0,0.0,0.0,0.0,0,1.0371303167836574,0.9246765411138548,False,False,False,False,0.11510401339975257,0.1242813395551432,False,False,False,False,-2391554652,-2382839906.737367,False,False,False,False,111201299.02985224,False,False,False,False
2023-03-24 00:00:00+00:00,44.98,47.32,42.78,44.11,73700566,40.53929763251229,#000000,,43.79077192389484,,52.44415772040716,1.2483340105795975,True,False,False,False,False,0.0,37.67694,,0.0,0.0,0.0,0.0,1,1.0825875169054406,0.8916879371190025,False,False,False,False,0.18072492044038477,0.152503129997764,False,False,False,False,-2317854086,-2378026142.2383027,False,False,False,False,108423466.95356688,False,False,False,False
2023-03-31 00:00:00+00:00,47.94,48.135,44.0,45.36,59462881,40.71832038398176,#000000,,44.01358453973696,,53.50779293646658,1.2483340105795975,True,False,False,False,False,0.0,37.47672,,0.0,0.0,0.0,0.0,0,1.0993661586272698,0.8652906760676966,False,False,False,False,0.20823517375731027,0.18036915187753713,False,False,False,False,-2258391205,-2369164295.0354652,False,False,False,False,104796756.88293229,False,False,False,False
