date,Close,High,Low,Open,Volume,Peaks_Valleys_avg,color
2021-12-31 00:00:00+00:00,17.1593426883,17.1593426883,16.7667840346,16.7667840346,434509,,#000000
2022-01-07 00:00:00+00:00,16.9177681322,17.2121871225,16.6384475517,17.1593426883,616438,,#000000
2022-01-14 00:00:00+00:00,16.9102189273,17.2499331469,16.6082507322,16.8347268785,625605,,#000000
2022-01-21 00:00:00+00:00,15.4607715907,16.9026697225,15.4379792984,16.683742781,807598,,#000000
2022-01-28 00:00:00+00:00,15.4911613137,15.6127202058,14.4503133,15.263238391,1182394,15.184731606499998,#000000
2022-02-04 00:00:00+00:00,15.6962919442,16.5244118967,15.4926048256,15.5519407598,779831,15.47075791344235,#000000
2022-02-11 00:00:00+00:00,15.6431099289,16.2736966817,15.6127202058,15.7494739595,669466,15.565495852892212,#000000
2022-02-18 00:00:00+00:00,15.1412820478,15.6810970827,15.012523176,15.6583047904,774728,15.500178558371848,#000000
2022-02-25 00:00:00+00:00,14.9730455806,15.0877522628,13.7648018616,15.0189282535,956214,15.304745263560507,#000000
2022-03-04 00:00:00+00:00,14.6748082069,15.0082987676,14.4453948426,14.8965744591,643257,15.228256308972735,#000000
2022-03-11 00:00:00+00:00,14.1777459175,14.6442197584,13.8233022695,14.6442197584,828472,15.084387881590255,#000000
2022-03-18 00:00:00+00:00,15.5083434308,15.5542261036,13.6348009552,14.1777459175,684201,14.982032834690337,#000000
2022-03-25 00:00:00+00:00,15.3391192591,15.8295221409,15.1467068248,15.5618732158,841400,15.152107345639406,#000000
2022-04-01 00:00:00+00:00,15.9471425513,16.2396094514,15.3237262643,15.3237262643,784911,15.476271239229737,#000000
2022-04-08 00:00:00+00:00,15.4853527091,16.2033589488,15.3352710104,15.9933215356,555478,15.481277021037497,#000000
2022-04-15 00:00:00+00:00,14.900418909,15.6931581381,14.8850259142,15.4237807302,497894,15.410242794508719,#000000
2022-04-22 00:00:00+00:00,14.8824382987,15.6339200869,14.7618819563,14.9158119037,517491,15.356233752049603,#000000
2022-04-29 00:00:00+00:00,14.0224952216,14.9211744734,13.9682645771,14.7507353049,786423,15.174539241009212,#000000
2022-05-06 00:00:00+00:00,13.7435947642,14.4408459078,13.5189249512,13.9450228723,1000118,14.958593031139591,#000000
2022-05-13 00:00:00+00:00,12.8991461569,13.5576611259,12.3181035372,13.5111777163,1085567,14.221209626285498,#000000
2022-05-20 00:00:00+00:00,12.8216738076,13.2942551383,12.5660150549,12.8991461569,986192,14.063738287340405,#000000
2022-05-27 00:00:00+00:00,13.7803767232,13.7803767232,12.7731990476,12.9137354675,570962,14.046797493708508,#000000
2022-06-03 00:00:00+00:00,13.7023009344,13.9599510374,13.5383417779,13.8740676697,554116,14.051146194547478,#000000
