date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_272,aVWAP_BoS_CHoCH_bull_499,aVWAP_BoS_CHoCH_bull_568,aVWAP_BoS_CHoCH_bull_643,aVWAP_BoS_CHoCH_bull_705,aVWAP_BoS_CHoCH_bull_826,aVWAP_BoS_CHoCH_bear_142,aVWAP_BoS_CHoCH_bear_297,aVWAP_BoS_CHoCH_bear_362,aVWAP_BoS_CHoCH_bear_405,aVWAP_BoS_CHoCH_bear_442,aVWAP_BoS_CHoCH_bear_659,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-03 00:00:00+00:00,2.8092933665,2.9326744941,2.4011865599,2.8614930743,14804,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,14804.0,False,False,False,False
2022-01-04 00:00:00+00:00,2.7048939508,2.8282750784,2.6086851439,2.7523482307,24690,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-24690,-968.2352941176471,False,False,False,False,15191.686274509804,False,False,False,False
2022-01-05 00:00:00+00:00,2.7855662266,2.8377659344,2.7333665187,2.7523482307,7062,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,15.315315318580474,-80.63063063716095,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-17628,-1621.5594002306805,False,False,False,False,14872.875048058439,False,False,False,False
2022-01-06 00:00:00+00:00,2.7523482307,2.7987964798,2.7428573747,2.7987964798,7198,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,22.88731685262243,-72.41335295440744,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-24826,-2531.537462966732,False,False,False,False,14571.899555977716,False,False,False,False
2022-01-07 00:00:00+00:00,2.7523482307,2.7808207986,2.7402948436,2.7402948436,13314,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,27.935317875317068,-66.07955830791462,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-24826,-3405.8301114778405,False,False,False,False,14522.570161625648,False,False,False,False
2022-01-10 00:00:00+00:00,2.7333665187,2.7760753706,2.7124866356,2.7618390866,6520,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,29.951441193215633,-62.11589757822466,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-31346,-4501.523048282631,False,False,False,False,14208.743880777585,False,False,False,False
2022-01-11 00:00:00+00:00,2.7333665187,2.7428573747,2.7048939508,2.7048939508,5697,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,31.295523405148007,-58.36282849322484,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-31346,-5554.2476346244885,False,False,False,False,13874.950003100033,False,False,False,False
2022-01-12 00:00:00+00:00,2.7428573747,2.7428573747,2.7048939508,2.7048939508,4821,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,33.52278165910529,-53.546646656956796,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-26525,-6376.630080325489,False,False,False,False,13519.893140233367,False,False,False,False
2022-01-13 00:00:00+00:00,2.7713299426,2.7998025105,2.7333665187,2.7998025105,8231,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,38.44802928652845,-46.20426639087915,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-18294,-6843.977920312725,False,False,False,False,13312.485566106569,False,False,False,False
2022-01-14 00:00:00+00:00,2.7998025105,2.8092933665,2.7808207986,2.7808207986,6300,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,44.39808756345833,-38.1089182024776,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-11994,-7045.939570496539,False,False,False,False,13037.486132141607,False,False,False,False
2022-01-18 00:00:00+00:00,2.7808207986,2.8472567904,2.7523482307,2.8472567904,26810,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,46.45244536018858,-33.83299984567688,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-38804,-8291.35370498687,False,False,False,False,13577.584715194878,False,False,False,False
2022-01-19 00:00:00+00:00,2.7808207986,2.9217600097,2.5150768315,2.7763600963,26810,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,47.822017224675406,-30.193546214129867,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-38804,-9487.92806949719,False,False,False,False,14096.502961657825,False,False,False,False
2022-01-20 00:00:00+00:00,2.9896196299,2.9896196299,2.94216535,2.9425544751,6688,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,58.22097345440096,-18.306652792011718,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-32116,-10375.303439320829,False,False,False,False,13805.973433749676,False,False,False,False
2022-01-21 00:00:00+00:00,2.8757293583,2.9991104858,2.8472567904,2.9578062807,14150,,,,,,,,,,,,,2.9073655448333335,#000000,,2.9073655448333335,,0,,,0.0,0.0,0.0,0.0,58.3919802945243,-16.379728298114557,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-46266,-11782.781735818051,False,False,False,False,13819.464671641845,False,False,False,False
2022-01-24 00:00:00+00:00,2.7808207986,2.8947110702,2.4011865599,2.4011865599,26882,,,,,,,,,,,,,2.7293328895533038,#000000,,2.7293328895533038,,0,,,0.0,0.0,0.0,0.0,54.77654927391429,-16.379728298114557,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-73148,-14189.26088343303,False,False,False,False,14331.72095902844,False,False,False,False
2022-01-25 00:00:00+00:00,2.9042019262,2.9136927821,2.8425113624,2.8523818526,33106,,,,,,,,,,,,,2.8098968171980587,#000000,,2.8098968171980587,,0,,,0.0,0.0,0.0,0.0,56.10949050703261,-15.40818624249863,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-40042,-15203.093789965067,False,False,False,False,15067.967195929286,False,False,False,False
2022-01-26 00:00:00+00:00,2.7903116546,2.8947110702,2.7143848068,2.8947110702,55760,,,,,,,,,,,,,2.8055686804080833,#000000,,2.8055686804080833,,0,,,0.0,0.0,0.0,0.0,53.49975056132291,-15.40818624249863,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-95802,-18363.835209966437,False,False,False,False,16663.733188245787,False,False,False,False
2022-01-27 00:00:00+00:00,2.6194762471,2.7428573747,2.5853091656,2.7335553868,49086,,,,,,,,,,,,,2.7609173331242323,#000000,,2.7609173331242323,,0,,,0.0,0.0,0.0,0.0,48.097417485288425,-15.40818624249863,False,False,False,False,False,,1,,,False,False,False,False,,,False,False,False,False,-144888,-23325.567162516774,False,False,False,False,17935.19463184399,False,False,False,False
2022-01-28 00:00:00+00:00,2.6194762471,2.6289671031,2.5625311113,2.6289671031,26992,,,,,,,,,,,,,2.7395784602348794,#000000,,2.7395784602348794,,0,,,0.0,0.0,0.0,0.0,44.49586210126543,-15.40818624249863,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-144888,-28092.721391437684,False,False,False,False,18290.363469810894,False,False,False,False
2022-01-31 00:00:00+00:00,2.6384579591,2.6764213829,2.6384579591,2.657439671,8000,,,,,,,,,,,,,2.736161743366565,#000000,,2.736161743366565,,0,,,0.0,0.0,0.0,0.0,42.71538065815175,-15.40818624249863,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-136888,-32359.20290549895,False,False,False,False,17886.81980432811,False,False,False,False
2022-02-01 00:00:00+00:00,2.7808207986,2.7808207986,2.671675955,2.671675955,3943,,,,,,,,,,,,,2.7363203924065087,#000000,,2.7363203924065087,,0,,,0.0,0.0,0.0,0.0,45.51865770908503,-15.40818624249863,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-132945,-36303.7439680284,False,False,False,False,17340.003341413285,False,False,False,False
2022-02-02 00:00:00+00:00,2.7143848068,2.7238756628,2.7143848068,2.7238756628,2930,,,,,,,,,,,,,2.736065426883145,#000000,,2.736065426883145,,0,,,0.0,0.0,0.0,0.0,45.82428048764973,-15.40818624249863,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-135875,-40208.49910653709,False,False,False,False,16774.905171161787,False,False,False,False
2022-02-03 00:00:00+00:00,2.6432033871,2.6432033871,2.6099853912,2.6289386305,4575,,,,,,,,,,,,,2.733889278925239,#000000,,2.733889278925239,,0,,,0.0,0.0,0.0,0.0,44.51791094247187,-15.40818624249863,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-140450,-44139.53835726113,False,False,False,False,16296.477517390736,False,False,False,False
2022-02-04 00:00:00+00:00,2.5910036792,2.6384579591,2.5815128233,2.6099853912,13502,,,,,,,,,,,,,2.7263081107059315,#000000,,2.7263081107059315,,0,,,0.0,0.0,0.0,0.0,42.627886870181904,-15.40818624249863,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-153952,-48445.90940207442,False,False,False,False,16186.890163767572,False,False,False,False
2022-02-07 00:00:00+00:00,2.6289671031,2.6764213829,2.6289671031,2.657439671,21276,,,,,,,,,,,,,2.719463524953272,#000000,,2.719463524953272,,0,,,0.0,0.0,0.0,0.0,42.4920085211982,-15.40818624249863,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-132676,-51749.05020983621,False,False,False,False,16386.463098521785,False,False,False,False
2022-02-08 00:00:00+00:00,2.7523482307,2.8377659344,2.6954030949,2.8377659344,18258,,,,,,,,,,,,,2.722325587133799,#000000,,2.722325587133799,,0,,,0.0,0.0,0.0,0.0,45.573249787420224,-15.338419198642796,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-114418,-54206.65608396028,False,False,False,False,16459.856702501325,False,False,False,False
2022-02-09 00:00:00+00:00,2.7523482307,3.0845281896,2.7523482307,3.0845281896,6341,,,,,,,,,,,,,2.771387660722228,#000000,,2.771387660722228,,0,,,0.0,0.0,0.0,0.0,47.62741063156823,-12.622220798209554,False,False,False,False,True,,1,,,False,False,False,False,,,False,False,False,False,-114418,-56567.88525713831,False,False,False,False,16063.038792599313,False,False,False,False
2022-02-10 00:00:00+00:00,2.7637372578,2.7916498652,2.723600428,2.7808207986,13560,,,,,,,,,,,,,2.748963181031563,#000000,,2.748963181031563,,0,,,0.0,0.0,0.0,0.0,49.287432008123886,-10.356074249230517,False,False,False,False,True,,1,,,False,False,False,False,,,False,False,False,False,-100858,-58304.75250195642,False,False,False,False,15964.880408575811,False,False,False,False
2022-02-11 00:00:00+00:00,2.7808207986,2.7812953414,2.7619339952,2.7808207986,13355,,,,,,,,,,,,,2.7479564299198036,#000000,,2.7479564299198036,,0,,,0.0,0.0,0.0,0.0,50.85128664065324,-8.233745403635865,False,False,False,False,True,,1,,,False,False,False,False,,,False,False,False,False,-87503,-59449.781815605194,False,False,False,False,15862.532157259113,False,False,False,False
2022-02-14 00:00:00+00:00,2.7333665187,2.7903116546,2.7262483768,2.7903116546,19703,,,,,,,,,,,,,2.744406018265346,#000000,,2.744406018265346,,0,,,0.0,0.0,0.0,0.0,50.4320587842295,-8.04771759890265,False,False,False,False,True,,1,,,False,False,False,False,,,False,False,False,False,-107206,-61322.574685581465,False,False,False,False,16013.138739327384,False,False,False,False
2022-02-15 00:00:00+00:00,2.7998025105,2.7998025105,2.7048939508,2.7523482307,17925,,,,,,,,,,,,,2.7453822254745592,#000000,,2.7453822254745592,,0,,,0.0,0.0,0.0,0.0,52.02098473099038,-5.935336372370287,False,False,True,False,True,,1,,,False,False,False,False,,,False,False,False,False,-89281,-62418.98352144102,False,False,False,False,16088.11369072631,False,False,False,False
2022-02-16 00:00:00+00:00,2.8282750784,2.8282750784,2.7959112596,2.8170284141,12735,,,,,,,,,,,,,2.7497676455691953,#000000,,2.7497676455691953,,0,,,0.0,0.0,0.0,0.0,53.82414643041352,-3.6979186174088596,False,False,True,False,True,,1,,,False,False,False,False,,,False,False,False,False,-76546,-62972.98416765902,False,False,False,False,15956.619036188024,False,False,False,False
2022-02-17 00:00:00+00:00,2.8282750784,2.8567476463,2.7979043393,2.8472567904,43571,,,,,,,,,,,,,2.7621274259169453,#000000,,2.7621274259169453,,0,,,0.0,0.0,0.0,0.0,55.026254230028954,-2.0854735111980602,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-76546,-63505.259298339064,False,False,False,False,17039.53593672967,False,False,False,False
2022-02-18 00:00:00+00:00,2.8377659344,2.8567476463,2.8377659344,2.8453586192,9518,,,,,,,,,,,,,2.764795393217748,#000000,,2.764795393217748,,0,,,0.0,0.0,0.0,0.0,56.107130207544785,-0.6121660760832341,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-67028,-63643.40599252185,False,False,False,False,16744.573743132427,False,False,False,False
2022-02-22 00:00:00+00:00,2.7143848068,2.8757293583,2.6375088735,2.8377659344,42710,,,,,,,,,,,,,2.760012890934753,#000000,,2.760012890934753,,0,,,0.0,0.0,0.0,0.0,52.55952063732626,-0.6121660760832341,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-109738,-65451.03713007001,False,False,False,False,17762.825753205667,False,False,False,False
2022-02-23 00:00:00+00:00,2.8662385023,2.8662385023,2.7333665187,2.7333665187,35262,,,,,,,,,,,,,2.7656307570688656,#000000,,2.7656307570688656,,0,,,0.0,0.0,0.0,0.0,54.36263964596576,-0.6121660760832341,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-74476,-65804.95724261629,False,False,False,False,18449.067880530936,False,False,False,False
2022-02-24 00:00:00+00:00,2.8377659344,2.94216535,2.8377659344,2.94216535,5656,,,,,,,,,,,,,2.7672451405918506,#000000,,2.7672451405918506,,0,,,0.0,0.0,0.0,0.0,54.69217333309297,-0.6121660760832341,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-80132,-66366.80205663134,False,False,False,False,17947.378944039527,False,False,False,False
2022-02-25 00:00:00+00:00,2.8187842225,2.8377659344,2.7148593496,2.8377659344,12075,,,,,,,,,,,,,2.7677754912389947,#000000,,2.7677754912389947,,0,,,0.0,0.0,0.0,0.0,54.32047287898685,-0.6121660760832341,False,False,True,False,False,,1,,,False,False,False,False,,,False,False,False,False,-92207,-67380.14315244972,False,False,False,False,17717.089573685036,False,False,False,False
