date,Close,High,Low,Open,Volume,Peaks_Valleys_avg,color
2021-12-31 00:00:00+00:00,20.0,21.5,20.0,21.5,1854,,#000000
2022-01-07 00:00:00+00:00,20.0,20.8,18.8,20.3,1114,,#000000
2022-01-14 00:00:00+00:00,20.2,21.0,18.1,20.5,959,,#000000
2022-01-21 00:00:00+00:00,20.9,21.6,17.7,20.4,1443,,#000000
2022-01-28 00:00:00+00:00,18.4,21.9,18.3,20.9,1304,19.533333333333335,#000000
2022-02-04 00:00:00+00:00,19.2,21.1,17.2,18.6,869,19.386700414173955,#000000
2022-02-11 00:00:00+00:00,19.5,20.9,18.2,19.9,959,19.43159855257556,#000000
2022-02-18 00:00:00+00:00,19.8,20.9,18.1,18.9,992,19.47210636922082,#000000
2022-02-25 00:00:00+00:00,18.699,21.1,16.662,21.1,1370,19.309578327872828,#000000
2022-03-04 00:00:00+00:00,19.88,23.8,17.6,17.6,4568,20.121693334658445,#000000
2022-03-11 00:00:00+00:00,18.8,23.5,18.8,20.5,604,20.133761192513624,#000000
2022-03-18 00:00:00+00:00,17.55,19.4,15.4,18.9,2660,18.74343107997788,#000000
2022-03-25 00:00:00+00:00,18.5,20.1,16.4,19.0,2033,18.75124459516829,#000000
2022-04-01 00:00:00+00:00,16.5,20.4,16.5,19.6,1576,18.640306235240544,#000000
2022-04-08 00:00:00+00:00,18.284,22.0,16.5,18.3,7022,18.809132613757033,#000000
2022-04-15 00:00:00+00:00,17.0,18.965,17.0,17.2,1658,18.71509054407321,#000000
2022-04-22 00:00:00+00:00,16.9,19.0,16.8,16.8,1198,18.651354135292433,#000000
2022-04-29 00:00:00+00:00,14.9,17.35,14.8,16.6,5826,18.009512894656783,#000000
2022-05-06 00:00:00+00:00,14.0,16.008,11.5,12.7,6716,16.34287038737569,#000000
2022-05-13 00:00:00+00:00,14.9,16.7,13.601,14.3,779,16.339543172293727,#000000
2022-05-20 00:00:00+00:00,14.2,17.5,14.2,17.5,349,16.340861972547998,#000000
2022-05-27 00:00:00+00:00,16.4,16.4,12.2,14.32,849,16.3274738537426,#000000
2022-06-03 00:00:00+00:00,17.1,17.9,15.0,17.9,934,16.382414516308298,#000000
2022-06-10 00:00:00+00:00,17.4,19.0,17.0,17.0,1616,16.530810009040437,#000000
2022-06-17 00:00:00+00:00,18.0,19.0,15.578,17.4,1007,16.594771955117285,#000000
2022-06-24 00:00:00+00:00,19.9,19.901,18.5,18.5,1135,16.737249158786952,#000000
2022-07-01 00:00:00+00:00,19.5,20.4,18.5,19.1,1184,16.8689201850196,#000000
2022-07-08 00:00:00+00:00,18.6,19.0,18.5,18.5,287,16.890774644981562,#000000
2022-07-15 00:00:00+00:00,18.5,19.05,18.5,18.5,331,16.91499212037997,#000000
2022-07-22 00:00:00+00:00,19.95,20.7,19.5,19.5,801,17.00666231481604,#000000
2022-07-29 00:00:00+00:00,19.7,21.0,19.5,19.5,511,17.662932090909823,#000000
2022-08-05 00:00:00+00:00,20.5,20.6,16.0,19.6,536,17.828388835794314,#000000
2022-08-12 00:00:00+00:00,19.5,20.7,19.2,19.2,517,17.93703863852171,#000000
2022-08-19 00:00:00+00:00,19.5,20.6,19.5,19.5,428,17.993350035837487,#000000
2022-08-26 00:00:00+00:00,19.5,20.2,19.5,19.5,332,18.018937016942328,#000000
2022-09-02 00:00:00+00:00,19.5,20.8,19.5,19.5,637,18.344571059827018,#000000
2022-09-09 00:00:00+00:00,19.8,19.8,19.5,19.5,276,18.346473958657157,#000000
2022-09-16 00:00:00+00:00,16.2,20.0,16.2,19.2,140,18.27292381845513,#000000
2022-09-23 00:00:00+00:00,17.9,19.6,16.1,16.2,673,18.09923900787984,#000000
2022-09-30 00:00:00+00:00,18.5,19.2,16.5,18.8,1963,17.944093333685313,#000000
2022-10-07 00:00:00+00:00,13.5,19.2,13.2,18.5,1367,17.587473389629256,#000000
2022-10-14 00:00:00+00:00,16.2,17.0,15.0,15.0,1115,17.448482123226942,#000000
2022-10-21 00:00:00+00:00,15.0,17.4,13.0,16.0,1165,17.268755482497056,#000000
2022-10-28 00:00:00+00:00,12.8,16.1,12.8,14.1,566,17.153598939909692,#000000
2022-11-04 00:00:00+00:00,15.0,18.599,12.2,12.7,1957,16.756216118725284,#000000
2022-11-11 00:00:00+00:00,16.2,17.5,14.5,16.4,579,16.759693727788168,#000000
2022-11-18 00:00:00+00:00,15.1,16.1,12.2,14.6,694,16.29442872382354,#000000
2022-11-25 00:00:00+00:00,15.6,16.0,14.6,15.1,554,16.32256052151936,#000000
2022-12-02 00:00:00+00:00,15.2,16.0,13.9,15.6,1049,16.265823373603638,#000000
2022-12-09 00:00:00+00:00,16.047,17.572,16.047,16.75,252,16.21357444120709,#000000
2022-12-16 00:00:00+00:00,13.4,17.299,13.4,14.7,707,15.98293228328021,#000000
2022-12-23 00:00:00+00:00,16.6,17.0,13.6,14.8,874,16.02496972638666,#000000
2022-12-30 00:00:00+00:00,16.4,17.5,13.4,17.5,1169,16.0455188745976,#000000
2023-01-06 00:00:00+00:00,17.3,19.9,14.7,19.3,2390,16.389154683081482,#000000
2023-01-13 00:00:00+00:00,14.1,16.1,13.3,16.1,431,16.284072155681798,#000000
2023-01-20 00:00:00+00:00,14.5,16.8,12.2,13.3,1169,15.852010640299444,#000000
2023-01-27 00:00:00+00:00,13.8,15.679,13.7,14.601,878,15.731659789916737,#000000
2023-02-03 00:00:00+00:00,13.8,15.0,13.2,13.9,515,15.648578276822231,#000000
2023-02-10 00:00:00+00:00,13.7,14.4,13.7,13.9,250,15.610661725279371,#000000
2023-02-17 00:00:00+00:00,12.0,13.7,12.0,13.7,573,15.449168056942124,#000000
