date,Close,High,Low,Open,Volume,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,Supertrend_Upper,Supertrend_Lower,Supertrend_Direction,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-05-27 00:00:00+00:00,3.48,3.54,3.07,3.15,573322,3.6562286248691085,"rgba(239, 83, 80, 0.5)",,3.6562286248691085,,37.667264264821945,-4.7117280598733515,False,False,False,True,False,,,,3.4813,1.7635399999999999,-1,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-200197,-24400.7329522359,False,False,False,False,632618.2857753674,False,False,False,False
2022-06-03 00:00:00+00:00,3.54,3.66,3.16,3.42,531081,3.6654149530130713,"rgba(239, 83, 80, 0.5)",,3.6654149530130713,,38.80905838646408,-4.7117280598733515,False,False,False,True,False,,,,3.4813,1.8745400000000003,1,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,330884,1916.6546738556463,False,False,False,False,625097.0053475625,False,False,False,False
2022-06-10 00:00:00+00:00,3.52,3.59,3.18,3.54,6525394,3.5891799784065657,"rgba(239, 83, 80, 0.5)",,3.5891799784065657,,39.536661998551246,-4.7117280598733515,False,False,False,True,False,,,,4.894959999999999,1.8750400000000003,1,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-6194510,-457077.91233902256,False,False,False,False,1062156.0419884839,False,False,False,False
2022-06-17 00:00:00+00:00,3.32,3.565,3.26,3.45,1115080,3.57561433355198,"rgba(239, 83, 80, 0.5)",,3.57561433355198,,39.18950876371461,-4.7117280598733515,False,False,False,True,False,,,,4.86321,1.9617899999999997,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7309590,-964671.4003139099,False,False,False,False,1066076.3351745221,False,False,False,False
2022-06-24 00:00:00+00:00,3.82,3.88,3.261,3.3,3861867,3.612802074228772,"rgba(239, 83, 80, 0.5)",,3.612802074228772,,41.835804246053684,-4.7117280598733515,False,False,False,True,True,,,,5.05556,2.08544,1,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.11878519911429318,-0.11878519911429318,False,False,False,False,-3447723,-1148601.1484388052,False,False,False,False,1273171.9399764093,False,False,False,False
2022-07-01 00:00:00+00:00,3.18,3.83,3.05,3.83,493322,3.599743879975189,"rgba(239, 83, 80, 0.5)",,3.599743879975189,,41.18115203303407,-4.7117280598733515,False,False,False,True,True,,,,5.0000599999999995,2.08544,1,0.0,0.0,0.0,0.0,0,0.9009731436187244,1.0580759007348837,False,False,False,False,-0.1752178842179434,-0.14700154166611828,False,False,False,False,-3941045,-1355448.8411470419,False,False,False,False,1215405.2777559345,False,False,False,False
2022-07-08 00:00:00+00:00,2.8,3.24,2.76,3.15,380240,3.576203115875961,"rgba(239, 83, 80, 0.5)",,3.576203115875961,,39.5305639428348,-4.7117280598733515,False,False,False,True,True,,,,4.5465599999999995,2.08544,1,0.0,0.0,0.0,0.0,0,0.8661446179620653,1.1129360378148747,False,False,False,False,-0.34282825441539394,-0.2449148980407561,False,False,False,False,-4321285,-1575140.4084694833,False,False,False,False,1153541.1831073468,False,False,False,False
2022-07-15 00:00:00+00:00,2.89,2.96,2.5901,2.89,347183,3.5531685464257152,"rgba(239, 83, 80, 0.5)",,3.5531685464257152,,38.82924433570403,-4.7117280598733515,False,False,False,True,True,,,,4.320095,2.08544,1,0.0,0.0,0.0,0.0,0,0.8833435603736279,1.1083308712680773,False,False,False,False,-0.34282825441539394,-0.293871576228075,False,False,False,False,-3974102,-1752841.2671013733,False,False,False,False,1093810.9473216175,False,False,False,False
2022-07-22 00:00:00+00:00,2.7,2.9409,2.68,2.88,318154,3.5327628060605742,"rgba(239, 83, 80, 0.5)",,3.5327628060605742,,37.7424561666145,-4.904026327395243,False,False,False,True,True,,,,4.32113,2.08544,1,0.0,0.0,0.0,0.0,0,0.8998540508648262,1.107839331739279,False,False,False,False,-0.3279179929641749,-0.31089478459612496,False,False,False,False,-4292256,-1940946.062130901,False,False,False,False,1036354.8771496458,False,False,False,False
2022-07-29 00:00:00+00:00,2.76,2.7953,2.63,2.74,224774,3.518439528223364,"rgba(239, 83, 80, 0.5)",,3.518439528223364,,37.307170308375255,-5.612018645266275,False,False,False,True,True,,,,4.1206249999999995,2.08544,1,0.0,0.0,0.0,0.0,0,0.9392540396063662,1.0862349653748027,False,False,False,False,-0.34282825441539394,-0.3268615195057595,False,False,False,False,-4067482,-2098467.242713797,False,False,False,False,976237.775138561,False,False,False,False
2022-08-05 00:00:00+00:00,2.63,2.81,2.58,2.81,385825,3.493834891148615,"rgba(239, 83, 80, 0.5)",,3.493834891148615,,36.573040796855196,-6.625429004880019,False,False,False,True,False,,,,4.012975000000001,2.08544,1,0.0,0.0,0.0,0.0,0,0.9245066261847126,1.0705698929142906,False,False,False,False,-0.34282825441539394,-0.3348448869605767,False,False,False,False,-4453307,-2272899.8173275897,False,False,False,False,932503.4954986677,False,False,False,False
2022-08-12 00:00:00+00:00,2.79,2.83,2.52,2.75,480129,3.4673605747116927,"rgba(239, 83, 80, 0.5)",,3.4673605747116927,,37.002801226411435,-6.625429004880019,False,False,False,True,False,,,,3.950975,2.08544,1,0.0,0.0,0.0,0.0,0,0.9222363197315107,1.0572995538820449,False,False,False,False,-0.34282825441539394,-0.33883657068798534,False,False,False,False,-3973178,-2398846.349377398,False,False,False,False,898994.2736098776,False,False,False,False
2022-08-19 00:00:00+00:00,2.64,2.77,2.58,2.69,237060,3.4543224442044123,"rgba(239, 83, 80, 0.5)",,3.4543224442044123,,36.777932542005274,-7.033556286961314,False,False,False,True,False,,,,3.9157249999999997,2.08544,1,0.0,0.0,0.0,0.0,0,0.9240922700628346,1.086028760595454,False,False,False,False,-0.34282825441539394,-0.3408324125516896,False,False,False,False,-4210238,-2533023.508682776,False,False,False,False,849962.105194331,False,False,False,False
2022-08-26 00:00:00+00:00,2.63,2.73,2.57,2.6,198666,3.4435504960340064,"rgba(239, 83, 80, 0.5)",,3.4435504960340064,,36.58130628879913,-7.55838657368956,False,False,False,True,False,,,,3.863875,2.08544,1,0.0,0.0,0.0,0.0,0,0.9278133459373524,1.068749194345379,False,False,False,False,-0.34282825441539394,-0.34183033348354175,False,False,False,False,-4408904,-2671977.619150718,False,False,False,False,801717.9492540102,False,False,False,False
2022-09-02 00:00:00+00:00,2.65,2.67,2.45,2.63,189655,3.432911187586802,"rgba(239, 83, 80, 0.5)",,3.432911187586802,,36.576007677389455,-7.906243929476744,False,False,False,True,False,,,,3.756625,2.08544,1,0.0,0.0,0.0,0.0,0,0.8891479347204505,1.111731843575419,False,False,False,False,-0.34282825441539394,-0.34232929394946787,False,False,False,False,-4219249,-2786590.314028443,False,False,False,False,756379.9530129725,False,False,False,False
2022-09-09 00:00:00+00:00,2.79,2.885,2.58,2.62,202607,3.2896937163296074,"rgba(239, 83, 80, 0.5)",,3.2245589824500183,,37.525424079534055,-7.906243929476744,False,False,False,True,False,,,,3.835375,2.08544,1,0.0,0.0,0.0,0.0,0,0.8521461904541884,1.1741902693711592,False,False,False,False,-0.2790883000020726,-0.31070879697577025,False,False,False,False,-4016642,-2877705.2537300396,False,False,False,False,715359.7342712708,False,False,False,False
2022-09-16 00:00:00+00:00,2.5,2.87,2.4582,2.8,273657,3.2621983631381397,"rgba(239, 83, 80, 0.5)",,3.192571315715981,,37.012086486835656,-8.047295797747871,False,False,False,True,False,,,,3.7447450000000004,2.08544,1,0.0,0.0,0.0,0.0,0,0.863331827400921,1.155719819672604,False,False,False,False,-0.30407254967303754,-0.3073906733244039,False,False,False,False,-4290299,-2982341.8275278145,False,False,False,False,682641.0132141396,False,False,False,False
2022-09-23 00:00:00+00:00,2.04,2.54,2.04,2.5,394090,3.1967624594133834,"rgba(239, 83, 80, 0.5)",,3.1155695041720888,,35.105629126802185,-10.14149890653978,False,False,False,True,False,,,,3.398035,2.08544,-1,0.0,0.0,0.0,0.0,0,0.7769869973723251,1.2104079198704587,False,False,False,False,-0.34282825441539394,-0.3251094638698989,False,False,False,False,-4684389,-3108419.395859088,False,False,False,False,661266.8640871663,False,False,False,False
2022-09-30 00:00:00+00:00,2.02,2.26,1.89,2.04,384006,3.1476432663154275,"rgba(239, 83, 80, 0.5)",,3.0592281323334176,,33.68338913884969,-11.70396660852333,False,False,False,True,False,,,,3.1755349999999996,0.9744649999999999,-1,0.0,0.0,0.0,0.0,0,0.7860973013097876,1.1997401912426868,False,False,False,False,-0.34282825441539394,-0.3339688591426464,False,False,False,False,-5068395,-3253602.7739436,False,False,False,False,640729.0223029318,False,False,False,False
2022-10-07 00:00:00+00:00,1.94,2.25,1.94,2.03,297597,3.118243891037568,"rgba(239, 83, 80, 0.5)",,3.026338702255173,,32.41756601197617,-13.079999443148282,False,False,False,True,False,,,,3.1755349999999996,0.9869649999999996,-1,0.0,0.0,0.0,0.0,0,0.7796127060621199,1.2016788614302647,False,False,False,False,-0.33658419060812755,-0.33527652487538695,False,False,False,False,-5365992,-3410076.0499477778,False,False,False,False,615311.8354656775,False,False,False,False
2022-10-14 00:00:00+00:00,1.75,2.1,1.75,2.08,337567,3.0809417771045027,"rgba(239, 83, 80, 0.5)",,2.9845156978467884,,30.938359513480854,-14.633041683518002,False,False,False,True,False,,,,3.015035,0.8349650000000002,-1,0.0,0.0,0.0,0.0,0,0.7422806451297398,1.2347348962765177,False,False,False,False,-0.34282825441539394,-0.3390523896453904,False,False,False,False,-5703559,-3579963.675877572,False,False,False,False,594738.1439497015,False,False,False,False
2022-10-21 00:00:00+00:00,1.73,1.84,1.69,1.81,428329,2.821278108804968,"rgba(239, 83, 80, 0.5)",,2.5166811947660435,,29.821855669687864,-15.814214069523047,False,False,False,True,False,,,,2.802535,0.727465,-1,0.0,0.0,0.0,0.0,0,0.7659964211217347,1.2932986033904046,False,False,False,False,-0.34282825441539394,-0.34094032203039215,False,False,False,False,-6131888,-3768995.107294048,False,False,False,False,582411.540694168,False,False,False,False
2022-10-28 00:00:00+00:00,2.1,2.1,1.72,1.75,447916,2.81562238423431,"rgba(239, 83, 80, 0.5)",,2.52004336385444,,31.78495762818956,-15.814214069523047,False,False,False,True,False,,,,2.802535,0.8769650000000002,-1,0.0,0.0,0.0,0.0,0,0.8111028356162905,1.194294226223244,False,False,False,False,-0.28442472103894667,-0.3126825215346694,False,False,False,False,-5683972,-3910845.247494489,False,False,False,False,572448.9080501555,False,False,False,False
2022-11-04 00:00:00+00:00,2.35,2.48,2.03,2.28,582989,2.830900285529856,"rgba(239, 83, 80, 0.5)",,2.554563318181155,,34.76938268498847,-19.671474942718824,False,False,False,True,True,,,,2.802535,1.200215,-1,0.0,0.0,0.0,0.0,0,0.8603156360076194,1.1213166044120932,False,False,False,False,-0.152041481119626,-0.2323620013271477,False,False,False,False,-5100983,-3999003.5995319346,False,False,False,False,573229.6556019958,False,False,False,False
2022-11-11 00:00:00+00:00,2.61,2.65,2.1434,2.35,660712,2.7933921037882032,"rgba(239, 83, 80, 0.5)",,2.4272255825207325,,38.36704349801834,-16.267987743787515,False,False,False,True,True,,,,2.802535,1.358775,-1,0.0,0.0,0.0,0.0,0,0.9001845310275743,1.0864659672062005,False,False,False,False,-0.09940842478028036,-0.16588521305371404,False,False,False,False,-4440271,-4031690.07364068,False,False,False,False,579709.8292611073,False,False,False,False
2022-11-18 00:00:00+00:00,2.18,2.6107,2.16,2.6,362171,2.782114416152045,"rgba(239, 83, 80, 0.5)",,2.417474482454975,,39.09679160032571,-15.654389550966073,False,False,False,True,True,,,,2.802535,1.3968199999999997,-1,0.0,0.0,0.0,0.0,0,0.9173058237373634,1.0588472431828988,False,False,False,False,-0.10360031431522777,-0.1347427636844709,False,False,False,False,-4802442,-4088782.808926556,False,False,False,False,563595.8419084327,False,False,False,False
2022-11-25 00:00:00+00:00,2.17,2.32,2.0988,2.25,193688,2.772242391623325,"rgba(239, 83, 80, 0.5)",,2.4060992315074805,,39.578560785054236,-15.213657187488614,False,False,False,True,True,,,,2.802535,1.2596900000000002,-1,0.0,0.0,0.0,0.0,0,0.8948373543828377,1.1273155515946272,False,False,False,False,-0.16914453767425838,-0.15194365067936466,False,False,False,False,-4996130,-4155993.7119690333,False,False,False,False,536195.2610263266,False,False,False,False
2022-12-02 00:00:00+00:00,2.32,2.34,2.01,2.17,294815,2.7614366562944035,"rgba(239, 83, 80, 0.5)",,2.3957736786230575,,40.79359132280109,-14.02161404272416,False,False,False,True,True,,,,2.802535,1.2312750000000001,-1,0.0,0.0,0.0,0.0,0,0.8735873111913045,1.1404585431207728,False,False,False,False,-0.1821114922491491,-0.1670275714642569,False,False,False,False,-4701315,-4196387.881452809,False,False,False,False,518315.24169104313,False,False,False,False
2022-12-09 00:00:00+00:00,1.85,2.3135,1.845,2.29,477372,2.729278886248969,"rgba(239, 83, 80, 0.5)",,2.3559488933842623,,39.81623200794879,-14.02161404272416,False,False,False,True,True,0.0,3.1628,,2.802535,1.1034100000000002,-1,0.0,0.0,0.0,0.0,0,0.8539225784301103,1.1341144156903138,False,False,False,False,-0.21853994011449196,-0.19278375578937443,False,False,False,False,-5178687,-4269150.779122971,False,False,False,False,515282.4089731881,False,False,False,False
2022-12-16 00:00:00+00:00,1.88,2.0773,1.83,2.0,553250,2.598596313003295,"rgba(239, 83, 80, 0.5)",,2.1035967065568038,,39.2966289654658,-14.02161404272416,False,False,False,True,True,0.0,3.1054000000000004,,2.802535,0.9655100000000003,-1,1.0,2.0773,1.83,0.0,0,0.8427564317099766,1.15775097973593,False,False,False,False,-0.2672231138094379,-0.23000343479940616,False,False,False,False,-4625437,-4295542.351039788,False,False,False,False,518094.8231233223,False,False,False,False
2022-12-23 00:00:00+00:00,2.8,2.85,1.97,1.99,1106717,2.6695510987716604,"rgba(239, 83, 80, 0.5)",,2.268816415056991,,43.29878571749313,-11.568491359747576,False,False,False,True,True,0.0,3.0706,,2.802535,1.31086,-1,0.0,0.0,0.0,0.0,0,0.8535943497300726,1.0950206476174624,False,False,False,False,-0.07599673068326844,-0.1530000827413373,False,False,False,False,-3518720,-4237999.95466647,False,False,False,False,561696.465854928,False,False,False,False
2022-12-30 00:00:00+00:00,2.92,2.9822,2.75,2.9,407134,2.7000759167559685,#000000,,2.331850527149242,,46.60241279832681,-8.450807486796684,False,False,False,False,True,0.0,3.0456,,2.802535,1.7786300000000004,1,0.0,0.0,0.0,0.0,0,0.9540586152505544,1.080664909165113,False,False,False,False,0.2644382360190928,0.055719076638877735,False,False,False,False,-3111586,-4154561.883950435,False,False,False,False,550247.3943101185,False,False,False,False
2023-01-06 00:00:00+00:00,2.86,2.95,2.43,2.91,447865,2.7172431841220313,#000000,,2.370940617874221,,48.68701693527228,-6.543611340170614,False,False,False,False,True,0.0,3.0258,,3.82397,1.7786300000000004,1,0.0,0.0,0.0,0.0,0,0.9509658573013101,1.0190535806455157,False,False,False,False,0.22833255933459548,0.1420258179867366,False,False,False,False,-3559451,-4110479.5962504027,False,False,False,False,542663.5132501097,False,False,False,False
2023-01-13 00:00:00+00:00,3.37,3.38,2.82,2.89,642497,2.769109527609711,#000000,,2.4695522216839927,,51.991384044698066,-3.4740512328260564,False,False,False,False,True,0.0,3.0244,,4.29397,1.90603,1,0.0,0.0,0.0,0.0,0,1.012198795180723,0.9422870051635114,False,False,False,False,0.3428281989354279,0.24242700846108223,False,False,False,False,-2916954,-4022070.2928244467,False,False,False,False,550058.5863426942,False,False,False,False
2023-01-20 00:00:00+00:00,3.75,3.77,3.305,3.45,535597,2.8269905204785744,"rgba(38, 166, 154, 0.5)",,2.572366314470777,,55.47729943639405,-0.2731485238705673,False,False,True,False,True,2.076977343928636,3.0318,,4.7682199999999995,2.3067800000000003,1,0.0,0.0,0.0,0.0,0,1.0535257523605015,0.9004642056399408,False,False,False,False,0.3428282126293537,0.29262761054521796,False,False,False,False,-2381357,-3900535.974837451,False,False,False,False,548987.3577247169,False,False,False,False
2023-01-27 00:00:00+00:00,3.56,3.82,3.42,3.7,551348,2.916728040991347,"rgba(38, 166, 154, 0.5)",,2.934612847709557,,57.04246041693183,1.0780556296999961,False,False,True,False,True,0.28323282658138993,3.0324,,4.86497,2.37503,1,0.0,0.0,0.0,0.0,0,1.06918478037556,0.8827710892879157,False,False,False,False,0.3428282144877624,0.3177279125164902,False,False,False,False,-2932705,-3828844.791516158,False,False,False,False,549162.2201154786,False,False,False,False
2023-02-03 00:00:00+00:00,3.49,3.67,3.4224,3.55,631148,2.9543548683624516,"rgba(38, 166, 154, 0.5)",,2.983244001460804,,57.82055950703815,1.7429855549698487,False,False,True,False,True,0.0,3.0314000000000005,,4.76654,2.37503,1,0.0,0.0,0.0,0.0,0,1.0744329600918747,0.8998708010335917,False,False,False,False,0.31363710717395804,0.3156825098452241,False,False,False,False,-3563853,-3809215.769922368,False,False,False,False,555235.2408476654,False,False,False,False
2023-02-10 00:00:00+00:00,3.42,3.65,3.32,3.53,444350,2.97454941952956,"rgba(38, 166, 154, 0.5)",,3.0079508912964483,,58.026613903739005,1.9460883030242684,False,False,True,False,True,0.0,3.0277999999999996,,4.67984,2.37503,1,0.0,0.0,0.0,0.0,0,1.069941877123327,0.9041688837951783,False,False,False,False,0.28981835928225846,0.3027504345637413,False,False,False,False,-4008203,-3823955.5647429335,False,False,False,False,547021.5193033938,False,False,False,False
2023-02-17 00:00:00+00:00,3.29,3.45,3.1,3.42,375175,2.9850143205484603,"rgba(38, 166, 154, 0.5)",,3.1564696447698477,,57.51884648079037,1.9460883030242684,False,False,True,False,True,0.0,3.0129999999999995,,4.46684,2.37503,1,0.0,0.0,0.0,0.0,0,1.0427242645575239,0.9216637746660746,False,False,False,False,0.210296879502784,0.25652365703326263,False,False,False,False,-4383378,-3865394.2636508644,False,False,False,False,534292.1475031424,False,False,False,False
2023-02-24 00:00:00+00:00,3.19,3.4,3.1201,3.32,188504,2.9858242603180445,"rgba(38, 166, 154, 0.5)",,3.151568015021673,,56.653713871006076,1.9460883030242684,False,False,True,False,True,0.0,2.9863999999999997,,4.447374999999999,2.37503,1,0.0,0.0,0.0,0.0,0,1.045213958912712,0.9235967823928709,False,False,False,False,0.2047453539173025,0.23063450547528258,False,False,False,False,-4571882,-3917726.688565615,False,False,False,False,508678.2106510578,False,False,False,False
