date,Close,High,Low,Open,Volume,aVWAP_OB_bull_394,aVWAP_OB_bull_290,aVWAP_OB_bear_835,aVWAP_OB_bear_786,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-03 00:00:00+00:00,8.9295,9.0,8.7135,9.0,59402,,,,,,#000000,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,59402.0,False,False,False,False
2022-01-04 00:00:00+00:00,8.703,9.4695,8.628,9.0675,46808,,,,,,#000000,,,,0.0,,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-46808,-1835.6078431372548,False,False,False,False,58908.117647058825,False,False,False,False
2022-01-05 00:00:00+00:00,8.385,8.85,8.25,8.8305,39568,,,,,,#000000,,,,0.0,-50.0,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-86376,-5150.917339484813,False,False,False,False,58149.68166089966,False,False,False,False
2022-01-06 00:00:00+00:00,8.1615,8.526,7.98,8.4,58576,,,,,,#000000,,,,0.0,-50.0,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-144952,-10633.312737936389,False,False,False,False,58166.40002713889,False,False,False,False
2022-01-07 00:00:00+00:00,8.2335,8.9445,8.0625,8.25,33837,,,,,,#000000,,,,1.7185757106483586,-48.332981560671094,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-111115,-14573.771061938882,False,False,False,False,57212.30590842756,False,False,False,False
2022-01-10 00:00:00+00:00,8.061,8.25,7.854,8.1015,32156,,,,,,#000000,,,,2.793130314844925,-47.331909411655985,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-143271,-19620.72121637265,False,False,False,False,56229.70567672452,False,False,False,False
2022-01-11 00:00:00+00:00,8.0475,8.396985,7.79814,8.385,36516,,,,,,#000000,,,,3.6505529726139248,-46.558479825052025,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-179787,-25901.751756907055,False,False,False,False,55456.61917959807,False,False,False,False
2022-01-12 00:00:00+00:00,13.2,14.7,8.44365,8.601,5295809,,,,,,#000000,,,,18.871250714795366,-31.86034707480305,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5116022,175742.31693944221,False,False,False,False,260960.63411373147,False,False,False,False
2022-01-13 00:00:00+00:00,11.475,11.85,10.8,11.574,998575,,,,,,#000000,,,,27.61106528910454,-23.798688603292465,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4117447,330318.97117711115,False,False,False,False,289886.68767789885,False,False,False,False
2022-01-14 00:00:00+00:00,11.4165,13.536,10.503,11.3055,362484,,,,,,#000000,,,,34.66081304021617,-17.495642189057072,False,False,False,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3754963,464618.73701330286,False,False,False,False,292733.64110229496,False,False,False,False
2022-01-18 00:00:00+00:00,12.363,12.833985,10.77,11.2665,254394,,,,,,#000000,,,,41.18752764635723,-11.747992551677264,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4009357,603628.08065984,False,False,False,False,291230.12576495006,False,False,False,False
2022-01-19 00:00:00+00:00,10.3515,13.2735,10.2795,12.0,219770,,,,,,#000000,,,,43.73318647823797,-9.88039090746922,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3789587,728567.6461241602,False,False,False,False,288427.7678918148,False,False,False,False
2022-01-20 00:00:00+00:00,10.059,10.8,9.81,10.575,82522,,,,,,#000000,,,,45.49136370043451,-8.68804955009638,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3707065,845371.4639232127,False,False,False,False,280353.0318960574,False,False,False,False
2022-01-21 00:00:00+00:00,9.2685,9.75,9.0,9.75,111941,,,,,,#000000,,,,46.10946372208,-8.505025447102142,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3595124,953204.8967105378,False,False,False,False,273748.6384883689,False,False,False,False
2022-01-24 00:00:00+00:00,9.771,9.898485,8.916,8.925,54383,,,,,,#000000,,,,47.113753120700984,-7.837131332855485,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3649507,1058942.2340944384,False,False,False,False,265146.0644300015,False,False,False,False
2022-01-25 00:00:00+00:00,10.2255,10.638,9.675,9.675,70669,,,,,,#000000,,,,48.36395498925866,-6.847406856162181,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3720176,1163304.3425613232,False,False,False,False,257519.51288372694,False,False,False,False
