date,Close,High,Low,Open,Volume,color,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL
2022-01-03 00:00:00+00:00,15.1,15.61,14.9837,15.14,6631,#000000,,,False,False,False,False,False
2022-01-04 00:00:00+00:00,15.0,15.1903,14.97,15.1,12165,"rgba(239, 83, 80, 0.5)",0.0,,False,False,False,True,False
2022-01-05 00:00:00+00:00,14.88,15.42,14.83,15.25,14070,"rgba(239, 83, 80, 0.5)",0.0,-50.0,False,False,False,True,True
2022-01-06 00:00:00+00:00,14.37,14.7499,14.14,14.68,41144,"rgba(239, 83, 80, 0.5)",0.0,-50.0,False,False,False,True,True
2022-01-07 00:00:00+00:00,14.41,14.57,14.28,14.46,13965,"rgba(239, 83, 80, 0.5)",1.9667383321882046,-48.19715652882748,False,False,False,True,True
2022-01-10 00:00:00+00:00,13.97,14.37,13.65,14.37,15429,"rgba(239, 83, 80, 0.5)",2.4586636902304884,-47.85548819129917,False,False,False,True,True
2022-01-11 00:00:00+00:00,13.13,14.2,13.1137,14.2,94088,"rgba(239, 83, 80, 0.5)",2.2511956137671905,-47.85548819129917,False,False,False,True,True
2022-01-12 00:00:00+00:00,13.14,13.61,13.12,13.46,64570,"rgba(239, 83, 80, 0.5)",2.311601203760027,-47.85548819129917,False,False,False,True,True
2022-01-13 00:00:00+00:00,12.96,13.42,12.86,13.15,382730,"rgba(239, 83, 80, 0.5)",2.2648405523615054,-47.85548819129917,False,False,False,True,True
2022-01-14 00:00:00+00:00,12.97,13.36,12.78,12.94,134391,"rgba(239, 83, 80, 0.5)",2.446178984068349,-47.85548819129917,False,False,False,True,True
2022-01-18 00:00:00+00:00,13.19,13.41,12.95,13.07,75469,"rgba(239, 83, 80, 0.5)",6.980342493567152,-43.9672125094493,False,False,False,True,True
2022-01-19 00:00:00+00:00,13.86,13.99,13.3176,13.37,72046,"rgba(239, 83, 80, 0.5)",18.771913807687337,-33.39681235012188,False,False,False,True,True
2022-01-20 00:00:00+00:00,13.91,14.36,13.79,14.2,102076,"rgba(239, 83, 80, 0.5)",27.11483300413039,-26.536929550938236,False,False,False,True,True
2022-01-21 00:00:00+00:00,13.3501,14.0,13.2201,13.88,112692,"rgba(239, 83, 80, 0.5)",29.231090435467934,-25.525475443779285,False,False,False,True,True
2022-01-24 00:00:00+00:00,12.79,13.18,12.64,13.18,80525,"rgba(239, 83, 80, 0.5)",28.342339658150664,-25.525475443779285,False,False,False,True,True
2022-01-25 00:00:00+00:00,12.77,12.88,12.28,12.72,55443,"rgba(239, 83, 80, 0.5)",27.67871136711421,-25.525475443779285,False,False,False,True,True
2022-01-26 00:00:00+00:00,12.46,12.98,12.35,12.97,58213,"rgba(239, 83, 80, 0.5)",26.178214306312647,-25.525475443779285,False,False,False,True,False
2022-01-27 00:00:00+00:00,12.47,12.78,12.22,12.57,32745,"rgba(239, 83, 80, 0.5)",25.28687172188691,-25.525475443779285,False,False,False,True,False
2022-01-28 00:00:00+00:00,12.02,12.55,11.76,12.55,134908,"rgba(239, 83, 80, 0.5)",23.32927329555379,-20.462190315162772,False,False,False,True,False
2022-01-31 00:00:00+00:00,12.45,12.52,11.9,12.2,251601,"rgba(239, 83, 80, 0.5)",26.17780588949394,-20.462190315162772,False,False,False,True,False
2022-02-01 00:00:00+00:00,12.47,12.64,12.17,12.55,63698,"rgba(239, 83, 80, 0.5)",28.25506738340926,-20.462190315162772,False,False,False,True,True
2022-02-02 00:00:00+00:00,12.84,13.0,12.36,12.42,72033,"rgba(239, 83, 80, 0.5)",32.7429696690065,-23.86144312108684,False,False,False,True,True
2022-02-03 00:00:00+00:00,12.91,12.9609,12.6,12.8,43034,"rgba(239, 83, 80, 0.5)",36.27621945510926,-20.60626973317508,False,False,False,True,True
2022-02-04 00:00:00+00:00,12.96,13.0999,12.83,12.9,98307,"rgba(239, 83, 80, 0.5)",39.03632896524876,-18.07809770350529,False,False,False,True,True
2022-02-07 00:00:00+00:00,13.08,13.39,13.01,13.01,20853,"rgba(239, 83, 80, 0.5)",41.86573095896503,-15.447923941015048,False,False,False,True,True
2022-02-08 00:00:00+00:00,13.08,13.12,12.8227,13.09,82803,"rgba(239, 83, 80, 0.5)",43.751998954775885,-13.654040802651515,False,False,False,True,True
