date,Close,High,Low,Open,Volume,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-03-18 00:00:00+00:00,2.3,2.3,2.3,2.3,0,,#000000,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,0.0,False,False,False,False
2022-03-25 00:00:00+00:00,2.3,2.3,2.3,2.3,0,,#000000,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,0.0,False,False,False,False
2022-04-01 00:00:00+00:00,2.3,2.3,2.3,2.3,0,,#000000,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,0.0,False,False,False,False
2022-04-08 00:00:00+00:00,2.3,2.3,2.3,2.3,0,,#000000,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,0.0,False,False,False,False
2022-04-15 00:00:00+00:00,2.3,2.3,2.3,2.3,0,,#000000,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,0.0,False,False,False,False
2022-04-22 00:00:00+00:00,2.3,2.3,2.3,2.3,0,,#000000,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,0.0,False,False,False,False
2022-04-29 00:00:00+00:00,2.3,2.3,2.3,2.3,0,,#000000,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,0.0,False,False,False,False
2022-05-06 00:00:00+00:00,1.29,2.3,1.29,2.3,10000,1.6266666666666667,"rgba(239, 83, 80, 0.5)",,1.6266666666666667,,0.0,,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10000,-740.7407407407406,False,False,False,False,740.7407407407406,False,False,False,False
2022-05-13 00:00:00+00:00,1.29,1.29,1.29,1.29,0,1.6266666666666667,"rgba(239, 83, 80, 0.5)",,1.6266666666666667,,0.0,-50.0,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10000,-1426.611796982167,False,False,False,False,685.8710562414266,False,False,False,False
2022-05-20 00:00:00+00:00,1.29,1.29,1.29,1.29,0,1.6266666666666667,"rgba(239, 83, 80, 0.5)",,1.6266666666666667,,0.0,-50.0,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10000,-2061.6775897983025,False,False,False,False,635.0657928161357,False,False,False,False
2022-05-27 00:00:00+00:00,1.29,1.29,1.29,1.29,0,1.6266666666666667,"rgba(239, 83, 80, 0.5)",,1.6266666666666667,,0.0,-50.0,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10000,-2649.7014720354655,False,False,False,False,588.0238822371628,False,False,False,False
2022-06-03 00:00:00+00:00,1.17,1.3,1.17,1.29,30800,1.314640522875817,"rgba(239, 83, 80, 0.5)",,1.314640522875817,,0.0,-50.0,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-40800,-5475.649511143949,False,False,False,False,2825.948039108484,False,False,False,False
2022-06-10 00:00:00+00:00,1.15,1.2,1.15,1.17,83424,1.2152670444787907,"rgba(239, 83, 80, 0.5)",,1.2152670444787907,,0.0,-50.0,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-124224,-14271.823621429583,False,False,False,False,8796.174110285634,False,False,False,False
2022-06-17 00:00:00+00:00,1.15,1.15,1.15,1.15,76,1.2152271386430678,"rgba(239, 83, 80, 0.5)",,1.2152271386430678,,0.0,-50.0,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-124224,-22416.429279101467,False,False,False,False,8150.235287301513,False,False,False,False
2022-06-24 00:00:00+00:00,1.18,1.18,0.8848,1.15,1417,1.2137209807212492,"rgba(239, 83, 80, 0.5)",,1.2137209807212492,,1.1159016002025257,-48.94512426855855,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,-122807,-29852.767851019875,False,False,False,False,7651.477117871771,False,False,False,False
2022-07-01 00:00:00+00:00,0.8517,0.8517,0.8501,0.8503,500,1.1671449866433732,"rgba(239, 83, 80, 0.5)",,1.1220052266467009,,1.5624696659490689,-48.568747295478325,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,0.056801278166492254,1.6170458927882763,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,-123307,-36775.303565759146,False,False,False,False,7121.738072103492,True,False,False,False
2022-07-08 00:00:00+00:00,0.8517,0.8517,0.8517,0.8517,0,1.1671449866433732,"rgba(239, 83, 80, 0.5)",,1.1220052266467009,,1.8814468557680284,-48.31890396102794,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,0.05768277229904696,1.6170458927882763,False,False,False,False,-0.34241941710807033,-0.34262383576173217,False,False,False,False,-123307,-43185.0588571844,False,False,False,False,6594.201918614345,True,False,False,False
2022-07-15 00:00:00+00:00,0.8517,0.8517,0.8517,0.8517,0,1.1671449866433732,"rgba(239, 83, 80, 0.5)",,1.1220052266467009,,2.109287705638714,-48.153323284138686,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,0.05768277229904696,1.6170458927882763,False,False,False,False,-0.34241941710807033,-0.34252162643490125,False,False,False,False,-123307,-49120.01746035593,False,False,False,False,6105.742517235505,True,False,False,False
2022-07-22 00:00:00+00:00,0.8517,0.8517,0.8517,0.8517,0,1.1671449866433732,"rgba(239, 83, 80, 0.5)",,1.1220052266467009,,2.2720311698320605,-48.04304450136705,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,0.05768277229904696,1.6170458927882763,False,False,False,False,-0.34241941710807033,-0.3424705217714858,False,False,False,False,-123307,-54615.34950032957,False,False,False,False,5653.465293736579,True,False,False,False
2022-07-29 00:00:00+00:00,0.8517,0.8517,0.8517,0.8517,0,1.1671449866433732,"rgba(239, 83, 80, 0.5)",,1.1220052266467009,,2.3882765013987366,-47.96840155072143,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,0.05768277229904696,1.6170458927882763,False,False,False,False,-0.34241941710807033,-0.3424449694397781,False,False,False,False,-123307,-59703.619907712564,False,False,False,False,5234.690086793129,True,False,False,False
2022-08-05 00:00:00+00:00,0.8517,0.8517,0.8517,0.8517,0,1.1671449866433732,"rgba(239, 83, 80, 0.5)",,1.1220052266467009,,2.4713088810892194,-47.91618873262359,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,0.05768277229904696,1.6170458927882763,False,False,False,False,-0.34241941710807033,-0.3424321932739242,False,False,False,False,-123307,-64414.981396030154,False,False,False,False,4846.935265549194,True,False,False,False
2022-08-12 00:00:00+00:00,0.8517,0.8517,0.8517,0.8517,0,1.1671449866433732,"rgba(239, 83, 80, 0.5)",,1.1220052266467009,,2.5306177237252787,-47.877664918949286,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,0.05768277229904696,1.6170458927882763,False,False,False,False,-0.34241941710807033,-0.3424258051909973,False,False,False,False,-123307,-68777.35314447236,False,False,False,False,4487.903023656661,True,False,False,False
2022-08-19 00:00:00+00:00,0.8517,0.8517,0.8517,0.8517,0,1.1671449866433732,"rgba(239, 83, 80, 0.5)",,1.1220052266467009,,2.572981182751035,-47.847152333096055,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,0.05768277229904696,1.6170458927882763,False,False,False,False,-0.34241941710807033,-0.3424226111495338,False,False,False,False,-123307,-72816.58624488182,False,False,False,False,4155.465762645057,True,False,False,False
2022-08-26 00:00:00+00:00,0.8517,0.8517,0.8517,0.8517,0,1.1671449866433732,"rgba(239, 83, 80, 0.5)",,1.1220052266467009,,2.6032407963408613,-47.82105628071203,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,0.05768277229904696,1.6170458927882763,False,False,False,False,-0.34241941710807033,-0.3424210141288021,False,False,False,False,-123307,-76556.6168934091,False,False,False,False,3847.6534839306087,True,False,False,False
2022-09-02 00:00:00+00:00,0.8517,0.8517,0.8517,0.8517,0,1.1671449866433732,"rgba(239, 83, 80, 0.5)",,1.1220052266467009,,2.62485480604788,-47.7971823718801,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,0.05768277229904696,1.6170458927882763,False,False,False,False,-0.34241941710807033,-0.3424202156184362,False,False,False,False,-123307,-80019.60823463806,False,False,False,False,3562.6421147505635,True,False,False,False
2022-09-09 00:00:00+00:00,0.8517,0.8517,0.8517,0.8517,0,1.1671449866433732,"rgba(239, 83, 80, 0.5)",,1.1220052266467009,,2.6402933844100365,-47.77426352459949,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,0.05768277229904696,1.6170458927882763,False,False,False,False,-0.34241941710807033,-0.34241981636325325,False,False,False,False,-123307,-83226.08169873894,False,False,False,False,3298.7426988431143,True,False,False,False
2022-09-16 00:00:00+00:00,0.8517,0.8517,0.8517,0.8517,0,1.1671449866433732,"rgba(239, 83, 80, 0.5)",,1.1220052266467009,,2.6513209403830054,-47.75163450549983,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,0.05768277229904696,1.6170458927882763,False,False,False,False,-0.34241941710807033,-0.3424196167356618,False,False,False,False,-123307,-86195.03860994347,False,False,False,False,3054.3913878176986,True,False,False,False
2022-09-23 00:00:00+00:00,0.8517,0.8517,0.8517,0.8517,0,1.1671449866433732,"rgba(239, 83, 80, 0.5)",,1.1220052266467009,,2.659197766077983,-47.72900989466175,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,0.05768277229904696,1.6170458927882763,False,False,False,False,-0.34241941710807033,-0.34241951692186606,False,False,False,False,-123307,-88944.0727869847,False,False,False,False,2828.1401739052767,True,False,False,False
2022-09-30 00:00:00+00:00,0.8517,0.8517,0.8517,0.8517,0,1.1671449866433732,"rgba(239, 83, 80, 0.5)",,1.1220052266467009,,2.664824070145824,-47.706334261398375,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,0.05768277229904696,1.6170458927882763,False,False,False,False,-0.34241941710807033,-0.34241946701496817,False,False,False,False,-123307,-91489.47480276362,False,False,False,False,2618.6483091715527,True,False,False,False
2022-10-07 00:00:00+00:00,0.8517,0.8517,0.8517,0.8517,0,1.1671449866433732,"rgba(239, 83, 80, 0.5)",,1.1220052266467009,,2.6688428587657107,-47.68368250868543,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,0.05768277229904696,1.6170458927882763,False,False,False,False,-0.34241941710807033,-0.34241944206151925,False,False,False,False,-123307,-93846.32852107743,False,False,False,False,2424.6743603440304,True,False,False,False
2022-10-14 00:00:00+00:00,0.8517,0.8517,0.8517,0.8517,0,1.1671449866433732,"rgba(239, 83, 80, 0.5)",,1.1220052266467009,,2.6717134220656296,-47.661194857315806,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,0.05768277229904696,1.6170458927882763,False,False,False,False,-0.34241941710807033,-0.34241942958479477,False,False,False,False,-123307,-96028.6004824791,False,False,False,False,2245.0688521703987,True,False,False,False
2022-10-21 00:00:00+00:00,0.8517,0.8517,0.8517,0.8517,0,1.1671449866433732,"rgba(239, 83, 80, 0.5)",,1.1220052266467009,,2.6737638244227147,-47.639035561418915,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,0.05768277229904696,1.6170458927882763,False,False,False,False,-0.34241941710807033,-0.34241942334643255,False,False,False,False,-123307,-98049.22266896213,False,False,False,False,2078.7674557133323,True,False,False,False
2022-10-28 00:00:00+00:00,0.8517,0.8517,0.8517,0.8517,0,1.1671449866433732,"rgba(239, 83, 80, 0.5)",,1.1220052266467009,,2.675228397534918,-47.6173677201286,False,False,False,True,True,,,,1.0,0.8517,0.8517,0.0,0,0.05768277229904696,1.6170458927882763,False,False,False,False,-0.34220077489730294,-0.3423100991218677,False,False,False,False,-123307,-99920.16913792791,False,False,False,False,1924.7846812160485,True,False,False,False
2022-11-04 00:00:00+00:00,3.31,3.31,2.66,2.66,36720,3.0933333333333337,"rgba(239, 83, 80, 0.5)",,3.0933333333333337,,27.440977076325566,-24.185955980671956,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,0.7853772139486426,1.1440215725930012,False,False,False,False,0.34282821970954275,0.0002590602938375153,False,False,False,False,-86587,-98932.52697956288,False,True,False,False,4502.208038163008,False,False,False,False
2022-11-11 00:00:00+00:00,3.31,3.31,3.31,3.31,0,3.0933333333333337,"rgba(239, 83, 80, 0.5)",,3.0933333333333337,,45.130797561176024,-8.459728443748766,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,0.9845559845559846,0.8345284059569775,False,False,False,False,0.34282822429634313,0.17154364229509034,False,False,False,False,-86587,-98018.04349959527,False,True,False,False,4168.711146447229,False,False,False,False
2022-11-18 00:00:00+00:00,3.02,3.31,3.0,3.31,20877,3.10203083493932,"rgba(38, 166, 154, 0.5)",,3.10468722329288,,55.01860558446414,-0.5599338036640873,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,0.8991436726926737,0.8488834163541726,False,False,False,False,0.2968195647000321,0.23418160349756123,False,False,False,False,-107464,-98717.74398110673,False,False,False,False,5406.3621726363235,False,False,False,False
2022-11-25 00:00:00+00:00,3.02,3.02,3.02,3.02,50,3.1019254426965137,"rgba(38, 166, 154, 0.5)",,3.104545284060781,,62.08132560109851,4.681635643484967,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,0.9047405831980747,0.9300386186824874,False,False,False,False,0.2577252162016614,0.2459534098496113,False,False,False,False,-107464,-99365.61479732105,False,False,False,False,5009.594604292892,False,False,False,False
2022-12-02 00:00:00+00:00,3.12,3.12,3.02,3.02,100,3.1018815411967755,"rgba(38, 166, 154, 0.5)",,3.10447936779943,,67.36269006186959,8.395477236133132,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,0.9377998532482926,0.904046960546368,False,False,False,False,0.27210899478596123,0.25903120231778626,False,False,False,False,-107364,-99958.08777529727,False,False,False,False,4645.920929900826,False,False,False,False
2022-12-09 00:00:00+00:00,2.84,3.14,2.84,3.12,6043,3.0810951113699856,"rgba(38, 166, 154, 0.5)",,3.0779958871596804,,68.62134463049662,8.52527713753392,False,False,True,False,True,19.32021345378761,1.703212,,0.0,0.0,0.0,0.0,0,0.899720567301102,0.8787367533083777,False,False,False,False,0.24914512247805884,0.25408816239792253,False,False,False,False,-113407,-100954.30349564561,False,False,False,False,4749.4082684266905,False,False,False,False
2022-12-16 00:00:00+00:00,2.71,2.84,2.7,2.84,1400,3.0717562591485708,"rgba(38, 166, 154, 0.5)",,3.0664952354828046,,68.46387030649575,8.52527713753392,False,False,True,False,True,16.071866245473004,1.711412,,0.0,0.0,0.0,0.0,0,0.8676971576752938,0.9466110743885698,False,False,False,False,0.18722631972355278,0.22065724106073764,False,False,False,False,-114807,-101980.42916263483,False,False,False,False,4501.303952246935,False,False,False,False
2022-12-23 00:00:00+00:00,2.71,2.71,2.71,2.71,0,3.0717562591485708,"rgba(38, 166, 154, 0.5)",,3.0664952354828046,,68.35138864649512,8.52527713753392,False,False,True,False,True,16.071866245472993,1.7196120000000001,,0.0,0.0,0.0,0.0,0,0.932604034962344,0.9862569402451764,False,False,False,False,0.17060152275418827,0.19562938190746296,False,False,False,False,-114807,-102930.54552095817,False,False,False,False,4167.874029858273,False,False,False,False
2022-12-30 00:00:00+00:00,2.69,2.78,2.69,2.71,10354,2.9741460531695187,"rgba(38, 166, 154, 0.5)",,2.9202073257255314,,68.09566455090864,8.52527713753392,False,False,True,False,True,15.572191915307513,1.727412,,0.0,0.0,0.0,0.0,0,1.0092987670305742,0.9646882264661744,False,False,False,False,0.17746484330240164,0.18654711260493229,False,False,False,False,-125161,-104577.24585273904,False,False,False,False,4626.105583202105,False,False,False,False
2023-01-06 00:00:00+00:00,2.69,2.69,2.69,2.69,0,2.9741460531695187,"rgba(38, 166, 154, 0.5)",,2.9202073257255314,,67.91300448263259,8.52527713753392,False,False,True,False,True,15.572191915307513,1.735212,,0.0,0.0,0.0,0.0,0,1.0088279433834564,0.9911720566165436,False,False,False,False,0.16502541147898897,0.17578626204196063,False,False,False,False,-125161,-106101.96838216578,False,False,False,False,4283.431095557505,False,False,False,False
2023-01-13 00:00:00+00:00,3.06,3.06,2.69,2.69,1136,2.953250216175936,"rgba(38, 166, 154, 0.5)",,2.8950706592689293,,69.27701356978724,8.52527713753392,False,False,True,False,True,20.0,1.750412,,0.0,0.0,0.0,0.0,0,1.0079611495900007,0.8938513387999895,False,False,False,False,0.2165338675595709,0.19616006480076575,False,False,False,False,-124025,-107429.60035385721,False,False,False,False,4050.288051442134,False,False,False,False
2023-01-20 00:00:00+00:00,3.06,3.06,3.06,3.06,3223,2.987037456009169,"rgba(38, 166, 154, 0.5)",,2.959875904272843,,70.2513057748977,9.37338506226898,False,False,True,False,True,20.0,1.765612,,0.0,0.0,0.0,0.0,0,1.1061486612000107,0.8938513387999895,False,False,False,False,0.26920015541210757,0.23268011010643666,False,False,False,False,-124025,-108658.88921653446,False,False,False,False,3989.007455039013,False,False,False,False
2023-01-27 00:00:00+00:00,3.06,3.06,3.06,3.06,0,2.987037456009169,"rgba(38, 166, 154, 0.5)",,2.959875904272843,,70.94722877854804,10.38187742437718,False,False,True,False,True,20.0,1.780812,,0.0,0.0,0.0,0.0,0,1.1061486612000107,0.8938513387999895,False,False,False,False,0.26920015541210757,0.2509401327592721,False,False,False,False,-124025,-109797.11964493932,False,False,False,False,3693.5254213324197,False,False,False,False
2023-02-03 00:00:00+00:00,2.97,3.15,2.97,3.06,2150,2.9914010327610643,"rgba(38, 166, 154, 0.5)",,2.967884350656229,,70.49148891253493,10.38187742437718,False,False,True,False,True,18.93218110800359,1.794212,,0.0,0.0,0.0,0.0,0,1.0785148038396273,0.8758959552212345,False,False,False,False,0.26920015541210757,0.26007014408568985,False,False,False,False,-126175,-111010.2959675364,False,False,False,False,3579.1902049374257,False,False,False,False
2023-02-10 00:00:00+00:00,2.97,2.97,2.97,2.97,0,2.9914010327610643,"rgba(38, 166, 154, 0.5)",,2.967884350656229,,70.16596043681128,10.411965057130558,False,False,True,False,True,18.93218110800359,1.807612,,0.0,0.0,0.0,0.0,0,1.0785148038396273,0.9214851961603728,False,False,False,False,0.24341354520657008,0.25174184464613,False,False,False,False,-126175,-112133.60737734851,False,False,False,False,3314.0650045716907,False,False,False,False
2023-02-17 00:00:00+00:00,3.0,3.0,2.97,2.97,400,2.986500426839673,"rgba(38, 166, 154, 0.5)",,2.971316539372504,,70.08451919214974,10.809137909760523,False,False,True,False,True,19.397420109393376,1.821612,,0.0,0.0,0.0,0.0,0,1.0779227308146697,0.9145363597516527,False,False,False,False,0.24768846295963104,0.2497151538028805,False,False,False,False,-125775,-113144.08090495234,False,False,False,False,3098.20833756638,False,False,False,False
2023-02-24 00:00:00+00:00,3.0,3.2147,3.0,3.1286,4700,3.014587137725639,"rgba(38, 166, 154, 0.5)",,3.056507040880498,,70.02634687453435,11.259151044301682,False,False,True,False,True,19.397420109393376,1.8356120000000002,,0.0,0.0,0.0,0.0,0,1.0810875268304316,0.8677080849034104,False,False,False,False,0.282906382832124,0.2663107683175022,False,False,False,False,-125775,-114079.70454162254,False,False,False,False,3216.8595718207225,False,False,False,False
2023-03-03 00:00:00+00:00,3.0,3.0,3.0,3.0,8,3.0145566972987456,"rgba(38, 166, 154, 0.5)",,3.0564357494926053,,69.98479521909479,11.741393954360007,False,False,True,False,True,19.397420109393376,1.8496120000000003,,0.0,0.0,0.0,0.0,0,1.0810875268304316,0.9189124731695684,False,False,False,False,0.25197227149468915,0.2591415199060957,False,False,False,False,-125775,-114946.02272372459,False,False,False,False,2979.1662702043727,False,False,False,False
2023-03-10 00:00:00+00:00,3.0,3.0,3.0,3.0,0,3.0145566972987456,"rgba(38, 166, 154, 0.5)",,3.0564357494926053,,69.95511546520939,12.239924447904798,False,False,True,False,True,19.397420109393376,1.8636120000000003,,0.0,0.0,0.0,0.0,0,1.0810875268304316,0.9189124731695684,False,False,False,False,0.25197227149468915,0.2555568957003924,False,False,False,False,-125775,-115748.16918863388,False,False,False,False,2758.487287226271,False,False,False,False
2023-03-17 00:00:00+00:00,2.91,3.0,2.91,3.0,4400,2.981032109526863,"rgba(38, 166, 154, 0.5)",,2.992752947063542,,68.65900304182104,12.239924447904798,False,False,True,False,True,16.916721904564433,1.875812,,0.0,0.0,0.0,0.0,0,1.0583703011907541,0.9206163903805744,False,False,False,False,0.23914733481778006,0.24735211525908624,False,False,False,False,-130175,-116816.82332280916,False,False,False,False,2880.0808215058064,False,False,False,False
2023-03-24 00:00:00+00:00,2.94,2.94,2.92,2.92,4750,2.969302151621158,"rgba(38, 166, 154, 0.5)",,2.9746229435160365,,67.95350716154155,12.239924447904798,False,False,True,False,True,17.431301883730843,1.888612,,0.0,0.0,0.0,0.0,0,1.0579642939948992,0.9327614189659171,False,False,False,False,0.23205584205692167,0.23970397865800397,False,False,False,False,-125425,-117454.46603963811,False,False,False,False,3018.5933532461167,False,False,False,False
2023-03-31 00:00:00+00:00,2.94,2.94,2.94,2.94,0,2.969302151621158,"rgba(38, 166, 154, 0.5)",,2.9746229435160365,,67.44958153277048,12.239924447904798,False,False,True,False,True,17.431301883730843,1.9014119999999999,,0.0,0.0,0.0,0.0,0,1.0626014375144912,0.9327614189659171,False,False,False,False,0.23488965038989842,0.23729681452395118,False,False,False,False,-125425,-118044.87596262788,False,False,False,False,2794.9938455982565,False,False,False,False
2023-04-07 00:00:00+00:00,2.94,2.94,2.94,2.94,0,2.969302151621158,"rgba(38, 166, 154, 0.5)",,2.9746229435160365,,67.08963465507686,12.239924447904798,False,False,True,False,True,17.431301883730843,1.914212,,0.0,0.0,0.0,0.0,0,1.0626014375144912,0.9327614189659171,False,False,False,False,0.23488965038989842,0.23609323245692482,False,False,False,False,-125425,-118591.55181724804,False,False,False,False,2587.95726444283,False,False,False,False
2023-04-14 00:00:00+00:00,3.4749,3.5422,2.94,2.94,2645,3.010134429566688,"rgba(38, 166, 154, 0.5)",,3.0318134126417466,,70.00483427393888,14.19138666820838,False,False,True,False,True,20.0,1.93771,,0.0,0.0,0.0,0.0,0,1.054931640625,0.8184814453125001,False,False,False,False,0.3222077614368088,0.2791504969468668,False,False,False,False,-122780,-118901.80723819263,False,False,False,False,2592.18265226188,False,False,False,False
2023-04-21 00:00:00+00:00,3.55,3.7568,3.55,3.7568,750,3.029121635275966,"rgba(38, 166, 154, 0.5)",,3.05780587671331,,72.39252689459235,16.717790206285244,False,False,True,False,True,20.0,1.98291,,0.0,0.0,0.0,0.0,0,1.154874834042062,0.7755863847145523,False,False,False,False,0.34282822797938795,0.31098936246312736,False,False,False,False,-122030,-119133.52522054873,False,False,False,False,2455.724678020259,False,False,False,False
