date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_219,aVWAP_BoS_CHoCH_bull_323,aVWAP_BoS_CHoCH_bull_637,aVWAP_BoS_CHoCH_bear_44,aVWAP_BoS_CHoCH_bear_125,aVWAP_BoS_CHoCH_bear_245,aVWAP_BoS_CHoCH_bear_307,aVWAP_BoS_CHoCH_bear_353,aVWAP_BoS_CHoCH_bear_511,aVWAP_BoS_CHoCH_bear_622,aVWAP_BoS_CHoCH_bear_654,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-03 00:00:00+00:00,71.1432342777,71.9628768837,70.51542292,71.1781126865,928979,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,928979.0,False,False,False,False
2022-01-04 00:00:00+00:00,74.7967475958,74.9624200375,71.8495220552,71.9715964859,1527762,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,1527762,59912.23529411764,False,False,False,False,952460.6862745098,False,False,False,False
2022-01-05 00:00:00+00:00,74.2038146468,76.261640764,74.1776558403,74.7836681926,1360914,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,94.95072228972248,29.80288915888991,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,166848,64105.794694348326,False,False,False,False,968478.4632833526,False,False,False,False
2022-01-06 00:00:00+00:00,74.5090007235,75.1193728769,72.7868792908,74.2038146468,885017,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,91.98337499535688,29.80288915888991,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,1051865,102841.44980437387,False,False,False,False,965205.4647232211,False,False,False,False
2022-01-07 00:00:00+00:00,74.6049163476,75.4071197492,73.5233368918,74.5264399279,1100378,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,90.12876039135301,29.80288915888991,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,2152243,183210.1380473396,False,False,False,False,970506.3484595654,False,False,False,False
2022-01-10 00:00:00+00:00,74.4218047016,74.4479635082,72.7302018765,74.0520935687,1074935,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,87.36933888332297,29.80288915888991,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,1077308,218272.79930038512,False,False,False,False,974601.5896964453,False,False,False,False
2022-01-11 00:00:00+00:00,74.5351595301,75.075774866,73.8201521504,74.4218047016,965908,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,85.73996300751469,29.80288915888991,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,2043216,289839.199327821,False,False,False,False,974260.6646103102,False,False,False,False
2022-01-12 00:00:00+00:00,75.4158393514,75.6518789827,74.3607674863,74.9449808331,1039096,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,85.9908808877259,29.80288915888991,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,3082312,399347.936609083,False,False,False,False,976803.226782455,False,False,False,False
2022-01-13 00:00:00+00:00,77.9009259759,78.6072137534,75.8866978697,76.3401171837,1726628,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,88.02874943773841,29.80288915888991,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,4808940,572273.1155655895,False,False,False,False,1006208.1198498098,False,False,False,False
2022-01-14 00:00:00+00:00,77.630618308,77.7090947277,75.991333096,77.177198994,886087,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,87.93343805672673,29.80288915888991,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,3922853,703668.4051512528,False,False,False,False,1001497.4876988368,False,False,False,False
