date,Close,High,Low,Open,Volume,Peaks_Valleys_avg,color
2021-12-31 00:00:00+00:00,2.65,5.7,2.57,3.3,68147256,,#000000
2022-01-07 00:00:00+00:00,2.76,3.0678,2.57,2.66,1967001,,#000000
2022-01-14 00:00:00+00:00,2.86,2.92,2.56,2.69,1183436,,#000000
2022-01-21 00:00:00+00:00,2.41,2.8599,2.3218,2.79,658511,,#000000
2022-01-28 00:00:00+00:00,2.22,2.64,1.72,2.3,2440797,2.1933333333333334,#000000
2022-02-04 00:00:00+00:00,2.61,3.09,2.21,2.21,1525394,2.500252829057737,#000000
2022-02-11 00:00:00+00:00,2.42,2.81,2.4,2.67,889121,2.4995030984133315,#000000
2022-02-18 00:00:00+00:00,2.17,2.4726,2.15,2.45,454826,2.467031936093176,#000000
2022-02-25 00:00:00+00:00,1.96,2.15,1.73,2.11,697415,2.3827092303660713,#000000
2022-03-04 00:00:00+00:00,1.83,2.09,1.79,1.94,285755,2.3533529578997165,#000000
2022-03-11 00:00:00+00:00,1.7,1.89,1.62,1.8,594500,2.2846064728016273,#000000
2022-03-18 00:00:00+00:00,1.93,1.95,1.58,1.67,352941,2.1106388577434485,#000000
2022-03-25 00:00:00+00:00,2.2,2.24,1.8594,1.99,457140,2.155536363203995,#000000
2022-04-01 00:00:00+00:00,2.35,2.62,2.08,2.26,446793,2.2406823862622427,#000000
2022-04-08 00:00:00+00:00,2.21,2.43,2.09,2.42,450016,2.2357758009166684,#000000
2022-04-15 00:00:00+00:00,1.94,2.33,1.93,2.33,445735,2.2072134843354325,#000000
2022-04-22 00:00:00+00:00,1.9,2.1,1.82,1.92,447816,2.173226073499905,#000000
2022-04-29 00:00:00+00:00,2.28,2.45,1.82,1.87,588148,2.177917822582728,#000000
2022-05-06 00:00:00+00:00,2.18,2.56,2.1134,2.38,372038,2.207277126097007,#000000
2022-05-13 00:00:00+00:00,1.85,2.085,1.67,2.08,383626,2.1002609388728612,#000000
2022-05-20 00:00:00+00:00,2.06,2.24,1.69,1.9,443763,2.0991019532081037,#000000
2022-05-27 00:00:00+00:00,2.44,2.46,1.97,2.19,384213,2.1341631153165603,#000000
2022-06-03 00:00:00+00:00,2.97,3.08,2.28,2.49,587272,2.316948624846514,#000000
2022-06-10 00:00:00+00:00,2.2,2.98,2.19,2.95,373603,2.3141587012947946,#000000
2022-06-17 00:00:00+00:00,1.83,2.11,1.77,2.11,317663,2.26582186997333,#000000
2022-06-24 00:00:00+00:00,2.04,2.12,1.94,2.01,219741,2.2488483329188584,#000000
2022-07-01 00:00:00+00:00,1.99,2.13,1.8265,2.13,176656,2.235320416726561,#000000
2022-07-08 00:00:00+00:00,1.8257,1.99,1.794,1.99,225484,2.2147870693996468,#000000
2022-07-15 00:00:00+00:00,1.48,1.83,1.4509,1.83,355396,2.167276391630824,#000000
2022-07-22 00:00:00+00:00,1.35,1.5595,1.35,1.54,412925,2.1098858496084794,#000000
2022-07-29 00:00:00+00:00,1.5054,1.5768,1.2,1.36,379840,1.986805614859679,#000000
2022-08-05 00:00:00+00:00,1.67,1.82,1.4834,1.56,330197,1.982566651932281,#000000
2022-08-12 00:00:00+00:00,1.84,1.88,1.58,1.67,357330,1.9341895556454496,#000000
2022-08-19 00:00:00+00:00,1.41,1.88,1.39,1.84,335580,1.834163032164141,#000000
2022-08-26 00:00:00+00:00,1.43,1.53,1.34,1.53,231998,1.8050375087482482,#000000
2022-09-02 00:00:00+00:00,1.39,1.53,1.3301,1.41,368290,1.7717014196292271,#000000
2022-09-09 00:00:00+00:00,1.5,1.53,1.34,1.39,217888,1.7594069423204197,#000000
2022-09-16 00:00:00+00:00,1.44,1.6,1.43,1.6,190837,1.7517085882939722,#000000
2022-09-23 00:00:00+00:00,1.3,1.46,1.27,1.38,105816,1.7431051664667758,#000000
2022-09-30 00:00:00+00:00,1.11,1.33,1.1,1.32,251372,1.7138783598873286,#000000
2022-10-07 00:00:00+00:00,1.01,1.24,1.0,1.13,266063,1.6812551818483759,#000000
2022-10-14 00:00:00+00:00,0.8396,1.02,0.8301,1.0,384453,1.6262814669132313,#000000
2022-10-21 00:00:00+00:00,0.85,0.9098,0.6894,0.83,501560,1.4341326743414347,#000000
2022-10-28 00:00:00+00:00,0.826,0.87,0.7749,0.82,269557,1.4076792535822127,#000000
2022-11-04 00:00:00+00:00,0.86,0.93,0.810082,0.821,421134,1.3759072067029803,#000000
2022-11-11 00:00:00+00:00,1.02,1.04,0.8401,0.8649,409213,1.2619300146460966,#000000
2022-11-18 00:00:00+00:00,0.8763,1.02,0.841,1.02,139534,1.2536611037011114,#000000
2022-11-25 00:00:00+00:00,0.8494,0.88,0.8084,0.88,117014,1.2445258768126075,#000000
2022-12-02 00:00:00+00:00,0.8101,0.850899,0.7101,0.85,439250,1.2100261715399236,#000000
2022-12-09 00:00:00+00:00,0.73,0.82,0.7201,0.82,236591,1.1929778902459363,#000000
2022-12-16 00:00:00+00:00,0.7082,0.8158,0.7001,0.73,260649,1.175416068853724,#000000
2022-12-23 00:00:00+00:00,0.6871,0.75,0.6311,0.69,387534,1.148493866406624,#000000
2022-12-30 00:00:00+00:00,0.75391,0.799799,0.63,0.69,250509,1.0411578350380744,#000000
2023-01-06 00:00:00+00:00,0.7781,0.8401,0.75,0.75,87945,1.0403230669281713,#000000
2023-01-13 00:00:00+00:00,0.82,0.8799,0.7326,0.7793,201335,1.0379202917255774,#000000
2023-01-20 00:00:00+00:00,0.7739,0.98,0.74,0.81,143816,1.0362430605601074,#000000
2023-01-27 00:00:00+00:00,1.22,1.3,0.7735,0.7999,621645,1.0261034716912443,#000000
2023-02-03 00:00:00+00:00,1.0285,1.27,1.01,1.27,390418,1.0371190185967294,#000000
2023-02-10 00:00:00+00:00,0.914,1.169,0.9015,1.06,523600,1.0334328320218984,#000000
2023-02-17 00:00:00+00:00,0.706,0.9498,0.7014,0.915,607359,1.0054859546740975,#000000
2023-02-24 00:00:00+00:00,0.7831,0.85,0.6572,0.71,747702,0.9173834817589244,#000000
2023-03-03 00:00:00+00:00,0.9626,0.9957,0.76,0.7616,375639,0.9223050893289595,#000000
2023-03-10 00:00:00+00:00,0.9559,1.0797,0.8366,0.963,250097,0.9267762734310652,#000000
2023-03-17 00:00:00+00:00,0.9663,1.08,0.85,0.95,184899,0.9211546488209801,#000000
2023-03-24 00:00:00+00:00,0.8999,1.03,0.8858,0.995,126180,0.9208958803898581,#000000
2023-03-31 00:00:00+00:00,0.81,0.9499,0.7834,0.92,385846,0.910131020101767,#000000
2023-04-07 00:00:00+00:00,0.8499,0.8691,0.78,0.81,148430,0.9072246513819711,#000000
2023-04-14 00:00:00+00:00,0.764344,0.8882,0.76,0.8167,113488,0.9043936199327033,#000000
2023-04-21 00:00:00+00:00,0.751,0.79,0.7462,0.76,107162,0.900793371349615,#000000
2023-04-28 00:00:00+00:00,0.7426,0.78,0.7201,0.755,98922,0.8974041546308146,#000000
2023-05-05 00:00:00+00:00,0.75,0.78,0.69,0.78,179642,0.8916014471753754,#000000
2023-05-12 00:00:00+00:00,0.7069,0.7873,0.7001,0.7873,74252,0.88927382253232,#000000
2023-05-19 00:00:00+00:00,0.6628,0.7455,0.6463,0.7108,251751,0.8437308921856742,#000000
2023-05-26 00:00:00+00:00,0.67,0.7,0.6471,0.6798,113887,0.8394293637108181,#000000
2023-06-02 00:00:00+00:00,0.81,0.99,0.69,0.72,428887,0.8348105724168885,#000000
2023-06-09 00:00:00+00:00,0.7688,0.8546,0.722,0.8,137023,0.8325734782669862,#000000
2023-06-16 00:00:00+00:00,0.77,0.8,0.75,0.75,87545,0.8311007015334458,#000000
2023-06-23 00:00:00+00:00,0.7301,0.777799,0.725,0.7432,88189,0.8287121672236782,#000000
2023-06-30 00:00:00+00:00,0.7039,0.82,0.69,0.82,94741,0.8262277871652522,#000000
2023-07-07 00:00:00+00:00,0.713023,0.7456,0.69,0.71,68940,0.824031491965409,#000000
2023-07-14 00:00:00+00:00,0.7,0.72,0.6899,0.71,113829,0.8202528804325901,#000000
2023-07-21 00:00:00+00:00,0.63,0.7103,0.597,0.71,287373,0.7829569898100223,#000000
2023-07-28 00:00:00+00:00,0.6928,0.72,0.6101,0.63,180551,0.7795358833700244,#000000
2023-08-04 00:00:00+00:00,0.68,0.7976,0.6634,0.7,251206,0.7633742298337017,#000000
2023-08-11 00:00:00+00:00,0.66,0.72,0.65,0.676,164709,0.7585119243992559,#000000
2023-08-18 00:00:00+00:00,0.6474,0.7098,0.641,0.662,160921,0.7541271544322545,#000000
2023-08-25 00:00:00+00:00,0.689,0.69,0.63,0.672,245061,0.7492825630502647,#000000
2023-09-01 00:00:00+00:00,0.6051,0.69,0.549,0.68,238251,0.7404955805205251,#000000
2023-09-08 00:00:00+00:00,0.6109,0.62,0.5768,0.5869,74849,0.7377850366973786,#000000
2023-09-15 00:00:00+00:00,0.58,0.6125,0.56,0.6,103566,0.733653085053633,#000000
2023-09-22 00:00:00+00:00,0.5026,0.5899,0.4811,0.56,208440,0.7224397611146165,#000000
