date,Close,High,Low,Open,Volume,Peaks_Valleys_avg,color
2021-12-31 00:00:00+00:00,11.1063325919,11.2064939354,10.9258005277,11.0271326368,79630,,#000000
2022-01-07 00:00:00+00:00,11.0991113094,11.2290943956,10.8247025717,11.1135538745,194341,,#000000
2022-01-14 00:00:00+00:00,10.9691282231,11.1279964396,10.7597110286,11.1135538745,97450,,#000000
2022-01-21 00:00:00+00:00,10.2469999662,10.9619069405,10.1707432222,10.853587702,100214,,#000000
2022-01-28 00:00:00+00:00,9.8714932725,10.1097955973,9.3082332321,9.9942550762,245344,9.763174033966667,#000000
2022-02-04 00:00:00+00:00,10.0014763588,10.4536730733,9.7487314689,9.8570507074,135152,9.871433972236684,#000000
2022-02-11 00:00:00+00:00,10.3625404873,10.5864002469,9.9437060982,10.0014763588,186978,10.011835339022284,#000000
2022-02-18 00:00:00+00:00,9.9444028887,10.4643479026,9.8971351601,10.231645239,136114,10.029270966303129,#000000
2022-02-25 00:00:00+00:00,9.9625827843,9.9931977284,9.1408515035,9.8680473272,112426,9.841314228072594,#000000
2022-03-04 00:00:00+00:00,9.8462314525,10.0207584501,9.6935203295,9.9407669095,125726,9.873435293512703,#000000
2022-03-11 00:00:00+00:00,9.6353446636,9.8498674316,9.3371943759,9.8244155778,118306,9.824692925741449,#000000
2022-03-18 00:00:00+00:00,10.0529983867,10.1116164531,9.3862178814,9.6646536968,97255,9.835131157426533,#000000
2022-03-25 00:00:00+00:00,10.697797117,10.7490879251,9.9650712871,10.0969619365,145908,9.953599054873623,#000000
2022-04-01 00:00:00+00:00,10.7637424417,10.9322693826,10.3534159769,10.6611608255,92749,10.246143426867887,#000000
2022-04-08 00:00:00+00:00,10.6465063089,10.8766554921,10.3963537106,10.5659064676,133469,10.288428914252732,#000000
2022-04-15 00:00:00+00:00,10.5667867743,10.8914645802,10.3933793097,10.6465063089,79601,10.308149299725295,#000000
2022-04-22 00:00:00+00:00,9.9543263677,10.9161105773,9.8731569162,10.6036819795,127344,10.275674472563614,#000000
2022-04-29 00:00:00+00:00,9.4820677409,9.836261711,9.4082773304,9.6960599311,103811,10.185606271955441,#000000
2022-05-06 00:00:00+00:00,9.2828336327,9.6886808901,9.1278737708,9.4894467819,135005,10.076821282425716,#000000
2022-05-13 00:00:00+00:00,8.6928913668,9.3321256269,8.6363280326,9.172148017,139326,9.941260765288517,#000000
2022-05-20 00:00:00+00:00,8.8194146145,9.3031799731,8.5894400055,8.7375466307,115005,9.61707402248182,#000000
2022-05-27 00:00:00+00:00,9.1468865495,9.1468865495,8.648236103,8.8045295265,91438,9.585613968408875,#000000
2022-06-03 00:00:00+00:00,9.0575760218,9.1840992694,9.0054782139,9.0873461977,91236,9.566275788387243,#000000
2022-06-10 00:00:00+00:00,8.7747593506,9.2361970773,8.752240721,9.1022312856,118271,9.519311809109732,#000000
2022-06-17 00:00:00+00:00,7.8815203748,8.7672531407,7.806458276,8.6321413629,184171,9.345948503843575,#000000
2022-06-24 00:00:00+00:00,8.0916942514,8.2117936095,7.7238899673,7.994113523,104342,9.010525702871169,#000000
2022-07-01 00:00:00+00:00,8.4594985356,8.4594985356,7.8214706957,8.0916942514,122005,8.984456540393117,#000000
2022-07-08 00:00:00+00:00,8.6021165233,8.6471537826,8.1367315107,8.3168805479,49571,8.982661843764026,#000000
2022-07-15 00:00:00+00:00,8.1028255586,8.6107620686,8.0654895366,8.6096227332,77041,8.958475554314255,#000000
2022-07-22 00:00:00+00:00,8.3608454915,8.5198833133,8.0882092254,8.1033556847,92785,8.936183075988046,#000000
2022-07-29 00:00:00+00:00,8.7092140536,8.7470802017,8.2548202769,8.4517242468,131375,8.930540542095184,#000000
2022-08-05 00:00:00+00:00,8.6562014463,8.7470802017,8.5198833133,8.7243605128,143445,8.926833111371945,#000000
2022-08-12 00:00:00+00:00,9.0045058285,9.187727283,8.603188839,8.6637746759,149220,8.942816946058127,#000000
2022-08-19 00:00:00+00:00,8.6684598095,9.1305230857,8.6684598095,9.0656051047,152513,8.936514724939292,#000000
