date,Close,High,Low,Open,Volume,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,Peaks_Valleys_avg
2023-09-12 00:00:00+00:00,98.1256009169,99.0111594696,95.2213497495,97.1257767445,617793,0,,,
2023-09-13 00:00:00+00:00,96.173563247,99.5063104883,95.2213497495,99.5063104883,1733567,0,,,
2023-09-14 00:00:00+00:00,95.9450320076,98.0589459721,95.2975268293,96.2306960569,1160691,0,,,
2023-09-15 00:00:00+00:00,95.3260932343,97.4114407938,93.9358615279,96.4401830263,2453515,0,,,
2023-09-18 00:00:00+00:00,99.1539914942,99.4682219484,95.6974564983,95.7069786333,1226948,0,,,
2023-09-19 00:00:00+00:00,100.4585239858,101.0869848941,98.0589459721,98.9921151996,1280008,0,,,
2023-09-20 00:00:00+00:00,99.7253195927,100.8774979247,99.2587349789,100.6584888202,812525,0,,,
2023-09-21 00:00:00+00:00,85.53733848,95.6760552313,84.403075762,95.6760552313,5660193,0,,,
2023-09-22 00:00:00+00:00,83.3683097736,86.5024567576,82.6618829931,85.9950234364,1932891,0,,,
2023-09-25 00:00:00+00:00,81.7564627533,83.4479071574,81.3385764888,83.0101215469,1315499,0,,,
2023-09-26 00:00:00+00:00,80.6520490542,81.6370666777,80.0252196574,81.0798849917,1325208,0,,,80.77144512976668
2023-09-27 00:00:00+00:00,80.413256903,81.6470163507,80.1296912235,80.9206902243,1254620,0,,,80.75128380715925
2023-09-28 00:00:00+00:00,82.0549529423,82.1121635618,80.0252196574,80.3038105004,1091572,0,,,80.94339904609042
2023-09-29 00:00:00+00:00,83.6369509437,84.5224718376,81.9156575208,82.1146509801,1225368,0,,,81.5477192829415
2023-10-02 00:00:00+00:00,84.5722202024,84.8408613725,82.4530393576,83.9254914597,1166736,0,,,82.01099876932403
2023-10-03 00:00:00+00:00,84.0647868812,85.1493012344,83.6767496356,84.0747365542,1025517,0,,,82.34169008214587
2023-10-04 00:00:00+00:00,83.0101215469,83.8060953841,81.6272165015,83.8060953841,977278,0,,,82.39897100440231
2023-10-05 00:00:00+00:00,81.7564627533,84.6717169321,81.6072176588,82.9504235091,661801,0,,,82.42016346586722
2023-10-06 00:00:00+00:00,81.5773686399,82.2937450934,80.5426026516,81.5773686399,570515,0,,,82.36194234813959
2023-10-09 00:00:00+00:00,82.5026882257,83.0837491268,81.0102372809,81.0102372809,464118,0,,,82.35419095179401
2023-10-10 00:00:00+00:00,81.6470163507,82.8310274335,81.6072176588,82.5424869176,445263,0,,,82.33998115614587
2023-10-11 00:00:00+00:00,79.8262261981,81.5773686399,78.731762172,81.5773686399,1813012,0,,,81.9938693640736
2023-10-12 00:00:00+00:00,79.5277360092,80.3734582112,79.010353015,79.6869307766,855336,0,,,81.83732188514558
