date,Open,High,Low,Close,Volume,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,Peaks_Valleys_avg
2024-09-11 16:00:00+00:00,2.39,2.39,2.39,2.39,0.0,0,,,
2024-09-12 16:00:00+00:00,2.39,2.39,2.39,2.39,0.0,0,,,
2024-09-13 16:00:00+00:00,2.39,2.39,2.39,2.39,0.0,0,,,
2024-09-16 16:00:00+00:00,2.39,2.39,2.39,2.39,0.0,0,,,
2024-09-17 16:00:00+00:00,2.39,2.39,2.39,2.39,100.0,0,,,
2024-09-18 16:00:00+00:00,2.39,2.39,2.39,2.39,0.0,0,,,
2024-09-19 16:00:00+00:00,2.39,2.39,2.39,2.39,0.0,0,,,
2024-09-20 16:00:00+00:00,2.39,2.39,2.39,2.39,0.0,0,,,
2024-09-23 16:00:00+00:00,2.39,2.48,2.39,2.48,184.0,0,,,
2024-09-24 16:00:00+00:00,2.48,2.48,2.48,2.48,0.0,0,,,
2024-09-25 16:00:00+00:00,2.48,2.48,2.48,2.48,0.0,0,,,
2024-09-26 16:00:00+00:00,2.48,2.48,2.48,2.48,0.0,0,,,
2024-09-27 16:00:00+00:00,2.48,2.48,2.48,2.48,0.0,0,,,
2024-09-30 16:00:00+00:00,2.93,2.96,2.92,2.96,404.0,0,,,
2024-10-01 16:00:00+00:00,2.96,2.96,2.96,2.96,0.0,0,,,
2024-10-02 16:00:00+00:00,2.96,2.96,2.96,2.96,0.0,0,,,
2024-10-03 16:00:00+00:00,2.96,2.975,2.96,2.975,4.0,0,,,
2024-10-04 16:00:00+00:00,3.08,3.175,3.08,3.14,584.0,0,,,3.1316666666666664
2024-10-07 16:00:00+00:00,3.14,3.14,3.14,3.14,0.0,0,,,3.1316666666666664
2024-10-08 16:00:00+00:00,3.14,3.14,2.97,3.04,300.0,0,,,3.10395173453997
2024-10-09 16:00:00+00:00,3.04,3.04,3.04,3.04,0.0,0,,,3.10395173453997
2024-10-10 16:00:00+00:00,3.04,3.04,3.04,3.04,0.0,0,,,3.10395173453997
2024-10-11 16:00:00+00:00,3.04,3.04,3.04,3.04,0.0,0,,,3.10395173453997
2024-10-14 16:00:00+00:00,3.04,3.04,3.04,3.04,0.0,0,,,3.10395173453997
2024-10-15 16:00:00+00:00,3.04,3.04,2.97,2.97,100.0,0,,,3.092710027100271
2024-10-16 16:00:00+00:00,2.97,2.97,2.97,2.97,0.0,0,,,3.092710027100271
2024-10-17 16:00:00+00:00,2.97,2.97,2.97,2.97,0.0,0,,,3.092710027100271
2024-10-18 16:00:00+00:00,2.97,2.97,2.97,2.97,0.0,0,,,3.092710027100271
2024-10-21 16:00:00+00:00,2.97,2.97,2.97,2.97,0.0,0,,,3.092710027100271
