date,Close,High,Low,Open,Volume,Peaks_Valleys_avg,color
2021-12-31 00:00:00+00:00,3.56,4.09,3.12,3.3,1087371,,#000000
2022-01-07 00:00:00+00:00,3.56,3.869,3.51,3.66,463233,,#000000
2022-01-14 00:00:00+00:00,3.51,3.8,3.31,3.7965,461127,,#000000
2022-01-21 00:00:00+00:00,3.21,3.41,3.18,3.332,404018,,#000000
2022-01-28 00:00:00+00:00,3.01,3.28,2.73,3.15,489263,3.0066666666666664,#000000
2022-02-04 00:00:00+00:00,3.08,3.369,3.01,3.03,422980,3.074517089562028,#000000
2022-02-11 00:00:00+00:00,2.98,3.1499,2.8563,3.08,446888,3.048503057124982,#000000
2022-02-18 00:00:00+00:00,3.06,3.17,2.9,2.96,300111,3.047567997033183,#000000
2022-02-25 00:00:00+00:00,3.13,3.15,2.72,3.03,333129,3.0198072594244074,#000000
2022-03-04 00:00:00+00:00,3.23,3.28,2.94,3.02,415711,3.0709707656588323,#000000
2022-03-11 00:00:00+00:00,5.48,5.609,3.25,3.3,2917969,4.217387375340223,#000000
2022-03-18 00:00:00+00:00,5.7,6.35,4.92,5.48,3581336,5.120470227787314,#000000
2022-03-25 00:00:00+00:00,5.73,6.0899,5.2,5.86,2847916,5.263950220712821,#000000
2022-04-01 00:00:00+00:00,5.98,6.3,4.68,5.76,3249908,5.351776009923133,#000000
2022-04-08 00:00:00+00:00,5.3,6.03,5.22,6.02,1948076,5.369004450445204,#000000
2022-04-15 00:00:00+00:00,5.87,6.11,5.3,5.3,1128173,5.39533994374354,#000000
2022-04-22 00:00:00+00:00,6.47,7.48,5.705,5.77,3634377,5.6106835532338515,#000000
2022-04-29 00:00:00+00:00,6.26,6.58,5.51,6.28,1923321,5.655051490644877,#000000
2022-05-06 00:00:00+00:00,7.29,7.68,6.13,6.13,2230746,6.097291352855961,#000000
2022-05-13 00:00:00+00:00,5.98,7.43,5.56,7.43,1999090,6.044346087345113,#000000
2022-05-20 00:00:00+00:00,6.09,6.36,5.8,5.82,982937,6.022188337798543,#000000
2022-05-27 00:00:00+00:00,6.3,6.3716,5.56,6.13,1122976,6.006845413617458,#000000
2022-06-03 00:00:00+00:00,6.82,6.8503,6.11,6.31,1377495,6.037743530436171,#000000
2022-06-10 00:00:00+00:00,6.6,7.0,6.44,6.88,891044,6.0598579476604835,#000000
2022-06-17 00:00:00+00:00,6.09,6.76,5.795,6.44,950562,6.059058359637068,#000000
2022-06-24 00:00:00+00:00,5.96,6.27,5.78,6.04,1364917,6.046206777690886,#000000
2022-07-01 00:00:00+00:00,5.62,6.57,5.45,6.05,847088,6.035335701698493,#000000
2022-07-08 00:00:00+00:00,7.61,7.97,4.845,5.58,7278099,6.317661994542835,#000000
2022-07-15 00:00:00+00:00,12.45,12.55,7.63,7.64,26030642,8.582807602341024,#000000
2022-07-22 00:00:00+00:00,12.49,13.49,11.68,12.51,7940778,9.081061837985896,#000000
2022-07-29 00:00:00+00:00,13.75,14.18,12.41,12.52,5801227,9.447632715918923,#000000
2022-08-05 00:00:00+00:00,13.92,14.86,13.18,13.66,5752387,9.795827744215341,#000000
2022-08-12 00:00:00+00:00,13.63,14.45,11.42,14.06,5107481,10.007485459484684,#000000
2022-08-19 00:00:00+00:00,14.17,14.69,12.72,13.37,4581399,10.213994286607313,#000000
2022-08-26 00:00:00+00:00,13.86,15.67,13.5501,14.15,7367626,11.179465141907128,#000000
2022-09-02 00:00:00+00:00,13.05,14.5814,12.44,13.56,4038161,11.216638899551882,#000000
2022-09-09 00:00:00+00:00,13.55,13.65,11.74,13.15,2396177,11.23261291586386,#000000
2022-09-16 00:00:00+00:00,13.59,14.56,12.8,13.71,3190383,11.302420758264654,#000000
2022-09-23 00:00:00+00:00,12.26,14.2752,11.89,13.39,2636063,11.321073278978846,#000000
2022-09-30 00:00:00+00:00,12.62,13.03,12.1,12.31,3152658,11.336722040240197,#000000
2022-10-07 00:00:00+00:00,12.04,13.63,11.79,12.91,3513474,11.353809707994118,#000000
2022-10-14 00:00:00+00:00,12.38,12.46,11.31,12.02,3069129,11.453176687435162,#000000
2022-10-21 00:00:00+00:00,12.0,12.88,11.55,12.4,1939991,11.461741730717844,#000000
2022-10-28 00:00:00+00:00,12.06,12.38,11.34,12.01,1700794,11.45568386873504,#000000
2022-11-04 00:00:00+00:00,11.61,12.65,11.54,12.08,2140193,11.452517088616284,#000000
2022-11-11 00:00:00+00:00,13.52,13.93,10.4,11.51,5976277,11.666213810622258,#000000
2022-11-18 00:00:00+00:00,13.11,14.45,12.37,13.62,3517552,11.763685548154008,#000000
2022-11-25 00:00:00+00:00,13.84,15.42,13.25,13.25,3169342,11.88998125699506,#000000
2022-12-02 00:00:00+00:00,14.94,15.06,13.61,13.68,2856174,12.001049073667195,#000000
2022-12-09 00:00:00+00:00,15.2,16.13,14.59,15.1,6087303,12.262189926485242,#000000
2022-12-16 00:00:00+00:00,16.41,16.7,14.64,15.2,3879597,12.428929152835577,#000000
2022-12-23 00:00:00+00:00,15.54,16.73,14.29,16.54,3729132,12.546836343882248,#000000
2022-12-30 00:00:00+00:00,15.14,15.74,14.21,15.68,2386181,12.599913314515334,#000000
2023-01-06 00:00:00+00:00,16.0,16.585,14.61,15.6,2214108,12.66578338623351,#000000
2023-01-13 00:00:00+00:00,18.0,18.48,15.71,16.2,3157135,13.57031099901667,#000000
2023-01-20 00:00:00+00:00,17.93,18.245,17.0001,18.18,2238942,13.6834790059552,#000000
2023-01-27 00:00:00+00:00,16.59,18.1,16.57,18.05,2869976,13.759869112366236,#000000
2023-02-03 00:00:00+00:00,15.46,16.79,14.65,16.31,3473983,13.75310962326928,#000000
2023-02-10 00:00:00+00:00,14.64,15.6,14.31,15.6,2350627,14.12025151442472,#000000
2023-02-17 00:00:00+00:00,16.34,16.85,14.4301,14.7,2638787,14.213293597050374,#000000
2023-02-24 00:00:00+00:00,15.12,16.41,14.96,16.17,1810711,14.224960484948799,#000000
2023-03-03 00:00:00+00:00,15.07,15.42,14.4283,15.16,1874952,14.20894007156641,#000000
