date,Open,High,Low,Close,Volume,aVWAP_peak_840,aVWAP_peak_788,aVWAP_peak_768,aVWAP_peak_728,aVWAP_peak_715,aVWAP_peak_684,aVWAP_peak_642,aVWAP_peak_595,aVWAP_peak_564,aVWAP_peak_500,aVWAP_peak_450,aVWAP_peak_430,aVWAP_peak_394,aVWAP_peak_367,aVWAP_peak_330,aVWAP_peak_293,aVWAP_peak_230,aVWAP_peak_216,aVWAP_peak_179,aVWAP_peak_166,aVWAP_peak_137,aVWAP_peak_100,aVWAP_peak_84,aVWAP_peak_66,aVWAP_valley_805,aVWAP_valley_774,aVWAP_valley_737,aVWAP_valley_672,aVWAP_valley_618,aVWAP_valley_573,aVWAP_valley_527,aVWAP_valley_441,aVWAP_valley_391,aVWAP_valley_348,aVWAP_valley_312,aVWAP_valley_267,aVWAP_valley_237,aVWAP_valley_205,aVWAP_valley_150,aVWAP_valley_108,aVWAP_valley_79,aVWAP_valley_20,aVWAP_OB_bull_687,aVWAP_OB_bull_527,aVWAP_OB_bull_391,aVWAP_OB_bear_840,aVWAP_OB_bear_367,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-08 15:00:00+00:00,62.695,62.985,62.46,62.71,4529.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,4529.0,False,False,False,False
2025-01-08 16:00:00+00:00,62.71,63.025,62.57,63.02,6347.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6347.0,98.40310077519379,False,False,False,False,4557.186046511628,False,False,False,False
2025-01-08 17:00:00+00:00,63.02,63.09,62.715,62.93,2274.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,91.79331306990863,21.276595744680222,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4073.0,160.02475812751638,False,False,False,False,4521.787813232378,False,False,False,False
2025-01-08 18:00:00+00:00,62.93,63.15,62.93,63.06,2383.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,88.66727429445729,21.276595744680222,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6456.0,257.63677738135334,False,False,False,False,4488.628312252031,False,False,False,False
2025-01-08 19:00:00+00:00,63.04,63.24,63.0,63.12,4738.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,87.3405782470717,21.276595744680222,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,11194.0,427.19279633668117,False,False,False,False,4492.494539969053,False,False,False,False
2025-01-08 20:00:00+00:00,63.12,63.36,63.105,63.13,97464.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,86.57684229400145,21.276595744680222,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,108658.0,2105.18980724619,False,False,False,False,5933.913229271859,False,False,False,False
2025-01-09 15:00:00+00:00,63.13,63.13,63.13,63.13,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,86.06768499195462,21.276595744680222,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,108658.0,3757.1713606222183,False,False,False,False,5841.914574554466,False,False,False,False
2025-01-09 16:00:00+00:00,63.13,63.13,63.13,63.13,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,85.72824679059006,21.276595744680222,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,108658.0,5383.540796891642,False,False,False,False,5751.342255569125,False,False,False,False
2025-01-09 17:00:00+00:00,63.13,63.13,63.13,63.13,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,85.50195465634702,22.45219686114382,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,108658.0,6984.695203141383,False,False,False,False,5662.174158583557,False,False,False,False
2025-01-09 18:00:00+00:00,63.13,63.13,63.13,63.13,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,85.35109323351833,23.81306805854689,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,108658.0,8561.025510069423,False,False,False,False,5574.388512714045,False,False,False,False
