date,Close,High,Low,Open,Volume,SMA_200
2022-01-03 00:00:00+00:00,28.7279525377,28.7279525377,28.5316861293,28.5316861293,1736,
2022-01-04 00:00:00+00:00,28.7019877161,28.9256011039,28.6995195772,28.7488823559,774,
2022-01-05 00:00:00+00:00,27.7721904152,28.3737252373,27.7721904152,28.3737252373,1335,
2022-01-06 00:00:00+00:00,27.4680169724,27.5987296106,27.4062147734,27.5740482212,815,
2022-01-07 00:00:00+00:00,27.3556672879,27.3556672879,27.3173617716,27.3173617716,1655,
2022-01-10 00:00:00+00:00,26.9591854488,26.9591854488,26.4693092323,26.9027144299,537,
2022-01-11 00:00:00+00:00,27.4090778145,27.4090778145,27.1544646016,27.1544646016,681,
2022-01-12 00:00:00+00:00,27.8473205645,27.8473205645,27.741881669,27.741881669,2735,
2022-01-13 00:00:00+00:00,27.3632691558,27.662901223,27.3632691558,27.5839207769,849,
2022-01-14 00:00:00+00:00,27.2872504765,27.2872504765,27.2872504765,27.2872504765,92,
2022-01-18 00:00:00+00:00,26.57692009,26.57692009,26.57692009,26.57692009,294,
2022-01-19 00:00:00+00:00,26.3072018668,26.3072018668,26.3014757845,26.3014757845,193,
2022-01-20 00:00:00+00:00,26.199393558,26.6559005361,26.199393558,26.6559005361,534,
2022-01-21 00:00:00+00:00,25.4167960634,25.7871156297,25.4030732109,25.7871156297,2852,
2022-01-24 00:00:00+00:00,25.1240747853,25.1240747853,24.0001830382,24.5036833817,5619,
2022-01-25 00:00:00+00:00,24.6422940645,24.6422940645,24.6422940645,24.6422940645,215,
2022-01-26 00:00:00+00:00,24.5256004554,25.0231772655,24.5256004554,24.9695692877,391,
2022-01-27 00:00:00+00:00,23.8718398134,24.1877615975,23.8718398134,24.1877615975,5042,
2022-01-28 00:00:00+00:00,23.8319546882,23.8319546882,23.4275748045,23.4275748045,1428,
2022-01-31 00:00:00+00:00,24.9273147491,24.9273147491,24.7297649084,24.7297649084,241,
2022-02-01 00:00:00+00:00,25.1361193033,25.1361193033,25.1361193033,25.1361193033,49,
2022-02-02 00:00:00+00:00,25.0127123564,25.2135201404,25.0127123564,25.2135201404,528,
2022-02-03 00:00:00+00:00,24.2931017674,24.6418991622,24.2931017674,24.6418991622,159,
2022-02-04 00:00:00+00:00,24.5120750541,24.5120750541,24.4740657144,24.4740657144,289,
