date,Close,High,Low,Open,Volume,Peaks_Valleys_avg,color
2021-12-31 00:00:00+00:00,271.8887525562,301.7765235174,266.0911247444,283.3840490798,15256254,,#000000
2022-01-07 00:00:00+00:00,229.8059713701,281.1849488753,207.9149284254,274.0378732106,21392450,,#000000
2022-01-14 00:00:00+00:00,205.6158691207,237.4028629857,195.020204499,224.1083026585,19912846,,#000000
2022-01-21 00:00:00+00:00,179.6265030675,201.5175460123,162.1336605317,197.8190593047,20655281,,#000000
2022-01-28 00:00:00+00:00,150.538404908,181.4757464213,133.945194274,162.3335787321,30617816,155.31978186776666,#000000
2022-02-04 00:00:00+00:00,153.4372188139,187.0234764826,146.4400817996,151.3380777096,28611329,158.6917827420629,#000000
2022-02-11 00:00:00+00:00,188.0230674847,209.5142740286,146.4400817996,156.1361145194,32427826,166.69959946684796,#000000
2022-02-18 00:00:00+00:00,178.9267893661,205.7158282209,176.5277709611,188.2229856851,20748708,170.45728799391762,#000000
2022-02-25 00:00:00+00:00,176.5277709611,181.2258486708,149.5388139059,173.528997955,16411784,170.28404354467918,#000000
2022-03-04 00:00:00+00:00,165.6322290389,194.2205316973,163.4331288344,179.876400818,18626761,170.80763284907258,#000000
2022-03-11 00:00:00+00:00,142.9415132924,170.9300613497,142.5916564417,169.0308384458,15495345,169.03373520355768,#000000
2022-03-18 00:00:00+00:00,157.9353783231,158.9349693252,128.9472392638,140.4425357873,16821598,157.86400426367936,#000000
2022-03-25 00:00:00+00:00,202.3172188139,223.4085889571,152.6875255624,156.8358282209,42022940,176.07897961031856,#000000
2022-04-01 00:00:00+00:00,232.9047034765,343.159591002,205.2160327198,206.0157055215,68935617,225.6176420174955,#000000
2022-04-08 00:00:00+00:00,182.325398773,239.50200409,181.2258486708,234.7039672802,24095624,219.50692448247025,#000000
2022-04-15 00:00:00+00:00,180.1262985685,190.0222494888,169.3307157464,180.2262576687,14171012,215.2958496661452,#000000
2022-04-22 00:00:00+00:00,165.1324335378,189.0726380368,160.9341513292,180.9259713701,13201205,211.55838551637365,#000000
2022-04-29 00:00:00+00:00,152.9374233129,170.8301022495,146.9398773006,163.8329652352,12855164,207.5485244992694,#000000
2022-05-06 00:00:00+00:00,137.5437218814,161.0840899795,135.1457030675,150.9382413088,14194180,202.97372811559865,#000000
2022-05-13 00:00:00+00:00,118.0516973415,140.0426993865,96.9603271984,136.2442535787,31795141,173.24488010985823,#000000
2022-05-20 00:00:00+00:00,120.250797546,142.1418404908,114.2532515337,118.9513292434,22470443,169.7481921846363,#000000
2022-05-27 00:00:00+00:00,144.2409815951,144.6408179959,102.9578732106,120.0508793456,27708005,166.6159829011138,#000000
2022-06-03 00:00:00+00:00,124.4490797546,161.2340286299,121.7511836401,157.4355828221,24705065,158.9097842664931,#000000
2022-06-10 00:00:00+00:00,124.2491615542,142.4417177914,117.6518609407,124.149202454,18564637,156.68308039037504,#000000
2022-06-17 00:00:00+00:00,125.2487525562,129.6469529652,110.8546421268,119.0512883436,15041353,154.70116749091105,#000000
2022-06-24 00:00:00+00:00,124.648997955,132.1459304703,114.3532106339,127.4478527607,17393921,153.01657083159378,#000000
