date,Open,High,Low,Close,Volume,aVWAP_peak_839,aVWAP_peak_836,aVWAP_peak_834,aVWAP_peak_804,aVWAP_peak_771,aVWAP_peak_756,aVWAP_peak_709,aVWAP_peak_708,aVWAP_peak_674,aVWAP_peak_672,aVWAP_peak_671,aVWAP_peak_669,aVWAP_peak_637,aVWAP_peak_636,aVWAP_peak_583,aVWAP_peak_527,aVWAP_peak_509,aVWAP_peak_473,aVWAP_peak_461,aVWAP_peak_444,aVWAP_peak_425,aVWAP_peak_371,aVWAP_peak_342,aVWAP_peak_292,aVWAP_peak_291,aVWAP_peak_289,aVWAP_peak_252,aVWAP_peak_191,aVWAP_peak_162,aVWAP_peak_125,aVWAP_peak_93,aVWAP_peak_73,aVWAP_peak_72,aVWAP_peak_54,aVWAP_valley_875,aVWAP_valley_827,aVWAP_valley_816,aVWAP_valley_768,aVWAP_valley_737,aVWAP_valley_736,aVWAP_valley_660,aVWAP_valley_642,aVWAP_valley_611,aVWAP_valley_594,aVWAP_valley_552,aVWAP_valley_486,aVWAP_valley_457,aVWAP_valley_455,aVWAP_valley_389,aVWAP_valley_323,aVWAP_valley_322,aVWAP_valley_299,aVWAP_valley_262,aVWAP_valley_234,aVWAP_valley_181,aVWAP_valley_180,aVWAP_valley_175,aVWAP_valley_166,aVWAP_valley_134,aVWAP_valley_108,aVWAP_valley_107,aVWAP_valley_78,aVWAP_valley_47,aVWAP_OB_bull_389,aVWAP_OB_bear_674,aVWAP_OB_bear_509,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-08 15:00:00+00:00,1.26,1.26,1.24,1.245,600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,600.0,False,False,False,False
2025-01-08 16:00:00+00:00,1.245,1.275,1.24,1.27,539.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,539.0,8.356589147286822,False,False,False,False,599.0542635658915,False,False,False,False
2025-01-08 17:00:00+00:00,1.27,1.27,1.24,1.24,277.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,80.8510638297872,-17.021276595744823,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,262.0,12.28904512949943,False,False,False,False,594.0611742082808,False,False,False,False
2025-01-08 18:00:00+00:00,1.245,1.255,1.24,1.255,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,72.76168074414619,-17.021276595744823,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,662.0,22.36208318950719,False,False,False,False,591.0524738329585,False,False,False,False
2025-01-08 19:00:00+00:00,1.25,1.28,1.25,1.275,423.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,71.24899103673738,-17.021276595744823,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1085.0,38.837089651685375,False,False,False,False,588.44700912237,False,False,False,False
2025-01-08 20:00:00+00:00,1.285,1.295,1.27,1.29,502.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,72.19463124162642,-17.021276595744823,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1587.0,62.83961539351971,False,False,False,False,587.1067454150465,False,False,False,False
2025-01-09 15:00:00+00:00,1.29,1.29,1.29,1.29,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,72.8250580448858,-14.63174829692042,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1587.0,86.4700089533101,False,False,False,False,578.0043152535728,False,False,False,False
2025-01-09 16:00:00+00:00,1.29,1.29,1.29,1.29,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,73.24534258039203,-10.419238610312064,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1587.0,109.73403982225103,False,False,False,False,569.0430080403391,False,False,False,False
2025-01-09 17:00:00+00:00,1.29,1.29,1.29,1.29,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,73.52553227072953,-6.393460544674809,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1587.0,132.6373880420611,False,False,False,False,560.2206358226595,False,False,False,False
2025-01-09 18:00:00+00:00,1.29,1.29,1.29,1.29,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,73.71232539762119,-2.6314104576642876,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1587.0,155.1856455917966,False,False,False,False,551.5350445695949,False,False,False,False
