date,Close,High,Low,Open,Volume,color,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL
2022-01-03 00:00:00+00:00,81.51,82.89,80.79,82.89,705382,#000000,,,False,False,False,False,False
2022-01-04 00:00:00+00:00,81.33,82.01,80.05,81.52,666277,"rgba(239, 83, 80, 0.5)",0.0,,False,False,False,True,False
2022-01-05 00:00:00+00:00,79.73,82.025,79.68,81.22,456781,"rgba(239, 83, 80, 0.5)",0.0,-50.0,False,False,False,True,True
2022-01-06 00:00:00+00:00,79.45,80.97,78.73,79.2,643545,"rgba(239, 83, 80, 0.5)",0.0,-50.0,False,False,False,True,True
2022-01-07 00:00:00+00:00,79.14,79.9,78.59,79.53,631083,"rgba(239, 83, 80, 0.5)",0.0,-50.0,False,False,False,True,True
2022-01-10 00:00:00+00:00,78.99,79.21,77.58,78.41,591137,"rgba(239, 83, 80, 0.5)",0.0,-50.0,False,False,False,True,True
2022-01-11 00:00:00+00:00,79.55,79.9825,78.17,78.87,404679,"rgba(239, 83, 80, 0.5)",7.884489432648465,-42.772551353405575,False,False,False,True,True
2022-01-12 00:00:00+00:00,79.5,80.65,79.225,80.02,447182,"rgba(239, 83, 80, 0.5)",12.961808997790794,-38.5563689427278,False,False,False,True,True
2022-01-13 00:00:00+00:00,76.2,79.7,76.04,79.39,644781,"rgba(239, 83, 80, 0.5)",11.550817995188574,-38.5563689427278,False,False,False,True,False
2022-01-14 00:00:00+00:00,74.8,75.79,73.63,75.65,731249,"rgba(239, 83, 80, 0.5)",9.955268448113273,-37.313391280380806,False,False,False,True,False
2022-01-18 00:00:00+00:00,74.57,75.42,73.3,73.88,640428,"rgba(239, 83, 80, 0.5)",8.803442920661038,-38.070282851925114,False,False,False,True,False
2022-01-19 00:00:00+00:00,73.91,75.625,73.67,74.4,678769,"rgba(239, 83, 80, 0.5)",7.797616119245057,-38.804872012381864,False,False,False,True,False
2022-01-20 00:00:00+00:00,73.38,75.42,73.31,74.36,328280,"rgba(239, 83, 80, 0.5)",6.956510461353721,-39.48190138890426,False,False,False,True,False
2022-01-21 00:00:00+00:00,73.3,74.455,72.96,73.18,429587,"rgba(239, 83, 80, 0.5)",6.3703326814808365,-40.004222162552146,False,False,False,True,False
2022-01-24 00:00:00+00:00,74.12,74.285,71.865,72.21,754753,"rgba(239, 83, 80, 0.5)",10.412164907340538,-43.49373793410529,False,False,False,True,True
2022-01-25 00:00:00+00:00,70.74,73.38,70.655,72.94,886307,"rgba(239, 83, 80, 0.5)",10.709941848684403,-43.30704071830465,False,False,False,True,True
2022-01-26 00:00:00+00:00,71.24,73.24,70.69,71.31,869176,"rgba(239, 83, 80, 0.5)",12.667426742224892,-41.478235415103406,False,False,False,True,True
2022-01-27 00:00:00+00:00,70.07,72.82,69.33,71.49,643172,"rgba(239, 83, 80, 0.5)",13.238351727127254,-40.92909105675271,False,False,False,True,True
2022-01-28 00:00:00+00:00,72.7,72.72,69.14,70.35,672666,"rgba(239, 83, 80, 0.5)",20.674066167042987,-34.01238262238306,False,False,False,True,True
2022-01-31 00:00:00+00:00,74.6,74.8175,72.02,72.7,716431,"rgba(239, 83, 80, 0.5)",29.158814294673874,-26.464938542866577,False,False,False,True,True
2022-02-01 00:00:00+00:00,74.21,75.0,72.77,74.92,662470,"rgba(239, 83, 80, 0.5)",34.26565976727527,-22.278353758685295,False,False,False,True,True
2022-02-02 00:00:00+00:00,73.47,74.41,73.21,74.29,480960,"rgba(239, 83, 80, 0.5)",36.640813691305055,-20.558421097339714,False,False,False,True,True
2022-02-03 00:00:00+00:00,71.95,72.96,71.73,72.35,345762,"rgba(239, 83, 80, 0.5)",36.35333108704503,-20.558421097339714,False,False,False,True,True
2022-02-04 00:00:00+00:00,72.27,72.89,70.93,71.65,470746,"rgba(239, 83, 80, 0.5)",36.81345420152215,-20.558421097339714,False,False,False,True,True
2022-02-07 00:00:00+00:00,71.68,73.42,71.64,72.22,354506,"rgba(239, 83, 80, 0.5)",36.38869261930401,-20.558421097339714,False,False,False,True,True
2022-02-08 00:00:00+00:00,68.85,70.29,68.52,70.22,978006,"rgba(239, 83, 80, 0.5)",33.3239060369975,-20.558421097339714,False,False,False,True,True
2022-02-09 00:00:00+00:00,71.21,71.29,68.93,69.35,1184348,"rgba(239, 83, 80, 0.5)",35.58158686752678,-20.558421097339714,False,False,False,True,True
2022-02-10 00:00:00+00:00,69.02,70.75,68.45,70.23,802056,"rgba(239, 83, 80, 0.5)",35.03925178304757,-20.558421097339714,False,False,False,True,True
2022-02-11 00:00:00+00:00,66.6,69.64,66.36,69.03,1300353,"rgba(239, 83, 80, 0.5)",32.90102733357393,-20.558421097339714,False,False,False,True,False
2022-02-14 00:00:00+00:00,65.53,67.12,64.55,66.56,2219565,"rgba(239, 83, 80, 0.5)",30.798751381971215,-20.558421097339714,False,False,False,True,False
2022-02-15 00:00:00+00:00,63.44,68.295,62.51,68.0,2151135,"rgba(239, 83, 80, 0.5)",28.224891533731302,-15.064031136802043,False,False,False,True,False
2022-02-16 00:00:00+00:00,60.44,63.45,59.95,62.69,2216008,"rgba(239, 83, 80, 0.5)",25.180187179410858,-18.081659546227463,False,False,False,True,False
2022-02-17 00:00:00+00:00,57.81,59.765,57.385,59.11,2110773,"rgba(239, 83, 80, 0.5)",22.24170142202984,-20.943639675270784,False,False,False,True,False
2022-02-18 00:00:00+00:00,55.86,57.75,55.77,57.46,2216414,"rgba(239, 83, 80, 0.5)",19.713693675713827,-23.39714728145649,False,False,False,True,False
2022-02-22 00:00:00+00:00,54.25,55.55,54.0,55.35,1722379,"rgba(239, 83, 80, 0.5)",17.605534973120058,-25.46925541271111,False,False,False,True,False
2022-02-23 00:00:00+00:00,53.12,55.42,52.91,54.98,2746516,"rgba(239, 83, 80, 0.5)",15.920582235711063,-27.181127236744082,False,False,False,True,False
2022-02-24 00:00:00+00:00,55.38,55.87,52.0,52.23,2079244,"rgba(239, 83, 80, 0.5)",18.32722526261952,-27.181127236744082,False,False,False,True,False
2022-02-25 00:00:00+00:00,56.45,56.85,54.75,54.98,1550138,"rgba(239, 83, 80, 0.5)",21.45155889936118,-27.181127236744082,False,False,False,True,True
