date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_328,aVWAP_BoS_CHoCH_bull_392,aVWAP_BoS_CHoCH_bull_546,aVWAP_BoS_CHoCH_bull_630,aVWAP_BoS_CHoCH_bull_677,aVWAP_BoS_CHoCH_bull_742,aVWAP_BoS_CHoCH_bear_753,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-03 00:00:00+00:00,541.2602910871,541.9861611462,530.5632586363,539.6558317287,2715113,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,2715113.0,False,False,False,False
2022-01-04 00:00:00+00:00,538.891662473,543.1800263751,536.5612375462,538.891662473,2097484,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-2097484,-82254.27450980392,False,False,False,False,2690892.254901961,False,False,False,False
2022-01-05 00:00:00+00:00,525.2242933327,539.6748380631,525.0810295053,538.3759126941,2887485,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-4984969,-274517.5970780469,False,False,False,False,2698601.77431757,False,False,False,False
2022-01-06 00:00:00+00:00,525.1096822708,528.6599509338,519.1403561264,521.6713504116,2503087,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-7488056,-557401.4560161626,False,False,False,False,2690934.5282659004,False,False,False,False
2022-01-07 00:00:00+00:00,512.1013267369,523.739124988,510.2484479017,522.9607248588,2323920,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-9811976,-920325.9479370974,False,False,False,False,2676541.8016672377,False,False,False,False
2022-01-10 00:00:00+00:00,495.5018245945,506.5904448404,485.6643751086,505.5207415953,4916769,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-14728745,-1461832.5774297602,False,False,False,False,2764393.848660679,False,False,False,False
2022-01-11 00:00:00+00:00,498.586772346,499.0070129065,487.3739901163,495.5018245945,2450392,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,2.582543638572858,-47.63266833130821,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-12278353,-1886009.848903103,False,False,False,False,2752080.050673986,False,False,False,False
2022-01-12 00:00:00+00:00,502.1874698763,506.2275098108,498.5676705023,498.586772346,1729540,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,7.086338353694467,-43.64766448903412,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-10548813,-2225727.6195343537,False,False,False,False,2711980.440843634,False,False,False,False
2022-01-13 00:00:00+00:00,493.668047603,505.2915194713,492.0921455008,503.9448394932,2428072,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,9.066419130746919,-42.172472915026574,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-12976885,-2647341.6344545754,False,False,False,False,2700846.776496825,False,False,False,False
2022-01-14 00:00:00+00:00,480.4018171796,489.9431880889,479.3225630127,488.5965081107,3872496,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,9.317797779004454,-42.172472915026574,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-16849381,-3204284.354672043,False,False,False,False,2746793.804869498,False,False,False,False
