date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_200,aVWAP_BoS_CHoCH_bull_334,aVWAP_BoS_CHoCH_bull_395,aVWAP_BoS_CHoCH_bull_494,aVWAP_BoS_CHoCH_bull_591,aVWAP_BoS_CHoCH_bull_844,aVWAP_BoS_CHoCH_bear_183,aVWAP_BoS_CHoCH_bear_512,aVWAP_BoS_CHoCH_bear_580,aVWAP_BoS_CHoCH_bear_711,aVWAP_BoS_CHoCH_bear_751,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-18 00:00:00+00:00,3.18,3.235,3.155,3.2,1493583,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,38.223278303182525,-17.23743667957619,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-5354099,-1136546.3577197758,False,False,False,False,2812680.773431079,False,False,False,False
2022-01-19 00:00:00+00:00,3.12,3.22,3.11,3.21,1543436,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,35.257186409751995,-17.23743667957619,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-6897535,-1362467.4809464514,False,False,False,False,2762906.468590644,False,False,False,False
2022-01-20 00:00:00+00:00,3.09,3.27,3.08,3.12,1121022,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,32.579569973046475,-8.892705320888233,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-8018557,-1623490.5993407082,False,False,False,False,2698518.8423714032,False,False,False,False
2022-01-21 00:00:00+00:00,3.08,3.115,2.97,3.07,2602231,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,30.56223659031574,-10.75861290706969,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-10620788,-1976325.7915234254,False,False,False,False,2694742.8485529167,False,False,False,False
2022-01-24 00:00:00+00:00,3.09,3.11,2.81,3.02,2572515,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,29.88795540935773,-11.552006006784865,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-8048273,-2214441.3683264283,False,False,False,False,2689949.599590057,False,False,False,False
2022-01-25 00:00:00+00:00,2.97,3.1,2.93,3.03,2493986,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,26.912840930824352,-14.599689738573417,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-10542259,-2541022.4519214705,False,False,False,False,2682264.7525473097,False,False,False,False
2022-01-26 00:00:00+00:00,2.9,3.06,2.865,3.02,1724662,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,23.912347337788525,-17.63630055057797,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-12266921,-2922430.2381206285,False,False,False,False,2644711.7034278074,False,False,False,False
2022-01-27 00:00:00+00:00,2.75,3.015,2.72,2.95,2242356,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,20.38684890707802,-21.12784862833626,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-14509277,-3376816.3856453095,False,False,False,False,2628933.048391423,False,False,False,False
2022-01-28 00:00:00+00:00,2.99,2.99,2.705,2.76,3192575,,,,,,,,,,,,2.895,#000000,,2.895,,0,,,0.0,0.0,0.0,0.0,26.996234968880124,-21.12784862833626,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-11316702,-3688184.4489533366,False,False,False,False,2651036.6543368576,False,False,False,False
2022-01-31 00:00:00+00:00,3.06,3.105,2.92,2.94,2167977,,,,,,,,,,,,2.948924222729301,#000000,,2.948924222729301,,0,,,0.0,0.0,0.0,0.0,33.20604311585042,-26.125467114032574,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,-9148725,-3902323.2940924214,False,False,False,False,2632093.13848051,False,False,False,False
2022-02-01 00:00:00+00:00,3.08,3.15,3.02,3.02,2632903,,,,,,,,,,,,2.993196211567255,#000000,,2.993196211567255,,0,,,0.0,0.0,0.0,0.0,37.84718834131414,-21.96434190494709,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,-6515822,-4004813.4394221306,False,False,False,False,2632124.8977557844,False,False,False,False
2022-02-02 00:00:00+00:00,2.94,3.11,2.92,3.1,1744719,,,,,,,,,,,,2.992623569196169,#000000,,2.992623569196169,,0,,,0.0,0.0,0.0,0.0,38.183132544792414,-21.717197778514077,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-8260541,-4171704.716307537,False,False,False,False,2597324.666471244,False,False,False,False
2022-02-03 00:00:00+00:00,2.85,2.95,2.76,2.87,1508467,,,,,,,,,,,,2.973941126658765,#000000,,2.973941126658765,,0,,,0.0,0.0,0.0,0.0,36.976703960632506,-21.717197778514077,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-9769008,-4391206.805864105,False,False,False,False,2554624.3658253127,False,False,False,False
2022-02-04 00:00:00+00:00,2.92,2.945,2.8,2.8,1543805,,,,,,,,,,,,2.9636082782674915,#000000,,2.9636082782674915,,0,,,0.0,0.0,0.0,0.0,38.055471755000795,-21.471735475304946,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-8225203,-4541559.597791003,False,False,False,False,2514984.3906949083,False,False,False,False
2022-02-07 00:00:00+00:00,2.94,2.965,2.88,2.88,3101417,,,,,,,,,,,,2.956724106544336,#000000,,2.956724106544336,,0,,,0.0,0.0,0.0,0.0,39.30109134417861,-19.88449762822351,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-5123786,-4564392.005720767,False,False,False,False,2537981.747922559,False,False,False,False
2022-02-08 00:00:00+00:00,3.1,3.11,2.93,2.94,1207172,,,,,,,,,,,,2.9630739467656113,#000000,,2.9630739467656113,,0,,,0.0,0.0,0.0,0.0,43.791102005304566,-15.276264371636032,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,-3916614,-4538988.946672894,False,False,False,False,2485793.1303569684,False,False,False,False
2022-02-09 00:00:00+00:00,3.32,3.32,3.11,3.14,2145234,,,,,,,,,,,,2.9950587171346092,#000000,,2.9950587171346092,,0,,,0.0,0.0,0.0,0.0,50.27873063393346,-8.995301149185131,False,False,False,False,True,,1,,,False,False,False,False,,,False,False,False,False,-1771380,-4430455.262489643,False,False,False,False,2472437.8703429694,False,False,False,False
2022-02-10 00:00:00+00:00,3.39,3.435,3.21,3.22,3422126,,,,,,,,,,,,3.0478921369425236,#000000,,3.0478921369425236,,0,,,0.0,0.0,0.0,0.0,55.486768785686685,-4.107171825948328,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,1650746,-4191976.781607696,False,False,False,False,2509680.542094226,False,False,False,False
2022-02-11 00:00:00+00:00,3.36,3.44,3.31,3.37,2692441,,,,,,,,,,,,3.0820915148997114,#000000,,3.0820915148997114,,0,,,0.0,0.0,0.0,0.0,58.236800101512145,-1.541970344810423,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-1041695,-4068436.3195838644,False,False,False,False,2516847.6188748446,False,False,False,False
2022-02-14 00:00:00+00:00,3.24,3.4,3.1917,3.35,988222,,,,,,,,,,,,3.089410868661946,#000000,,3.089410868661946,,0,,,0.0,0.0,0.0,0.0,57.38595553069317,-1.541970344810423,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-2029917,-3988494.385482536,False,False,False,False,2456901.5161738703,False,False,False,False
2022-02-15 00:00:00+00:00,3.5,3.52,3.293,3.3,4964165,,,,,,,,,,,,3.1446242738841597,#000000,,3.1446242738841597,,0,,,0.0,0.0,0.0,0.0,60.23735175899802,0.6132220498755316,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,2934248,-3717014.2919342015,False,False,False,False,2555225.5743631306,False,False,False,False
2022-02-16 00:00:00+00:00,3.66,3.67,3.4601,3.47,5488608,,,,,,,,,,,,3.212050302198399,#000000,,3.212050302198399,,0,,,0.0,0.0,0.0,0.0,63.67597890721207,4.0897630324525736,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,8422856,-3240940.9471524684,False,False,False,False,2670260.179290067,False,False,False,False
2022-02-17 00:00:00+00:00,3.63,3.74,3.56,3.59,2905370,,,,,,,,,,,,3.2436088070947346,#000000,,3.2436088070947346,,0,,,0.0,0.0,0.0,0.0,65.32929062754485,5.897911602030803,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,5517486,-2897473.223734725,False,False,False,False,2679480.172259084,False,False,False,False
2022-02-18 00:00:00+00:00,3.75,3.75,3.56,3.59,4925696,,,,,,,,,,,,3.2925069577785986,#000000,,3.2925069577785986,,0,,,0.0,0.0,0.0,0.0,67.54807740848662,8.301307825023258,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,10443182,-2374310.2737843436,False,False,False,False,2767567.06746461,False,False,False,False
2022-02-22 00:00:00+00:00,3.73,3.775,3.68,3.71,5960781,,,,,,,,,,,,3.34385662004332,#000000,,3.34385662004332,,0,,,0.0,0.0,0.0,0.0,68.56645769885553,9.619878803270609,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,4482401,-2105419.6355967224,False,False,False,False,2892791.1432503117,False,False,False,False
2022-02-23 00:00:00+00:00,3.65,3.79,3.63,3.79,3059951,,,,,,,,,,,,3.3635984582947143,#000000,,3.3635984582947143,,0,,,0.0,0.0,0.0,0.0,67.41169223772485,9.619878803270609,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,1422450,-1967071.8067497923,False,False,False,False,2899346.4317502994,False,False,False,False
2022-02-24 00:00:00+00:00,4.01,4.01,3.26,3.3,8389710,,,,,,,,,,,,3.4172029425315915,#000000,,3.4172029425315915,,0,,,0.0,0.0,0.0,0.0,69.87958320365462,11.577115109358182,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,9812160,-1505141.1476615653,False,False,False,False,3114654.8069757777,False,False,False,False
2022-02-25 00:00:00+00:00,3.72,4.1,3.69,4.02,8895534,,,,,,,,,,,,3.6532353283042704,#000000,,3.6532353283042704,,0,,,0.0,0.0,0.0,0.0,66.59102853993505,11.577115109358182,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,916626,-1410169.886968955,False,False,False,False,3341355.951800257,False,False,False,False
2022-02-28 00:00:00+00:00,3.74,3.9,3.7,3.73,9026504,,,,,,,,,,,,3.656473059443787,#000000,,3.656473059443787,,0,,,0.0,0.0,0.0,0.0,64.59574482988627,11.577115109358182,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,9943130,-964942.4404211526,False,False,False,False,3564302.9340826,False,False,False,False
2022-03-01 00:00:00+00:00,3.77,3.84,3.6,3.74,7685843,,,,,,,,,,,,3.655914433012711,#000000,,3.655914433012711,,0,,,0.0,0.0,0.0,0.0,63.578308700346476,11.577115109358182,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,17628973,-235769.28589483304,False,False,False,False,3725931.9562754394,False,False,False,False
2022-03-02 00:00:00+00:00,3.77,3.97,3.77,3.84,6283755,,,,,,,,,,,,3.6712587409759734,#000000,,3.6712587409759734,,0,,,0.0,0.0,0.0,0.0,62.900017947319945,11.577115109358182,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,17628973,464808.8429637878,False,False,False,False,3826238.742303854,False,False,False,False
2022-03-03 00:00:00+00:00,3.66,3.8,3.6,3.8,2700904,,,,,,,,,,,,3.6689358370086658,#000000,,3.6689358370086658,,0,,,0.0,0.0,0.0,0.0,60.48728077262156,17.647451345398196,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,14928069,1031995.5157887372,False,False,False,False,3782107.9680958595,False,False,False,False
2022-03-04 00:00:00+00:00,3.52,3.665,3.46,3.62,2611743,,,,,,,,,,,,3.6605043778852204,#000000,,3.6605043778852204,,0,,,0.0,0.0,0.0,0.0,56.68928899618146,13.803119310828336,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,12316326,1474518.2798754536,False,False,False,False,3736211.302680336,False,False,False,False
2022-03-07 00:00:00+00:00,3.36,3.55,3.36,3.54,1661466,,,,,,,,,,,,3.652028630428034,#000000,,3.652028630428034,,0,,,0.0,0.0,0.0,0.0,52.04322348687452,9.314438794855562,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,10654860,1834531.6806646516,False,False,False,False,3654848.741790911,False,False,False,False
2022-03-08 00:00:00+00:00,3.43,3.55,3.27,3.35,3952473,,,,,,,,,,,,3.6338836157233336,#000000,,3.6338836157233336,,0,,,0.0,0.0,0.0,0.0,50.06281443915667,7.406380765707901,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,14607333,2335425.8500503516,False,False,False,False,3666520.2813285226,False,False,False,False
2022-03-09 00:00:00+00:00,3.55,3.637,3.45,3.51,1790396,,,,,,,,,,,,3.630310127257914,#000000,,3.630310127257914,,0,,,0.0,0.0,0.0,0.0,50.52842231366775,7.406380765707901,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,16397729,2886888.718675828,False,False,False,False,3592946.780099953,False,False,False,False
2022-03-10 00:00:00+00:00,3.69,3.72,3.465,3.48,3788457,,,,,,,,,,,,3.6280893017155744,#000000,,3.6280893017155744,,0,,,0.0,0.0,0.0,0.0,52.669369241939144,7.406380765707901,False,False,False,False,False,,1,,,False,False,False,False,,,False,False,False,False,20186186,3565292.5336297173,False,False,False,False,3600613.847547014,False,False,False,False
2022-03-11 00:00:00+00:00,3.64,3.77,3.63,3.7,2008428,,,,,,,,,,,,3.6286816455297854,#000000,,3.6286816455297854,,0,,,0.0,0.0,0.0,0.0,53.28882107765857,7.406380765707901,False,False,False,False,False,,1,,,False,False,False,False,,,False,False,False,False,18177758,4138330.395056003,False,False,False,False,3538175.1868588957,False,False,False,False
2022-03-14 00:00:00+00:00,3.5,3.66,3.47,3.62,1939412,,,,,,,,,,,,3.6255674851560453,#000000,,3.6255674851560453,,0,,,0.0,0.0,0.0,0.0,51.59556480296225,7.406380765707901,False,False,False,False,False,,1,,,False,False,False,False,,,False,False,False,False,16238346,4612840.810936159,False,False,False,False,3475478.591295802,False,False,False,False
2022-03-15 00:00:00+00:00,3.56,3.605,3.48,3.51,1522028,,,,,,,,,,,,3.6233829470223307,#000000,,3.6233829470223307,,0,,,0.0,0.0,0.0,0.0,51.36097369745872,7.406380765707901,False,False,False,False,False,4.081008228289612,1,,,False,False,False,False,0.10832140453191519,0.10832140453191519,False,False,False,False,17760374,5128430.347762193,False,False,False,False,3398872.6857547904,False,False,False,False
2022-03-16 00:00:00+00:00,3.69,3.77,3.575,3.62,3700016,,,,,,,,,,,,3.624742843470255,#000000,,3.624742843470255,,0,,,0.0,0.0,0.0,0.0,53.003394487370585,7.406380765707901,False,False,False,False,False,6.931923141978324,1,1.0111441677197242,0.9564183440960786,False,False,False,False,0.19213904366230733,0.15023022409711126,False,False,False,False,21460390,5768899.353732303,False,False,False,False,3410682.2274898966,False,False,False,False
2022-03-17 00:00:00+00:00,3.65,3.805,3.64,3.64,1595292,,,,,,,,,,,,3.6499229591292544,#000000,,3.6499229591292544,,0,,,0.0,0.0,0.0,0.0,53.425520431094085,7.406380765707901,True,False,True,False,True,5.91070562628639,1,1.01456151994532,0.9546314548642411,False,False,False,False,0.2250358860355844,0.1876330550663478,False,False,False,False,19865098,6321691.457507507,False,False,False,False,3339490.4538628417,False,False,False,False
2022-03-18 00:00:00+00:00,3.71,3.71,3.55,3.6,7883170,,,,,,,,,,,,3.6388636001101697,#000000,,3.6388636001101697,,0,,,0.0,0.0,0.0,0.0,54.558476634491555,7.406380765707901,True,False,True,False,True,7.204108044072985,1,1.0329136093245164,0.9564171472858854,False,False,False,False,0.16449886591671967,0.17606596049153372,False,False,False,False,27748268,7161949.361134664,False,False,False,False,3517673.9654760635,False,False,False,False
2022-03-21 00:00:00+00:00,3.56,3.7,3.505,3.69,1966464,,,,,,,,,,,,3.633697883108533,#000000,,3.633697883108533,,0,,,0.0,0.0,0.0,0.0,52.791433668918216,7.406380765707901,True,False,False,False,True,3.4572278789262825,1,1.0341654928522195,0.9307699223783981,False,False,False,False,0.1467484302524285,0.16140719537198112,False,False,False,False,25781804,7892139.739129384,False,False,False,False,3456842.202124061,False,False,False,False
2022-03-22 00:00:00+00:00,3.75,3.78,3.545,3.56,2359681,,,,,,,,,,,,3.6368243520595964,#000000,,3.6368243520595964,,0,,,0.0,0.0,0.0,0.0,54.26056797590391,7.406380765707901,True,False,True,False,True,7.437547558597853,1,1.037456160395823,0.9286643947899176,False,False,False,False,0.18561085184964207,0.1735090236108116,False,False,False,False,28141485,8686231.710143918,False,False,False,False,3413816.272629,False,False,False,False
2022-03-23 00:00:00+00:00,3.74,3.78,3.685,3.7,2819953,,,,,,,,,,,,3.642953502410291,#000000,,3.642953502410291,,0,,,0.0,0.0,0.0,0.0,55.06878584675593,7.406380765707901,True,False,True,False,True,7.191962543636642,1,1.045768194609969,0.9336010655877258,False,False,False,False,0.23167092531687525,0.20258997446384341,False,False,False,False,25321532,9338596.427393178,False,False,False,False,3390527.516839627,False,False,False,False
2022-03-24 00:00:00+00:00,3.7,3.78,3.66,3.74,1196839,,,,,,,,,,,,3.644446619480064,#000000,,3.644446619480064,,0,,,0.0,0.0,0.0,0.0,54.889434391465926,7.406380765707901,True,False,True,False,True,6.204566982138875,1,1.03582502935244,0.9374818115222124,False,False,False,False,0.22338018806652932,0.21298508126518637,False,False,False,False,24124693,9918443.351809133,False,False,False,False,3304500.5161792496,False,False,False,False
2022-03-25 00:00:00+00:00,3.67,3.7,3.62,3.67,1556096,,,,,,,,,,,,3.644333785022905,#000000,,3.644333785022905,,0,,,0.0,0.0,0.0,0.0,54.21722991563925,7.406380765707901,True,False,True,False,True,5.464786496305507,1,1.0208667251338193,0.9548391649277729,False,False,False,False,0.18398126586026245,0.1984831735627244,False,False,False,False,22568597,10414527.808600932,False,False,False,False,3235935.633191828,False,False,False,False
2022-03-28 00:00:00+00:00,3.68,3.68,3.6,3.64,1426166,,,,,,,,,,,,3.643943528946133,#000000,,3.643943528946133,,0,,,0.0,0.0,0.0,0.0,53.942285156596256,7.406380765707901,True,False,True,False,True,5.679587459537284,1,1.019999796956376,0.9580714916599833,False,False,False,False,0.17097854965751014,0.18473086161011726,False,False,False,False,23994763,10947086.051400896,False,False,False,False,3164964.2750274427,False,False,False,False
2022-03-29 00:00:00+00:00,3.73,3.785,3.68,3.75,1397986,,,,,,,,,,,,3.6459781933331232,#000000,,3.6459781933331232,,0,,,0.0,0.0,0.0,0.0,54.64718275397124,7.406380765707901,True,False,True,False,True,6.755173347917317,1,1.037266891480112,0.935196847194572,False,False,False,False,0.23167092531687525,0.20820089346349624,False,False,False,False,25392749,11513582.637620468,False,False,False,False,3095671.009340092,False,False,False,False
2022-03-30 00:00:00+00:00,3.53,3.74,3.53,3.7,2001201,,,,,,,,,,,,3.643290905886062,#000000,,3.643290905886062,,0,,,0.0,0.0,0.0,0.0,51.36146446794389,5.295897973490241,False,False,False,False,False,1.8858955740192869,1,1.0268336314847943,0.9383931981266709,False,False,False,False,0.16773696344659364,0.18796892845504493,False,False,False,False,23391548,11979385.200851036,False,False,False,False,3052750.616816951,False,False,False,False
2022-03-31 00:00:00+00:00,3.46,3.515,3.425,3.5,1983704,,,,,,,,,,,,3.6359475448714433,#000000,,3.6359475448714433,,0,,,0.0,0.0,0.0,0.0,48.09865683038386,2.188833400019739,False,False,False,True,False,0.2845064210535888,1,1.0223223263483892,0.9579696738124925,False,False,False,False,0.062300009516070315,0.12513446898555763,False,False,False,False,21407844,12349128.683170604,False,False,False,False,3010827.2200790313,False,False,False,False
2022-04-01 00:00:00+00:00,3.48,3.52,3.44,3.49,1086547,,,,,,,,,,,,3.6325475954693633,#000000,,3.6325475954693633,,0,,,0.0,0.0,0.0,0.0,46.35337422001942,0.583529896980167,False,False,False,True,False,0.7354659266617034,1,1.0271473889702294,0.9620749959329755,False,False,False,False,0.0686277861966618,0.09688112759110971,False,False,False,False,22494391,12746982.10735999,False,False,False,False,2935365.2506641676,False,False,False,False
2022-04-04 00:00:00+00:00,3.47,3.52,3.395,3.49,1308768,,,,,,,,,,,,3.628292032186568,#000000,,3.628292032186568,,0,,,0.0,0.0,0.0,0.0,45.01846499650043,-0.6604335021855405,False,True,False,True,False,0.5029595971549377,1,1.0338250876192028,0.9462058847501833,False,False,False,False,0.05439723015975629,0.075639178875433,False,False,False,False,21185623,13077909.201189011,False,False,False,False,2871577.1231871415,False,False,False,False
2022-04-05 00:00:00+00:00,3.36,3.535,3.36,3.49,2128419,,,,,,,,,,,,3.6204140403465814,#000000,,3.6204140403465814,,0,,,0.0,0.0,0.0,0.0,42.3393105815923,-3.1731988239758238,False,True,False,True,False,0.0,0,1.0471610493075478,0.9434480196487174,False,False,False,False,0.04807993759462366,0.06185955823502833,False,False,False,False,19057204,13312391.350161992,False,False,False,False,2842433.667375881,False,False,False,False
2022-04-06 00:00:00+00:00,3.2,3.33,3.2,3.31,1816183,,,,,,,,,,,,3.6091818568308036,#000000,,3.6091818568308036,,0,,,0.0,0.0,0.0,0.0,38.474809028586165,-6.724763116078272,False,True,False,True,False,0.0,0,1.0213838557054606,0.9604347017623606,False,False,False,False,-0.0670454105310911,-0.0025929261480313846,False,False,False,False,17241021,13466455.257998778,False,False,False,False,2802188.543165062,False,False,False,False
2022-04-07 00:00:00+00:00,3.25,3.26,3.07,3.2,5411494,,,,,,,,,,,,3.5766573343040005,#000000,,3.5766573343040005,,0,,,0.0,0.0,0.0,0.0,37.163125074798366,-7.84316774962663,False,True,False,True,False,0.0,0,1.0146766991896805,0.9635149660988919,False,False,False,False,-0.13069131651422167,-0.06664212133112653,False,False,False,False,22652515,13826692.894940004,False,False,False,False,2904514.2473546676,False,False,False,False
2022-04-08 00:00:00+00:00,3.18,3.335,3.18,3.23,2087917,,,,,,,,,,,,3.5669593629085825,#000000,,3.5669593629085825,,0,,,0.0,0.0,0.0,0.0,35.39291542080029,-9.470352270502332,False,True,False,True,False,0.0,0,1.0416352042956625,0.9503943283832538,False,False,False,False,-0.07179376520540723,-0.06921794326826688,False,False,False,False,20564598,14090924.467687454,False,False,False,False,2872490.825889779,False,False,False,False
