date,Open,High,Low,Close,Volume,aVWAP_peak_877,aVWAP_peak_858,aVWAP_valley_827,aVWAP_valley_780,aVWAP_valley_738,aVWAP_valley_715,aVWAP_valley_688,aVWAP_valley_668,aVWAP_valley_626,aVWAP_valley_612,aVWAP_valley_568,aVWAP_valley_543,aVWAP_valley_504,aVWAP_valley_462,aVWAP_valley_406,aVWAP_valley_356,aVWAP_valley_293,aVWAP_valley_276,aVWAP_valley_234,aVWAP_valley_215,aVWAP_valley_186,aVWAP_valley_140,aVWAP_valley_72,aVWAP_valley_58,aVWAP_valley_31,aVWAP_OB_bull_780,aVWAP_OB_bull_356,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-16 15:00:00+00:00,40.935,41.13,40.79,41.13,3312.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,1.0,40.79,41.13,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,3312.0,False,False,False,False
2025-01-16 16:00:00+00:00,41.125,41.37,41.07,41.33,2955.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2955.0,45.81395348837209,False,False,False,False,3306.4651162790697,False,False,False,False
2025-01-16 17:00:00+00:00,41.33,41.45,41.33,41.39,3313.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6268.0,142.2819542094826,False,False,False,False,3306.566432305751,False,False,False,False
2025-01-16 18:00:00+00:00,41.395,41.47,41.35,41.37,2321.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,97.11846318036243,47.40661686232619,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3947.0,201.26983088840535,False,False,False,False,3291.2863325800804,False,False,False,False
2025-01-16 19:00:00+00:00,41.37,41.64,41.35,41.565,2605.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,96.59990329745045,47.11280517688367,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6552.0,299.7307637428487,False,False,False,False,3280.646234400544,False,False,False,False
2025-01-16 20:00:00+00:00,41.57,41.84,41.535,41.78,6712.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,96.8109839146771,47.11280517688367,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,13264.0,500.7271860104014,False,False,False,False,3333.845517588132,False,False,False,False
2025-01-17 15:00:00+00:00,42.075,42.31,42.055,42.27,1408.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,97.40467696801971,46.62183252574832,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,14672.0,720.4368420412479,False,False,False,False,3303.987447548006,False,False,False,False
2025-01-17 16:00:00+00:00,42.27,42.32,42.17,42.175,1932.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,94.62058801488806,45.73085508192571,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,12740.0,906.7866584437091,False,False,False,False,3282.7163243302075,False,False,False,False
2025-01-17 17:00:00+00:00,42.18,42.205,42.12,42.17,2045.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,92.59543286947537,44.07335524822318,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,10695.0,1058.541904049233,False,False,False,False,3263.526923952995,False,False,False,False
2025-01-17 18:00:00+00:00,42.17,42.17,41.99,42.01,2622.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,86.22259042058207,38.513979548563796,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,8073.0,1167.293192358547,False,False,False,False,3253.5807700932583,False,False,False,False
