date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_846,Gap_Up_aVWAP_828,Gap_Up_aVWAP_822,Gap_Up_aVWAP_810,Gap_Up_aVWAP_780,Gap_Up_aVWAP_768,Gap_Up_aVWAP_762,Gap_Up_aVWAP_690,Gap_Up_aVWAP_672,Gap_Up_aVWAP_660,Gap_Down_aVWAP_870,Gap_Down_aVWAP_858,Gap_Down_aVWAP_840,Gap_Down_aVWAP_804,Gap_Down_aVWAP_798,Gap_Down_aVWAP_786,Gap_Down_aVWAP_756,Gap_Down_aVWAP_732,Gap_Down_aVWAP_708,Gap_Down_aVWAP_696,aVWAP_OB_bull_564,aVWAP_OB_bull_503,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-10 15:00:00+00:00,39.245,39.35,38.86,38.86,35299.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,35299.0,False,False,False,False
2025-01-10 16:00:00+00:00,38.87,39.08,38.77,39.005,80481.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,80481.0,1247.7674418604652,False,False,False,False,35999.49612403101,False,False,False,False
2025-01-10 17:00:00+00:00,39.01,39.28,38.99,39.275,19822.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,100303.0,2783.507481521543,False,False,False,False,35748.68223063518,False,False,False,False
2025-01-10 18:00:00+00:00,39.275,39.555,39.275,39.505,20905.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,121208.0,4619.546125218883,False,False,False,False,35518.54762240828,False,False,False,False
2025-01-10 19:00:00+00:00,39.505,39.515,39.2,39.26,28752.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,89.319256196123,40.387330576510706,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,92456.0,5981.3516116495975,False,False,False,False,35413.63990733218,False,False,False,False
2025-01-10 20:00:00+00:00,39.255,39.415,39.2,39.37,93100.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,83.68659549430159,35.95878057310405,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,185556.0,8765.454687437976,False,False,False,False,36308.002079311525,False,False,False,False
2025-01-13 15:00:00+00:00,39.37,39.37,39.37,39.37,0.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,79.93148835975397,33.25892759584454,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,185556.0,11506.393374454441,False,False,False,False,35745.08731839197,False,False,False,False
2025-01-13 16:00:00+00:00,39.37,40.625,39.37,40.385,26897.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,83.12131939787764,33.25892759584454,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,212453.0,14621.844639966774,False,False,False,False,35607.907670044806,False,False,False,False
2025-01-13 17:00:00+00:00,40.385,40.395,39.825,40.095,51420.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,80.29502291510447,33.25892759584454,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,161033.0,16891.78503314558,False,False,False,False,35853.056388338686,False,False,False,False
2025-01-13 18:00:00+00:00,40.095,40.165,39.98,40.085,16609.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,78.25161182362226,33.25892759584454,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,144424.0,18869.028676042548,False,False,False,False,35554.69892495359,False,False,False,False
2025-01-13 19:00:00+00:00,40.08,40.09,39.415,39.54,44669.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,69.92315316135165,26.11526825254157,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,99755.0,20123.074743080648,False,False,False,False,35696.00591836516,False,False,False,False
2025-01-13 20:00:00+00:00,39.535,39.535,39.235,39.41,58741.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,63.122627650390605,20.32348474009926,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,41014.0,20446.965057141413,False,False,False,False,36053.292648312985,False,False,False,False
