date,Close,High,Low,Open,Volume,Peaks_Valleys_avg,color
2021-12-31 00:00:00+00:00,50.49,53.97,49.13,52.0,9696156,,#000000
2022-01-07 00:00:00+00:00,44.33,52.29,41.42,52.0,22766589,,#000000
2022-01-14 00:00:00+00:00,42.68,50.1057,40.74,42.76,19992361,,#000000
2022-01-21 00:00:00+00:00,40.11,44.8,39.79,41.65,15610362,,#000000
2022-01-28 00:00:00+00:00,40.54,44.8,35.9,38.48,18744281,40.41333333333333,#000000
2022-02-04 00:00:00+00:00,42.85,46.94,40.9,41.88,12286031,41.66053309239472,#000000
2022-02-11 00:00:00+00:00,45.08,48.46,41.75,43.0,17911277,42.91806357955944,#000000
2022-02-18 00:00:00+00:00,38.99,46.14,38.58,44.07,18917909,42.44932280297741,#000000
2022-02-25 00:00:00+00:00,38.82,40.22,31.83,38.53,20781831,41.16157753952449,#000000
2022-03-04 00:00:00+00:00,36.74,44.74,36.27,39.57,21636614,40.78652461208857,#000000
2022-03-11 00:00:00+00:00,32.91,38.58,32.1,37.5,26738619,39.56557128042667,#000000
2022-03-18 00:00:00+00:00,40.57,40.67,29.3,32.95,69554040,37.74838007355147,#000000
2022-03-25 00:00:00+00:00,40.48,42.84,37.8272,39.12,20399826,38.227147412432416,#000000
2022-04-01 00:00:00+00:00,38.88,41.53,37.94,40.54,13949558,38.366727622505806,#000000
2022-04-08 00:00:00+00:00,34.02,41.68,33.92,39.38,20090660,38.16869102357647,#000000
2022-04-15 00:00:00+00:00,37.12,38.57,32.79,33.27,16219927,38.00795834481478,#000000
2022-04-22 00:00:00+00:00,32.68,38.31,32.56,37.0,13197294,37.788838991597515,#000000
2022-04-29 00:00:00+00:00,33.27,36.5,31.961,32.07,13206062,37.56059831803376,#000000
2022-05-06 00:00:00+00:00,26.11,34.75,25.46,32.99,15185969,36.994808581754,#000000
2022-05-13 00:00:00+00:00,24.05,26.6937,18.64,25.21,30550024,31.31656587486089,#000000
2022-05-20 00:00:00+00:00,24.77,25.43,21.06,23.08,15226548,30.972132503630345,#000000
2022-05-27 00:00:00+00:00,26.97,27.18,21.75,24.08,13113836,30.843013931869773,#000000
2022-06-03 00:00:00+00:00,23.91,27.26,23.1,26.99,22284892,30.493679759035945,#000000
2022-06-10 00:00:00+00:00,22.53,26.22,22.03,24.21,18629966,30.10091391718684,#000000
