date,Open,High,Low,Close,Volume,aVWAP_peak_816,aVWAP_valley_864,aVWAP_valley_846,aVWAP_valley_804,aVWAP_valley_764,aVWAP_valley_744,aVWAP_valley_702,aVWAP_valley_678,aVWAP_valley_653,aVWAP_valley_570,aVWAP_valley_530,aVWAP_valley_482,aVWAP_valley_438,aVWAP_valley_415,aVWAP_valley_377,aVWAP_OB_bull_530,aVWAP_OB_bull_377,aVWAP_OB_bear_816,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-10 15:00:00+00:00,9.54,9.71,9.52,9.58,2228.0,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,2228.0,False,False,False,False
2025-01-10 16:00:00+00:00,9.575,9.615,9.53,9.545,958.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-958.0,-14.852713178294573,False,False,False,False,2208.31007751938,False,False,False,False
2025-01-10 17:00:00+00:00,9.545,9.59,9.51,9.565,1933.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,13.04347826086936,-69.56521739130405,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,975.0,0.4938405143921649,False,False,False,False,2204.041704224506,False,False,False,False
2025-01-10 18:00:00+00:00,9.565,9.625,9.545,9.555,851.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,19.386075336496294,-62.55253219715287,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,124.0,2.408664692463604,False,False,False,False,2183.064313461335,False,False,False,False
2025-01-10 19:00:00+00:00,9.555,9.565,9.47,9.47,3408.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,16.847021057451318,-62.55253219715287,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3284.0,-48.54340762834978,False,False,False,False,2202.055564415423,False,False,False,False
2025-01-10 20:00:00+00:00,9.47,9.47,9.38,9.445,7204.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,14.474915930558465,-62.55253219715287,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10488.0,-210.39544782015832,False,False,False,False,2279.605090548517,False,False,False,False
2025-01-13 15:00:00+00:00,9.445,9.445,9.445,9.445,0.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,12.893512512629892,-62.55253219715287,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10488.0,-369.7381540555047,False,False,False,False,2244.2623759663697,False,False,False,False
2025-01-13 16:00:00+00:00,9.445,9.445,8.96,8.97,2724.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,9.223716872574848,-62.55253219715287,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-13212.0,-568.8429888763496,False,False,False,False,2251.700168587046,False,False,False,False
2025-01-13 17:00:00+00:00,8.97,9.095,8.94,9.075,1698.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,12.240152094257297,-60.011081567438325,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-11514.0,-738.5353456379567,False,False,False,False,2243.1156698492623,False,False,False,False
2025-01-13 18:00:00+00:00,9.07,9.125,9.055,9.1,668.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,15.417781190368677,-54.97245460177455,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10846.0,-895.2402240001588,False,False,False,False,2218.695271867103,False,False,False,False
