date,Close,High,Low,Open,Volume,Peaks_Valleys_avg,color
2021-12-31 00:00:00+00:00,3.31,3.44,3.21,3.44,4830040,,#000000
2022-01-07 00:00:00+00:00,3.2,3.48,3.02,3.33,10829580,,#000000
2022-01-14 00:00:00+00:00,3.26,3.41,3.085,3.16,6662239,,#000000
2022-01-21 00:00:00+00:00,3.08,3.27,2.97,3.2,6760272,,#000000
2022-01-28 00:00:00+00:00,2.99,3.11,2.705,3.02,12226094,2.935,#000000
2022-02-04 00:00:00+00:00,2.92,3.15,2.76,2.94,9597871,2.938664882084137,#000000
2022-02-11 00:00:00+00:00,3.36,3.44,2.88,2.88,12568390,3.0439126544256707,#000000
2022-02-18 00:00:00+00:00,3.75,3.75,3.1917,3.35,19272061,3.230651439454778,#000000
2022-02-25 00:00:00+00:00,3.72,4.1,3.26,3.71,26305976,3.5380911680281617,#000000
2022-03-04 00:00:00+00:00,3.52,3.97,3.46,3.73,28308749,3.5617828534728853,#000000
2022-03-11 00:00:00+00:00,3.64,3.77,3.27,3.54,13201220,3.5568220036666247,#000000
2022-03-18 00:00:00+00:00,3.71,3.805,3.47,3.62,16639918,3.5699268135661812,#000000
2022-03-25 00:00:00+00:00,3.67,3.78,3.505,3.69,9899033,3.5753921312607697,#000000
2022-04-01 00:00:00+00:00,3.48,3.785,3.425,3.64,7895604,3.573606885541529,#000000
2022-04-08 00:00:00+00:00,3.18,3.535,3.07,3.49,12752781,3.5432609310042165,#000000
2022-04-15 00:00:00+00:00,3.2,3.255,3.05,3.14,5544159,3.528254376569884,#000000
2022-04-22 00:00:00+00:00,2.98,3.32,2.97,3.18,13926308,3.488540794209943,#000000
2022-04-29 00:00:00+00:00,2.46,3.005,2.42,2.95,12464264,3.424845652012439,#000000
2022-05-06 00:00:00+00:00,2.44,2.59,2.31,2.46,22452270,3.3103090756510536,#000000
2022-05-13 00:00:00+00:00,1.88,2.39,1.69,2.39,31176754,3.126094809993551,#000000
2022-05-20 00:00:00+00:00,1.7,2.02,1.65,1.84,15703054,3.038815209060815,#000000
2022-05-27 00:00:00+00:00,1.65,1.75,1.42,1.75,15861504,2.9502801508751646,#000000
2022-06-03 00:00:00+00:00,1.47,1.67,1.43,1.64,8769719,2.9031620445425825,#000000
2022-06-10 00:00:00+00:00,1.32,1.54,1.3125,1.51,11471388,2.8405782324410325,#000000
2022-06-17 00:00:00+00:00,1.38,1.39,1.08,1.24,20453157,2.7336603569922358,#000000
2022-06-24 00:00:00+00:00,1.24,1.42,1.12,1.4,14053647,2.6673286259818774,#000000
