date,Close,High,Low,Open,Volume,color,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL
2022-01-03 00:00:00+00:00,14.7811804528,14.7811804528,14.5702718138,14.5790596737,340215,#000000,,,False,False,False,False,False
2022-01-04 00:00:00+00:00,14.517544654,14.6054232536,14.3857267546,14.3945146146,341431,"rgba(239, 83, 80, 0.5)",0.0,,False,False,False,True,False
2022-01-05 00:00:00+00:00,14.2539088552,14.732847223,14.2407270653,14.6669382733,284402,"rgba(239, 83, 80, 0.5)",0.0,-50.0,False,False,False,True,True
2022-01-06 00:00:00+00:00,14.526332514,14.7636047329,14.4033024745,14.6845139933,328707,"rgba(239, 83, 80, 0.5)",12.439889896014387,-38.596767595320145,False,False,False,True,True
2022-01-07 00:00:00+00:00,14.7636047329,14.8075440327,14.5966353937,14.7196654331,230042,"rgba(239, 83, 80, 0.5)",26.23600204572076,-26.641436452312327,False,False,False,True,True
2022-01-10 00:00:00+00:00,14.8778469124,15.0975434114,14.7196654331,15.0360283917,452994,"rgba(239, 83, 80, 0.5)",37.3174670959901,-17.68181811927184,False,False,False,True,True
2022-01-11 00:00:00+00:00,15.4139063699,15.4145215201,14.9129983522,15.1063312713,325565,#000000,49.934850115483854,-7.450519315720882,False,False,False,False,True
2022-01-12 00:00:00+00:00,16.4772374251,16.503601005,16.0114808472,16.1608744666,646611,"rgba(38, 166, 154, 0.5)",62.136823620453676,2.2827692869635356,False,False,True,False,True
2022-01-13 00:00:00+00:00,16.2663287861,16.494813145,16.2487530662,16.4772374251,325254,"rgba(38, 166, 154, 0.5)",67.65100230634758,5.896792298376141,False,False,True,False,True
2022-01-14 00:00:00+00:00,16.5651160247,16.5826917446,16.2399652062,16.2575409261,293968,"rgba(38, 166, 154, 0.5)",72.20841459958643,9.08137351567673,False,False,True,False,True
2022-01-18 00:00:00+00:00,17.3032962614,17.6460227998,17.0089029527,17.6284470799,764453,"rgba(38, 166, 154, 0.5)",76.81590360156872,12.71619021708974,False,False,True,False,True
2022-01-19 00:00:00+00:00,17.9799614783,18.2348094171,17.821779999,18.2260215572,816036,"rgba(38, 166, 154, 0.5)",80.83119148012062,16.113062602158067,False,False,True,False,True
2022-01-20 00:00:00+00:00,17.9184464586,18.3139001568,17.8745071588,18.2875365769,553849,"rgba(38, 166, 154, 0.5)",82.91970258917395,18.00691282825899,False,False,True,False,True
2022-01-21 00:00:00+00:00,17.7690528392,18.2084458372,17.6855681696,18.0063250582,892636,"rgba(38, 166, 154, 0.5)",82.84915764125579,18.209552125989447,False,False,True,False,True
2022-01-24 00:00:00+00:00,17.1187512022,17.2329933817,16.512388865,17.2066298018,776687,"rgba(38, 166, 154, 0.5)",77.44335566065716,18.209552125989447,False,False,True,False,True
2022-01-25 00:00:00+00:00,18.3929908964,18.6126873954,17.3120841213,17.4439020207,1002115,"rgba(38, 166, 154, 0.5)",77.1235476916603,18.209552125989447,False,False,True,False,True
2022-01-26 00:00:00+00:00,18.5863238155,18.9817775137,18.4457180562,18.6566266952,715462,"rgba(38, 166, 154, 0.5)",77.27847093193017,18.209552125989447,False,False,True,False,True
2022-01-27 00:00:00+00:00,18.8938989141,19.3948069319,18.7357174349,19.3332919121,476037,"rgba(38, 166, 154, 0.5)",77.94909606092835,18.209552125989447,False,False,True,False,True
2022-01-28 00:00:00+00:00,18.9114746341,19.3773190905,18.5335966558,19.3157161922,410385,"rgba(38, 166, 154, 0.5)",78.4289762044849,18.209552125989447,False,False,True,False,True
2022-01-31 00:00:00+00:00,19.6145034309,19.7023820305,19.2542011725,19.5090491113,578415,"rgba(38, 166, 154, 0.5)",79.93677987768858,19.099565303845793,False,False,True,False,True
2022-02-01 00:00:00+00:00,20.6954102059,20.8360159653,20.1505628884,20.1505628884,852581,"rgba(38, 166, 154, 0.5)",82.22768028135621,22.055729955805376,False,False,True,False,True
2022-02-02 00:00:00+00:00,20.1241993085,20.3087443677,19.9396542494,20.2735929279,499435,"rgba(38, 166, 154, 0.5)",80.3915313653157,22.055729955805376,False,False,True,False,True
2022-02-03 00:00:00+00:00,19.588139851,19.7776061117,19.4651098115,19.5266248313,333139,"rgba(38, 166, 154, 0.5)",76.42767025116297,22.055729955805376,False,False,True,False,False
2022-02-04 00:00:00+00:00,19.9308663894,20.0714721488,19.7375334703,19.8254120699,313736,"rgba(38, 166, 154, 0.5)",74.52079365033373,22.055729955805376,False,False,True,False,False
2022-02-07 00:00:00+00:00,19.7023820305,19.7814727701,19.4914733914,19.5090491113,231226,"rgba(38, 166, 154, 0.5)",72.09770416589922,22.055729955805376,False,False,True,False,False
2022-02-08 00:00:00+00:00,19.5969277109,19.6672305906,19.4475340916,19.5705641311,262498,"rgba(38, 166, 154, 0.5)",69.93957635450766,28.301068775949673,False,False,True,False,False
2022-02-09 00:00:00+00:00,19.0345046735,19.2278375926,18.8148081745,18.8763231942,409646,"rgba(38, 166, 154, 0.5)",65.78028271645633,24.079744488204014,False,False,True,False,False
2022-02-10 00:00:00+00:00,19.148746853,19.5529884111,19.0608682534,19.0608682534,377818,"rgba(38, 166, 154, 0.5)",63.390800266875175,21.615768131251684,False,False,True,False,False
2022-02-11 00:00:00+00:00,19.1663225729,19.2629890325,18.9026867741,18.9554139339,524450,"rgba(38, 166, 154, 0.5)",61.860649932098454,19.93292711468814,False,False,True,False,False
