date,Close,High,Low,Open,Volume,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,Supertrend_Upper,Supertrend_Lower,Supertrend_Direction,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-12-15 00:00:00+00:00,6.12,6.36,5.25,5.74,11446999,5.782889075437342,"rgba(239, 83, 80, 0.5)",,5.782889075437342,,36.54134437012017,-38.68223189552829,False,False,False,True,False,,,,5.43,7.309950000000001,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1097346,-3708573.6718697865,False,False,False,False,9846493.338033115,False,False,False,False
2023-12-22 00:00:00+00:00,6.38,6.67,6.01,6.17,6539377,5.927579016918549,"rgba(239, 83, 80, 0.5)",,5.927579016918549,,41.29786287345583,-38.68223189552829,False,False,False,True,False,,,,5.43,7.309950000000001,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7636723,-2868181.3258053577,False,False,False,False,9601521.757438071,False,False,False,False
2023-12-29 00:00:00+00:00,6.32,6.69,6.295,6.37,6517386,6.232483840308746,"rgba(239, 83, 80, 0.5)",,6.232483840308746,,44.23742645611706,-38.68223189552829,False,False,False,True,False,,,,5.43,7.309950000000001,-1,-1.0,6.69,6.295,0.0,0,,,False,False,False,False,,,False,False,False,False,1119337,-2572809.597967924,False,False,False,False,9373067.256887104,False,False,False,False
2024-01-05 00:00:00+00:00,5.98,6.5,5.83,6.24,3755195,6.175683271840183,"rgba(239, 83, 80, 0.5)",,6.175683271840183,,44.05755747046701,-38.68223189552829,False,False,False,True,False,,,,5.43,7.309950000000001,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2635858,-2577479.8499703,False,False,False,False,8956928.571191764,False,False,False,False
2024-01-12 00:00:00+00:00,5.45,6.22,5.3,5.93,8365095,5.992353451693239,"rgba(239, 83, 80, 0.5)",,5.992353451693239,,41.37136080464091,-38.68223189552829,False,False,False,True,False,,,,5.43,7.309950000000001,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-11000953,-3201440.8240465745,False,False,False,False,8913089.047399782,False,False,False,False
2024-01-19 00:00:00+00:00,4.57,5.605,4.38,5.4,8854488,5.71180210291377,"rgba(239, 83, 80, 0.5)",,5.71180210291377,,36.80390704973916,-38.68223189552829,False,False,False,True,False,,,,4.9925,7.309950000000001,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-19855441,-4435070.466709792,False,False,False,False,8908748.22907387,False,False,False,False
2024-01-26 00:00:00+00:00,4.71,4.945,4.3379,4.44,7242621,5.542970417248034,"rgba(239, 83, 80, 0.5)",,5.542970417248034,,34.47111585511288,-38.68223189552829,False,False,False,True,False,,,,4.641450000000001,7.309950000000001,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-12612820,-5040829.691397956,False,False,False,False,8785331.397290621,False,False,False,False
2024-02-02 00:00:00+00:00,4.16,4.85,4.07,4.7,8372677,5.359982815679913,"rgba(239, 83, 80, 0.5)",,5.359982815679913,,31.535796470918125,-38.68223189552829,False,False,False,True,False,,,,4.46,7.309950000000001,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-20985497,-6221916.158701811,False,False,False,False,8754764.404898724,False,False,False,False
2024-02-09 00:00:00+00:00,4.15,4.395,3.85,4.07,7489667,5.212112019650263,"rgba(239, 83, 80, 0.5)",,5.212112019650263,,29.41831518902792,-38.68223189552829,False,False,False,True,False,,,,4.1225,7.309950000000001,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-28475164,-7870304.887686862,False,False,False,False,8661053.486017337,False,False,False,False
2024-02-16 00:00:00+00:00,4.31,4.405,4.05,4.18,10166124,5.0794521426344446,"rgba(239, 83, 80, 0.5)",,5.0794521426344446,,28.970276030032736,-38.68223189552829,False,False,False,True,False,,,,4.1225,7.309950000000001,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-18309040,-8643544.525635984,False,False,False,False,8772540.190756794,False,False,False,False
2024-02-23 00:00:00+00:00,4.05,4.3,3.84,4.3,7423715,4.678589434792148,"rgba(239, 83, 80, 0.5)",,4.678589434792148,,28.023572684672253,-38.68223189552829,False,False,False,True,False,,,,4.1225,7.309950000000001,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-25732755,-9909411.968181467,False,False,False,False,8672627.2136637,False,False,False,False
2024-03-01 00:00:00+00:00,4.99,5.12,3.97,4.04,14816627,4.7898789112659985,"rgba(239, 83, 80, 0.5)",,4.7898789112659985,,32.31258778176438,-38.68223189552829,False,False,False,True,False,,,,4.1225,7.309950000000001,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10916128,-9983983.52609395,False,False,False,False,9127738.308947869,False,False,False,False
2024-03-08 00:00:00+00:00,5.0,5.4191,4.75,4.92,8994069,4.852415924968256,"rgba(239, 83, 80, 0.5)",,4.852415924968256,,35.41941991029135,-38.68223189552829,False,False,False,True,False,,,,4.1225,7.309950000000001,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1922059,-9386803.931568474,False,False,False,False,9117836.878655436,False,False,False,False
2024-03-15 00:00:00+00:00,5.02,5.2984,4.9215,5.08,7283648,4.88573968649763,"rgba(239, 83, 80, 0.5)",,4.88573968649763,,37.73049447613373,-37.17459951497496,False,False,False,True,False,,,,4.1225,7.309950000000001,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5361589,-8294330.38108192,False,False,False,False,8981971.03579207,False,False,False,False
2024-03-22 00:00:00+00:00,5.0,5.7901,4.64,5.05,11805079,4.983602172490572,"rgba(239, 83, 80, 0.5)",,4.983602172490572,,39.30630491333922,-34.058439147888194,False,False,False,True,False,,,,4.1225,7.309950000000001,-1,-1.0,5.7901,4.64,0.0,0,,,False,False,False,False,,,False,False,False,False,-6443490,-8157231.09359437,False,False,False,False,9191090.144251917,False,False,False,False
2024-03-29 00:00:00+00:00,5.39,5.4175,4.8,5.0,7151104,5.007199256540849,"rgba(239, 83, 80, 0.5)",,5.007199256540849,,42.24617144092682,-29.73494203000601,False,False,False,True,False,,,,4.1225,7.309950000000001,-1,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.11895747856895109,-0.11895747856895109,False,False,False,False,707614,-7500575.901476269,False,False,False,False,9039980.059492515,False,False,False,False
2024-04-05 00:00:00+00:00,5.25,5.73,5.13,5.44,6768509,5.043217558635913,"rgba(239, 83, 80, 0.5)",,5.043217558635913,,43.76144468930679,-26.899738218719207,False,False,False,True,False,,,,4.1225,7.309950000000001,-1,0.0,0.0,0.0,0.0,0,1.0004820601321809,1.0588113361260683,False,False,False,False,-0.053008289400469435,-0.08598288398471027,False,False,False,False,-6060895,-7393932.871737286,False,False,False,False,8871722.94397455,False,False,False,False
2024-04-12 00:00:00+00:00,5.18,5.682,5.13,5.3,5309582,5.061766894786587,"rgba(239, 83, 80, 0.5)",,5.061766894786587,,44.55000227803822,-24.82090205295808,False,False,False,True,False,,,,4.1225,7.309950000000001,-1,0.0,0.0,0.0,0.0,0,0.9287038357336375,1.1226243099549815,False,False,False,False,0.026272695552553443,-0.02985509421607841,False,False,False,False,-11370477,-7688491.696053043,False,False,False,False,8607860.651828289,False,False,False,False
2024-04-19 00:00:00+00:00,5.0,5.3081,4.715,5.18,6696210,5.052393555697144,"rgba(239, 83, 80, 0.5)",,5.052393555697144,,44.36589140154544,-23.72454157729888,False,False,False,True,False,,,,4.1225,7.309950000000001,-1,0.0,0.0,0.0,0.0,0,0.9343337113320499,1.0960943062844484,False,False,False,False,-0.07361131821718045,-0.05173320621662943,False,False,False,False,-18066687,-8457246.903752819,False,False,False,False,8466256.899841009,False,False,False,False
2024-04-26 00:00:00+00:00,5.25,5.31,4.75,4.95,6090412,5.053406497635255,"rgba(239, 83, 80, 0.5)",,5.053406497635255,,45.47184909697003,-21.416042049057015,False,False,False,True,True,,,,4.1225,7.309950000000001,-1,0.0,0.0,0.0,0.0,0,0.955584268755552,1.0597593474925302,False,False,False,False,-0.0685592395178919,-0.060146222867260665,False,False,False,False,-11976275,-8717915.65162298,False,False,False,False,8290268.388741675,False,False,False,False
2024-05-03 00:00:00+00:00,5.12,5.38,4.96,5.31,5408901,5.057552218768555,"rgba(239, 83, 80, 0.5)",,5.057552218768555,,45.69340259435102,-20.022035368656653,False,False,False,True,True,,,,4.1225,7.309950000000001,-1,0.0,0.0,0.0,0.0,0,0.9744210726822495,1.0310212522789737,False,False,False,False,-0.030318896548260057,-0.04523255970776036,False,False,False,False,-17385176,-9359934.936687944,False,False,False,False,8076833.767353402,False,False,False,False
2024-05-10 00:00:00+00:00,5.21,5.6,5.1,5.2,5332267,5.069564968266032,#000000,,5.069564968266032,,46.30754944409862,-18.298261488333424,False,False,False,False,True,,,,4.1225,7.309950000000001,-1,0.0,0.0,0.0,0.0,0,0.9704480191809083,1.0485098553068108,False,False,False,False,0.018732826685438526,-0.013249866511160918,False,False,False,False,-12052909,-9559414.496933283,False,False,False,False,7873532.525327224,False,False,False,False
2024-05-17 00:00:00+00:00,5.05,5.44,4.685,5.22,6401758,5.0673467014307505,#000000,,5.0673467014307505,,46.01469041021435,-17.52936225952952,False,False,False,False,True,,,,4.1225,7.309950000000001,-1,0.0,0.0,0.0,0.0,1,0.960591408368037,1.0363341624975546,False,False,False,False,-0.05966824595881224,-0.036459056234986575,False,False,False,False,-18454667,-10218322.08975304,False,False,False,False,7764512.190117801,False,False,False,False
2024-05-24 00:00:00+00:00,4.72,5.0899,4.64,5.03,3956037,5.05754252007705,"rgba(239, 83, 80, 0.5)",,5.05754252007705,,44.43726520935745,-17.52936225952952,False,False,False,True,True,,,,4.1225,7.309950000000001,-1,0.0,0.0,0.0,0.0,1,0.947636231174656,1.0648912313454075,False,False,False,False,-0.11390933092089248,-0.07518419357793953,False,False,False,False,-22410704,-11121461.490512073,False,False,False,False,7482402.916775742,False,False,False,False
2024-05-31 00:00:00+00:00,4.54,4.8,4.2,4.73,4799713,5.034204192166595,"rgba(239, 83, 80, 0.5)",,5.034204192166595,,42.637097169017586,-17.52936225952952,False,False,False,True,True,,,,4.1225,7.309950000000001,-1,0.0,0.0,0.0,0.0,1,0.9458670951713449,1.0518536246253434,False,False,False,False,-0.21615292821920198,-0.14566856089857075,False,False,False,False,-27210417,-12313235.972696364,False,False,False,False,7283685.145162724,False,False,False,False
2024-06-07 00:00:00+00:00,4.11,4.58,4.035,4.47,5017509,5.0009607299458025,"rgba(239, 83, 80, 0.5)",,5.0009607299458025,,39.938409097351865,-17.52936225952952,False,False,False,True,True,,,,4.1225,7.309950000000001,-1,0.0,0.0,0.0,0.0,1,0.9371950195939961,1.077490347713841,False,False,False,False,-0.2717948124443365,-0.20873168667145364,False,False,False,False,-32227926,-13788398.196941078,False,False,False,False,7115820.245521041,False,False,False,False
2024-06-14 00:00:00+00:00,3.79,4.17,3.75,4.07,5904066,4.950165032814736,"rgba(239, 83, 80, 0.5)",,4.950165032814736,,37.12218668237529,-17.52936225952952,False,False,False,True,False,,,,4.1225,2.1437099999999996,-1,0.0,0.0,0.0,0.0,1,0.9089577165871805,1.1314385283708255,False,False,False,False,-0.34282825441539394,-0.2757799705434238,False,False,False,False,-38131992,-15591627.367538035,False,False,False,False,7026060.671778741,False,False,False,False
2024-06-21 00:00:00+00:00,3.48,3.85,3.43,3.75,6797984,4.882095561073583,"rgba(239, 83, 80, 0.5)",,4.882095561073583,,34.34880149830354,-17.52936225952952,False,False,False,True,False,,,,4.1225,1.87771,-1,0.0,0.0,0.0,0.0,1,0.8415485418183377,1.1719106554017267,False,False,False,False,-0.34282825441539394,-0.30930411247940887,False,False,False,False,-44929976,-17764838.377350032,False,False,False,False,7009166.103498834,False,False,False,False
2024-06-28 00:00:00+00:00,3.2,3.5,3.175,3.47,7527960,4.799728654858532,"rgba(239, 83, 80, 0.5)",,4.799728654858532,,31.749010756557922,-8.404449133247233,False,False,False,True,False,,,,4.1225,1.6082099999999997,-1,0.0,0.0,0.0,0.0,0,0.807688763002513,1.195383301486265,False,False,False,False,-0.34282825441539394,-0.3260661834474014,False,False,False,False,-52457936,-20334697.46050929,False,False,False,False,7047595.281017439,False,False,False,False
2024-07-05 00:00:00+00:00,3.15,3.27,3.0101,3.2,4422926,4.751227399231915,"rgba(239, 83, 80, 0.5)",,4.751227399231915,,29.784600857399525,-10.672817566368074,False,False,False,True,False,,,,4.1225,1.4250249999999995,-1,0.0,0.0,0.0,0.0,0,0.8216329669221462,1.2029548204921339,False,False,False,False,-0.34282825441539394,-0.33444721893139767,False,False,False,False,-56880862,-23041820.759730823,False,False,False,False,6853175.334275407,False,False,False,False
2024-07-12 00:00:00+00:00,3.24,3.29,2.9001,3.14,5939990,4.690826206143227,"rgba(239, 83, 80, 0.5)",,4.690826206143227,,28.980621813091084,-11.814650096384526,False,False,False,True,False,,,,4.1225,1.3920400000000002,-1,0.0,0.0,0.0,0.0,0,0.8428548139936747,1.1904078771477942,False,False,False,False,-0.34282825441539394,-0.3386377366733958,False,False,False,False,-50940872,-25108417.14789891,False,False,False,False,6785531.9761809325,False,False,False,False
2024-07-19 00:00:00+00:00,3.14,3.48,3.05,3.24,6953959,4.62955167131389,"rgba(239, 83, 80, 0.5)",,4.62955167131389,,28.158510173490917,-12.994295457103696,False,False,False,True,False,,,,4.1225,1.669989999999999,-1,0.0,0.0,0.0,0.0,0,0.9078436092293938,1.1454557958804716,False,False,False,False,-0.2898119413323277,-0.31422483900286174,False,False,False,False,-57894831,-27537040.396202695,False,False,False,False,6798008.052019382,False,False,False,False
2024-07-26 00:00:00+00:00,3.11,3.16,2.89,3.15,6049469,4.574558127714843,"rgba(239, 83, 80, 0.5)",,4.574558127714843,,27.49497550082439,-14.033517244612469,False,False,False,True,False,,,,4.1225,1.4898550000000004,-1,0.0,0.0,0.0,0.0,0,0.8973555627525802,1.1249700775870566,False,False,False,False,-0.34282825441539394,-0.32852654670912784,False,False,False,False,-63944300,-30233874.44092842,False,False,False,False,6742560.71483276,False,False,False,False
2024-08-02 00:00:00+00:00,2.6,3.13,2.59,3.11,7258407,4.502388557424575,"rgba(239, 83, 80, 0.5)",,4.502388557424575,,25.861395790764284,-15.997763312432305,False,False,False,True,False,,,,4.1225,1.3003899999999997,-1,0.0,0.0,0.0,0.0,0,0.8932924645859892,1.1224630104415831,False,False,False,False,-0.34282825441539394,-0.3356774005622609,False,False,False,False,-71202707,-33268602.778637424,False,False,False,False,6780771.550771074,False,False,False,False
2024-08-09 00:00:00+00:00,2.39,2.55,2.26,2.33,7018272,4.019318773630431,"rgba(239, 83, 80, 0.5)",,3.8647412948549156,,24.291272135796852,-17.86238789919105,False,False,False,True,False,,,,3.8430950000000004,0.9669049999999992,-1,0.0,0.0,0.0,0.0,0,0.8858878939411559,1.1297389231305965,False,False,False,False,-0.34282825441539394,-0.33925282748882746,False,False,False,False,-78220979,-36598408.42466428,False,False,False,False,6798364.176639884,False,False,False,False
2024-08-16 00:00:00+00:00,2.63,2.675,2.32,2.42,7788679,3.9749000974120805,"rgba(239, 83, 80, 0.5)",,3.8245918905647347,,24.842719833115737,-17.86238789919105,False,False,False,True,False,,,,3.8430950000000004,1.0987799999999992,-1,0.0,0.0,0.0,0.0,0,0.8757122921269916,1.1213803930689616,False,False,False,False,-0.32034427402102106,-0.32979855075492426,False,False,False,False,-70432300,-39104622.61542989,False,False,False,False,6871720.830222115,False,False,False,False
2024-08-23 00:00:00+00:00,2.76,2.86,2.52,2.65,5636799,3.95202379841365,"rgba(239, 83, 80, 0.5)",,3.805679550422032,,26.099323494317147,-17.86238789919105,False,False,False,True,False,,,,3.8430950000000004,1.3302799999999997,-1,0.0,0.0,0.0,0.0,0,0.9053447213172493,1.1019928971852895,False,False,False,False,-0.274511935399209,-0.30215524307706665,False,False,False,False,-64795501,-41007650.64391657,False,False,False,False,6780245.139094551,False,False,False,False
2024-08-30 00:00:00+00:00,2.64,2.82,2.51,2.81,4882540,3.9258644565595704,"rgba(239, 83, 80, 0.5)",,3.7812986589610493,,26.671889715275704,-17.86238789919105,False,False,False,True,False,,,,3.8430950000000004,1.34158,-1,0.0,0.0,0.0,0.0,0,0.888179913046198,1.1759406962559817,False,False,False,False,-0.28039727649872304,-0.29127625978789484,False,False,False,False,-69678041,-43131383.26288571,False,False,False,False,6639674.388050511,False,False,False,False
2024-09-06 00:00:00+00:00,2.31,2.55,2.3,2.55,4848097,3.8862455311823942,"rgba(239, 83, 80, 0.5)",,3.7409137023688626,,26.25515133588329,-17.86238789919105,False,False,False,True,False,,,,3.710455,1.1395449999999996,-1,0.0,0.0,0.0,0.0,0,0.7985440594575939,1.2190411981411475,False,False,False,False,-0.337939206319783,-0.31460773305383893,False,False,False,False,-74526138,-45456920.6508201,False,False,False,False,6506964.951898621,False,False,False,False
2024-09-13 00:00:00+00:00,2.54,2.7,2.07,2.32,8700841,3.59477336452302,"rgba(239, 83, 80, 0.5)",,3.2260603812947855,,27.481329965521425,-17.86238789919105,False,False,False,True,False,0.0,4.636,,3.680955,1.0890449999999996,-1,0.0,0.0,0.0,0.0,0,0.7709716497278248,1.1933859853371511,False,False,False,False,-0.34282825441539394,-0.3287179937346164,False,False,False,False,-65825297,-46965689.26927787,False,False,False,False,6669474.2887950195,False,False,False,False
2024-09-20 00:00:00+00:00,2.48,2.66,2.435,2.54,6275147,3.571797883770714,"rgba(239, 83, 80, 0.5)",,3.211643392409588,,28.186603686667247,-17.86238789919105,False,False,False,True,False,0.0,4.5536,,3.680955,1.2807950000000003,-1,0.0,0.0,0.0,0.0,0,0.8078440355297652,1.253671324221832,False,False,False,False,-0.30379129933270216,-0.3162546465336593,False,False,False,False,-72100444,-48827522.953035064,False,False,False,False,6640264.859995388,False,False,False,False
2024-09-27 00:00:00+00:00,3.24,3.46,2.455,2.46,11079397,3.5987114393163417,"rgba(239, 83, 80, 0.5)",,3.275370567303278,,32.88600241662271,-23.120529178490244,False,False,False,True,True,0.0,4.478400000000001,,3.680955,1.6150449999999998,-1,0.0,0.0,0.0,0.0,0,0.8024608207116337,1.149283766468443,False,False,False,False,-0.20889786453841808,-0.2625762555360387,False,False,False,False,-61021047,-49730746.95651395,False,False,False,False,6969089.462958693,False,False,False,False
2024-10-04 00:00:00+00:00,3.24,3.34,3.02,3.29,7847956,3.6115327131593915,"rgba(239, 83, 80, 0.5)",,3.3081765194371497,,36.242715795162326,-19.816464543177254,False,False,False,True,True,0.0,4.4197999999999995,,3.680955,1.9027949999999993,-1,0.0,0.0,0.0,0.0,0,0.8175673403504052,1.1891582876551097,False,False,False,False,-0.15760796578075636,-0.21009211065839753,False,False,False,False,-61021047,-50567065.478253655,False,False,False,False,7034190.687924715,False,False,False,False
2024-10-11 00:00:00+00:00,3.67,3.745,3.24,3.34,13375017,3.6548936444121516,"rgba(239, 83, 80, 0.5)",,3.3873200175547113,,40.536071792043906,-15.703535953621461,False,False,False,True,True,0.0,4.377,,3.680955,2.20703,-1,0.0,0.0,0.0,0.0,0,0.8354124816421616,1.151673728455916,False,False,False,False,-0.08366856347693727,-0.1468803370676674,False,False,False,False,-47646030,-50350692.47986449,False,False,False,False,7503881.525856217,False,False,False,False
2024-10-18 00:00:00+00:00,3.45,3.63,3.35,3.63,9315880,3.666823269758897,"rgba(239, 83, 80, 0.5)",,3.415428953303638,,42.699780241010444,-13.69880117316557,False,False,False,True,True,0.0,4.33,,3.680955,2.2465300000000004,-1,0.0,0.0,0.0,0.0,0,0.87343084485991,1.1294288404883064,False,False,False,False,-0.08422898692827634,-0.11555466199797187,False,False,False,False,-56961910,-50840412.29617082,False,False,False,False,7638103.635052053,False,False,False,False
2024-10-25 00:00:00+00:00,3.5,3.7,3.35,3.45,8106634,3.675337239062857,"rgba(239, 83, 80, 0.5)",,3.436135199143391,,44.46454066862111,-12.052287461796823,False,False,False,True,True,0.0,4.285,,3.680955,2.3107800000000003,-1,0.0,0.0,0.0,0.0,0,0.8680123540436617,1.125828222478376,False,False,False,False,-0.07638769909147951,-0.0959711805447257,False,False,False,False,-48855276,-50693365.163121134,False,False,False,False,7672809.5880111605,False,False,False,False
2024-11-01 00:00:00+00:00,3.62,3.96,3.385,3.52,9065875,3.684443517712012,#000000,,3.407827341892847,,46.260194142775106,-10.343540989595567,False,False,False,False,True,0.0,4.2456,,3.680955,2.43503,-1,0.0,0.0,0.0,0.0,0,0.8545969079055877,1.1076416920579528,False,False,False,False,-0.04343370954421392,-0.0697024450444698,False,False,False,False,-39789401,-49885664.11400105,False,False,False,False,7775999.618528852,False,False,False,False
2024-11-08 00:00:00+00:00,3.24,3.61,3.03,3.55,8064430,3.6087420602649685,"rgba(239, 83, 80, 0.5)",,3.2613530861779774,,45.93978874765737,-10.343540989595567,False,False,False,True,True,0.0,4.195200000000001,,3.680955,2.0570299999999997,-1,0.0,0.0,0.0,0.0,0,0.8122259834448781,1.1550427659629448,False,False,False,False,-0.09985437904202023,-0.08477841204324502,False,False,False,False,-47853831,-49735157.95740838,False,False,False,False,7797364.831971159,False,False,False,False
2024-11-15 00:00:00+00:00,3.06,3.455,3.05,3.27,5797261,3.587362352155459,"rgba(239, 83, 80, 0.5)",,3.2328196361436223,,45.02575398689632,-10.343540989595567,False,False,False,True,True,0.0,4.1452,,3.680955,1.9775299999999998,-1,0.0,0.0,0.0,0.0,0,0.84502251392133,1.159418101725623,False,False,False,False,-0.09945504031417167,-0.09211672617870834,False,False,False,False,-53651092,-50025227.1457485,False,False,False,False,7649208.992565888,False,False,False,False
2024-11-22 00:00:00+00:00,3.35,3.38,3.06,3.06,4854287,3.5807806048105295,"rgba(239, 83, 80, 0.5)",,3.229968896339139,,45.74716528577761,-10.343540989595567,False,False,False,True,True,0.0,4.0972,,3.680955,1.9360149999999994,-1,0.0,0.0,0.0,0.0,0,0.8481554026128052,1.136561303886862,False,False,False,False,-0.06954453600969082,-0.08083063109419958,False,False,False,False,-48796805,-49934232.9127301,False,False,False,False,7442177.733857303,False,False,False,False
