date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_846,Gap_Up_aVWAP_792,Gap_Up_aVWAP_750,Gap_Up_aVWAP_732,Gap_Up_aVWAP_726,Gap_Up_aVWAP_672,Gap_Up_aVWAP_654,Gap_Up_aVWAP_648,Gap_Up_aVWAP_642,Gap_Up_aVWAP_570,Gap_Down_aVWAP_894,Gap_Down_aVWAP_888,Gap_Down_aVWAP_876,Gap_Down_aVWAP_858,Gap_Down_aVWAP_816,Gap_Down_aVWAP_786,Gap_Down_aVWAP_756,Gap_Down_aVWAP_720,Gap_Down_aVWAP_660,Gap_Down_aVWAP_636,aVWAP_OB_bull_294,aVWAP_OB_bull_130,aVWAP_OB_bear_857,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-04-14 14:00:00+00:00,1.13,1.145,1.11,1.135,4965.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,4965.0,False,False,False,False
2025-04-14 15:00:00+00:00,1.135,1.14,1.115,1.12,2983.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-2983.0,-46.248062015503876,False,False,False,False,4934.271317829457,False,False,False,False
2025-04-14 16:00:00+00:00,1.12,1.14,1.12,1.13,73725.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.285714285714164,-71.42857142857125,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,70742.0,1051.2441560002403,False,False,False,False,6000.794243134426,False,False,False,False
2025-04-14 17:00:00+00:00,1.135,1.14,1.12,1.135,16036.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.509421034600823,-58.098663926001834,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,86778.0,2380.341145829694,False,False,False,False,6156.378828512187,False,False,False,False
2025-04-14 18:00:00+00:00,1.135,1.14,1.135,1.135,3018.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.32522553385859,-48.67214799588878,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,86778.0,3688.831980778071,False,False,False,False,6107.721792411223,False,False,False,False
2025-04-14 19:00:00+00:00,1.135,1.14,1.125,1.135,6648.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.20242853336377,-41.59191503939684,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,86778.0,4977.036136114844,False,False,False,False,6116.0981987304285,False,False,False,False
2025-04-15 14:00:00+00:00,1.145,1.185,1.145,1.185,11891.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.39263338304623,-25.799017759300675,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,98669.0,6429.624723151824,False,False,False,False,6205.631559990422,False,False,False,False
2025-04-15 15:00:00+00:00,1.185,1.2,1.185,1.185,7514.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.51943661616787,-14.971505648332553,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,98669.0,7859.692556901407,False,False,False,False,6225.916342006074,False,False,False,False
2025-04-15 16:00:00+00:00,1.185,1.25,1.185,1.235,9666.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.23404296693433,-5.380268560240978,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,108335.0,9417.449261445572,False,False,False,False,6279.250972362568,False,False,False,False
2025-04-15 17:00:00+00:00,1.24,1.27,1.24,1.265,5428.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.5620889372321,2.1405889460021115,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,113763.0,11035.209738012307,False,False,False,False,6266.053282868575,False,False,False,False
2025-04-15 18:00:00+00:00,1.265,1.265,1.24,1.265,3047.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.78078625076395,7.917675910834973,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,113763.0,12627.888656802814,False,False,False,False,6216.145480033402,False,False,False,False
2025-04-15 19:00:00+00:00,1.265,1.3,1.25,1.295,34361.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.970964768838,12.940730367531422,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,148124.0,14728.603561348506,False,False,False,False,6652.499813676295,False,False,False,False
2025-04-16 14:00:00+00:00,1.335,1.345,1.27,1.31,5677.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,1.3083333333333333,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.24079940825263,17.237831519775185,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,153801.0,16884.764746443878,False,False,False,False,6637.375785557282,False,False,False,False
2025-04-16 15:00:00+00:00,1.305,1.315,1.295,1.305,5990.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,1.306621953658467,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.39124996075284,19.670806300775126,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,147811.0,18914.628858902113,False,False,False,False,6627.338951672673,False,False,False,False
2025-04-16 16:00:00+00:00,1.305,1.34,1.3,1.325,1765.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,1.308598868374032,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.88064591202901,22.480895909562605,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,149576.0,20940.386551012158,False,False,False,False,6551.953851646739,False,False,False,False
2025-04-16 17:00:00+00:00,1.325,1.335,1.31,1.32,2973.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,1.3109670832063394,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.8618165331748,23.66141753372888,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,146603.0,22888.644123864684,False,False,False,False,6496.466195032061,False,False,False,False
