date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_876,Gap_Up_aVWAP_696,Gap_Up_aVWAP_690,Gap_Up_aVWAP_594,Gap_Up_aVWAP_588,Gap_Up_aVWAP_552,Gap_Up_aVWAP_516,Gap_Up_aVWAP_492,Gap_Up_aVWAP_468,Gap_Up_aVWAP_426,Gap_Down_aVWAP_882,Gap_Down_aVWAP_864,Gap_Down_aVWAP_804,Gap_Down_aVWAP_792,Gap_Down_aVWAP_780,Gap_Down_aVWAP_756,Gap_Down_aVWAP_702,Gap_Down_aVWAP_678,Gap_Down_aVWAP_648,Gap_Down_aVWAP_636,aVWAP_OB_bull_501,aVWAP_OB_bear_801,aVWAP_OB_bear_588,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-03-04 15:00:00+00:00,6.64,6.645,6.47,6.485,12032.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",1.0,6.7183332,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,12032.0,False,False,False,False
2025-03-04 16:00:00+00:00,6.48,6.52,6.45,6.515,13918.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,13918.0,215.7829457364341,False,False,False,False,12061.240310077517,False,False,False,False
2025-03-04 17:00:00+00:00,6.52,6.53,6.47,6.475,12637.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.99999999999983,-20.000000000000597,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,1281.0,232.2979388257917,False,False,False,False,12070.16681689802,False,False,False,False
2025-03-04 18:00:00+00:00,6.475,6.555,6.47,6.515,13637.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.72636815920382,-20.000000000000597,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,14918.0,459.9832420998104,False,False,False,False,12094.458804232934,False,False,False,False
2025-03-04 19:00:00+00:00,6.515,6.555,6.46,6.555,18466.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.93525100215639,-20.000000000000597,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,33384.0,970.4331143153172,False,False,False,False,12193.24238866343,False,False,False,False
2025-03-04 20:00:00+00:00,6.555,6.62,6.49,6.535,42103.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.32511375481056,-20.000000000000597,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-8719.0,820.2093451011262,False,False,False,False,12656.959560932213,False,False,False,False
2025-03-05 15:00:00+00:00,6.705,6.745,6.59,6.67,3125.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.27534017270997,-13.681449735497544,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-5594.0,720.7642389755274,False,False,False,False,12509.17724215807,False,False,False,False
2025-03-05 16:00:00+00:00,6.67,6.73,6.61,6.725,3833.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.00702534840784,-6.582144754748263,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-1761.0,682.2872740301704,False,False,False,False,12374.662866310657,False,False,False,False
2025-03-05 17:00:00+00:00,6.72,6.81,6.695,6.78,6857.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.30898909006292,-0.03153390789952937,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,5096.0,750.7169286963692,False,False,False,False,12289.117705592662,False,False,False,False
2025-03-05 18:00:00+00:00,6.785,6.87,6.755,6.83,8338.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.08630116945086,5.840802030792048,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,13434.0,947.3569763134797,False,False,False,False,12227.860066746265,False,False,False,False
