date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_864,Gap_Up_aVWAP_840,Gap_Up_aVWAP_822,Gap_Up_aVWAP_810,Gap_Up_aVWAP_744,Gap_Up_aVWAP_726,Gap_Up_aVWAP_684,Gap_Up_aVWAP_642,Gap_Up_aVWAP_630,Gap_Up_aVWAP_582,Gap_Down_aVWAP_870,Gap_Down_aVWAP_828,Gap_Down_aVWAP_780,Gap_Down_aVWAP_756,Gap_Down_aVWAP_714,Gap_Down_aVWAP_708,Gap_Down_aVWAP_690,Gap_Down_aVWAP_672,Gap_Down_aVWAP_654,Gap_Down_aVWAP_636,aVWAP_OB_bull_565,aVWAP_OB_bull_329,aVWAP_OB_bull_258,aVWAP_OB_bull_193,aVWAP_OB_bear_582,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-03-06 15:00:00+00:00,22.0,22.54,22.0,22.28,15497.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,15497.0,False,False,False,False
2025-03-06 16:00:00+00:00,22.325,22.405,22.1,22.1,7841.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-7841.0,-121.56589147286822,False,False,False,False,15378.302325581395,False,False,False,False
2025-03-06 17:00:00+00:00,22.095,22.2,21.935,22.07,19500.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-27341.0,-543.5726218376299,False,False,False,False,15442.204615107265,False,False,False,False
2025-03-06 18:00:00+00:00,22.08,22.12,21.465,21.505,16697.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-44038.0,-1217.904829251,False,False,False,False,15461.658807121104,False,False,False,False
2025-03-06 19:00:00+00:00,21.51,21.94,21.255,21.475,17747.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-61785.0,-2156.929560580442,False,False,False,False,15497.090453522327,False,False,False,False
2025-03-06 20:00:00+00:00,21.475,21.715,21.425,21.51,17856.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8185705885497516,-48.363286470305226,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-43929.0,-2804.55855964121,False,False,False,False,15533.66269455299,False,False,False,False
2025-03-07 15:00:00+00:00,21.45,21.75,21.265,21.57,6894.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.031173831881237,-44.681057786619874,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-37035.0,-3335.263078096385,False,False,False,False,15399.71443572271,False,False,False,False
2025-03-07 16:00:00+00:00,21.57,21.645,20.93,21.06,11732.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.543241838457015,-44.53114703413515,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-48767.0,-4039.6310923894644,False,False,False,False,15342.850646021583,False,False,False,False
2025-03-07 17:00:00+00:00,21.1,21.95,21.08,21.7,14241.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.27629247529804,-33.26020654869282,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-34526.0,-4512.287974678,False,False,False,False,15325.76769026931,False,False,False,False
2025-03-07 18:00:00+00:00,21.695,22.13,21.695,22.13,8773.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.05898928538598,-22.590069955549207,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-25753.0,-4841.6013394116735,False,False,False,False,15224.174392745754,False,False,False,False
2025-03-07 19:00:00+00:00,22.13,22.57,22.07,22.515,10313.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.26691497919903,-13.66901300032442,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-15440.0,-5005.917597715368,False,False,False,False,15148.032154098533,False,False,False,False
2025-03-07 20:00:00+00:00,22.495,22.78,22.405,22.54,28641.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,22.575,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.895599374392845,-7.989355918165543,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,13201.0,-4723.639805502727,False,False,False,False,15357.22545403499,False,False,False,False
