date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_445,Gap_Up_aVWAP_438,Gap_Up_aVWAP_423,Gap_Up_aVWAP_419,Gap_Up_aVWAP_412,Gap_Up_aVWAP_399,Gap_Up_aVWAP_388,Gap_Up_aVWAP_385,Gap_Up_aVWAP_378,Gap_Up_aVWAP_372,Gap_Down_aVWAP_446,Gap_Down_aVWAP_440,Gap_Down_aVWAP_439,Gap_Down_aVWAP_437,Gap_Down_aVWAP_435,Gap_Down_aVWAP_429,Gap_Down_aVWAP_420,Gap_Down_aVWAP_393,Gap_Down_aVWAP_392,Gap_Down_aVWAP_391,aVWAP_OB_bull_311,aVWAP_OB_bear_296,aVWAP_OB_bear_177,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-01-30 17:00:00+00:00,15.775,15.775,15.775,15.775,2.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,2.0,False,False,False,False
2024-01-31 17:00:00+00:00,15.775,15.775,15.775,15.775,0.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,1.9689922480620154,False,False,False,False
2024-02-01 17:00:00+00:00,15.775,15.775,15.55,15.555,482.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-482.0,-7.4728682170542635,False,False,False,False,9.411333453518418,False,False,False,False
2024-02-02 17:00:00+00:00,15.555,15.555,15.32,15.32,100.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-582.0,-16.38026560903792,False,False,False,False,10.815808903851465,False,False,False,False
2024-02-05 17:00:00+00:00,15.14,15.19,15.14,15.19,195.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-777.0,-28.17281963060322,False,False,False,False,13.671377758055318,False,False,False,False
2024-02-06 17:00:00+00:00,15.19,15.385,15.19,15.385,2.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.988511683301889,-41.0103394850283,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-775.0,-39.75153560532255,False,False,False,False,13.490426164907174,False,False,False,False
2024-02-07 17:00:00+00:00,15.385,15.385,15.385,15.385,0.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.647519472169815,-35.61654317604528,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-775.0,-51.15073660368964,False,False,False,False,13.281272270877604,False,False,False,False
2024-02-08 17:00:00+00:00,15.06,15.06,15.06,15.06,0.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.21843723707083,-35.61654317604528,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-775.0,-62.37320580363243,False,False,False,False,13.0753610728795,False,False,False,False
2024-02-09 17:00:00+00:00,15.06,15.06,15.06,15.06,0.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.599049080338173,-35.61654317604528,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-775.0,-73.42168323303348,False,False,False,False,12.872642296555787,False,False,False,False
2024-02-12 17:00:00+00:00,15.06,15.06,15.06,15.06,0.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.852790309183067,-35.61654317604528,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-775.0,-84.29886643872287,False,False,False,False,12.673066446996781,False,False,False,False
