date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_888,Gap_Up_aVWAP_870,Gap_Up_aVWAP_834,Gap_Up_aVWAP_828,Gap_Up_aVWAP_822,Gap_Up_aVWAP_804,Gap_Up_aVWAP_738,Gap_Up_aVWAP_714,Gap_Up_aVWAP_705,Gap_Up_aVWAP_702,Gap_Down_aVWAP_858,Gap_Down_aVWAP_852,Gap_Down_aVWAP_840,Gap_Down_aVWAP_816,Gap_Down_aVWAP_798,Gap_Down_aVWAP_750,Gap_Down_aVWAP_744,Gap_Down_aVWAP_690,Gap_Down_aVWAP_684,Gap_Down_aVWAP_666,aVWAP_OB_bull_798,aVWAP_OB_bull_690,aVWAP_OB_bull_358,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-28 15:00:00+00:00,91.695,91.77,90.66,90.69,5320.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,5320.0,False,False,False,False
2025-01-28 16:00:00+00:00,90.77,90.77,89.89,90.19,3864.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-3864.0,-59.906976744186046,False,False,False,False,5297.426356589147,False,False,False,False
2025-01-28 17:00:00+00:00,90.165,90.26,90.06,90.155,6556.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-10420.0,-220.5285740039661,False,False,False,False,5316.939126254431,False,False,False,False
2025-01-28 18:00:00+00:00,90.18,90.71,90.135,90.135,3440.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-13860.0,-431.9932472752224,False,False,False,False,5287.839294839633,False,False,False,False
2025-01-28 19:00:00+00:00,90.13,90.395,89.89,90.27,5166.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.46504186718586,-42.38146231953272,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-8694.0,-560.0863752244438,False,False,False,False,5285.950313524289,False,False,False,False
2025-01-28 20:00:00+00:00,90.3,90.52,90.17,90.38,13356.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.804306197550616,-33.584026934235595,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,4662.0,-479.12379576359973,False,False,False,False,5411.067362927014,False,False,False,False
2025-01-29 15:00:00+00:00,90.85,90.9,90.17,90.3,3501.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.93591585843896,-29.85681543900792,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,1161.0,-453.6955198602881,False,False,False,False,5381.4539154397735,False,False,False,False
2025-01-29 16:00:00+00:00,90.3,90.46,90.19,90.4,2544.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.83089009111351,-24.39844420372578,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,3705.0,-389.2196203275704,False,False,False,False,5337.462381867063,False,False,False,False
2025-01-29 17:00:00+00:00,90.45,90.7,90.4,90.48,5145.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.73058083857637,-18.898975077546773,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,8850.0,-245.97590528373206,False,False,False,False,5334.478468969899,False,False,False,False
2025-01-29 18:00:00+00:00,90.48,90.48,90.12,90.12,2297.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.68121600638075,-18.898975077546773,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,6553.0,-140.5654261320463,False,False,False,False,5287.385779528505,False,False,False,False
2025-01-29 19:00:00+00:00,89.85,90.38,89.66,90.22,4231.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,90.08666666666667,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.77607777064075,-18.898975077546773,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,10784.0,28.80768124984587,False,False,False,False,5271.007705427288,False,False,False,False
2025-01-29 20:00:00+00:00,90.22,90.45,89.99,90.36,9550.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,90.21140362334614,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.461567780815884,-17.62716168498647,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,20334.0,343.61686448628234,False,False,False,False,5337.348671234617,False,False,False,False
2025-01-30 15:00:00+00:00,91.1,91.11,90.47,90.91,4194.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,90.35573704218822,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.71789788861543,-9.150474369452574,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,24528.0,718.5685410058749,False,False,False,False,5319.622335246483,False,False,False,False
2025-01-30 16:00:00+00:00,90.9,91.15,90.845,90.88,10791.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,90.77006127024958,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.3558675907261,-4.220538134280275,False,False,True,False,True,,1,,,False,False,False,False,,,False,False,False,False,13737.0,920.4046876569465,False,False,False,False,5404.449895940335,False,False,False,False
2025-01-30 17:00:00+00:00,90.88,90.93,90.77,90.78,4352.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,90.76723073614653,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.32053595338202,-2.522421797730246,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,9385.0,1051.6387235072264,False,False,False,False,5388.132843290097,False,False,False,False
2025-01-30 18:00:00+00:00,90.78,90.905,90.655,90.75,4270.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,90.75958983588184,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.08852108586938,-1.6081101651548977,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,5115.0,1114.6365727551763,False,False,False,False,5370.797450370871,False,False,False,False
2025-01-30 19:00:00+00:00,90.72,90.74,90.55,90.63,3868.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,90.73942348068721,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.48032252675451,-1.6081101651548977,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,1247.0,1116.6887189140107,False,False,False,False,5347.498265093803,False,False,False,False
2025-01-30 20:00:00+00:00,90.645,91.06,90.34,91.03,10011.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,90.75129210496681,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.8595549042882,0.7259766322487948,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,11258.0,1273.9183511789097,False,False,False,False,5419.800617572968,False,False,False,False
2025-01-31 15:00:00+00:00,90.87,91.09,90.46,90.6,8938.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,90.74240092861382,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.409543451545375,0.7259766322487948,False,False,True,False,True,,1,,,False,False,False,False,,,False,False,False,False,2320.0,1290.1366713156708,False,False,False,False,5474.3463444323015,False,False,False,False
2025-01-31 16:00:00+00:00,90.53,90.92,90.385,90.79,7932.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,90.73493656541498,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.01485431297388,0.7259766322487948,False,False,True,False,True,,1,,,False,False,False,False,,,False,False,False,False,10252.0,1429.0802888146527,False,False,False,False,5512.449501882964,False,False,False,False
2025-01-31 17:00:00+00:00,90.79,91.09,90.75,90.82,8268.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,90.75292220058142,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.04594164488768,0.7259766322487948,False,False,True,False,True,,1,,,False,False,False,False,,,False,False,False,False,18520.0,1694.055788212875,False,False,False,False,5555.171215032065,False,False,False,False
2025-01-31 18:00:00+00:00,90.82,91.04,90.19,90.26,5321.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,90.73339984492901,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.59102054374104,8.340169578801934,False,False,False,False,False,,1,,,False,False,False,False,,,False,False,False,False,13199.0,1872.427016302598,False,False,False,False,5551.5406535587,False,False,False,False
2025-01-31 19:00:00+00:00,90.26,90.28,89.97,90.17,3243.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,90.70747436352485,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.28943973041713,4.0538661964287,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,9956.0,1997.753729228139,False,False,False,False,5515.749325596549,False,False,False,False
2025-01-31 20:00:00+00:00,90.13,90.13,89.305,89.555,9857.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,90.58573887489904,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.92007829510629,-1.979358598183076,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,99.0,1968.3156869145246,False,False,False,False,5583.055537602804,False,False,False,False
2025-02-03 15:00:00+00:00,87.11,88.7,86.895,88.67,2910.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,89.69805873249754,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.85653247065401,-8.445444914411162,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-2811.0,1894.2177692879427,False,False,False,False,5541.612816089582,False,False,False,False
2025-02-03 16:00:00+00:00,88.65,89.53,88.34,89.32,4059.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,89.84493649746157,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.68494379191151,-8.445444914411162,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,1248.0,1884.1988891439435,False,False,False,False,5518.626570878891,False,False,False,False
