date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_876,Gap_Up_aVWAP_804,Gap_Up_aVWAP_726,Gap_Up_aVWAP_702,Gap_Up_aVWAP_618,Gap_Up_aVWAP_612,Gap_Up_aVWAP_600,Gap_Up_aVWAP_582,Gap_Up_aVWAP_504,Gap_Up_aVWAP_474,Gap_Down_aVWAP_864,Gap_Down_aVWAP_840,Gap_Down_aVWAP_828,Gap_Down_aVWAP_792,Gap_Down_aVWAP_771,Gap_Down_aVWAP_744,Gap_Down_aVWAP_672,Gap_Down_aVWAP_648,Gap_Down_aVWAP_588,Gap_Down_aVWAP_558,aVWAP_OB_bull_563,aVWAP_OB_bear_775,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-10 15:00:00+00:00,35.5,36.375,35.235,36.08,19284.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",-1.0,35.731667,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,19284.0,False,False,False,False
2025-01-10 16:00:00+00:00,36.08,36.43,35.91,36.15,19141.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,19141.0,296.7596899224806,False,False,False,False,19281.782945736435,False,False,False,False
2025-01-10 17:00:00+00:00,36.15,36.58,36.15,36.395,20796.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,39937.0,911.3370590709692,False,False,False,False,19305.25917913587,False,False,False,False
2025-01-10 18:00:00+00:00,36.385,36.55,36.05,36.55,17591.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,57528.0,1789.114779085373,False,False,False,False,19278.68151744384,False,False,False,False
2025-01-10 19:00:00+00:00,36.545,36.92,36.3,36.88,11057.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,68585.0,2824.7098987894756,False,False,False,False,19151.213586940838,False,False,False,False
2025-01-10 20:00:00+00:00,36.88,37.05,36.655,36.7,19975.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,92.60696296908398,43.34626667217559,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,48610.0,3534.559357722972,False,False,False,False,19163.985469313844,False,False,False,False
2025-01-13 15:00:00+00:00,36.7,36.7,36.7,36.7,0.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,87.67827161513998,39.35402667548094,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,48610.0,4233.403398688507,False,False,False,False,18866.86941552603,False,False,False,False
2025-01-13 16:00:00+00:00,36.7,37.5,36.7,36.91,12796.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,86.21632312858651,38.57057170380877,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,61406.0,5119.800245220468,False,False,False,False,18772.747409083768,False,False,False,False
2025-01-13 17:00:00+00:00,36.9,37.62,36.895,37.25,13603.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,86.96831775530877,38.57057170380877,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,75009.0,6203.353729790693,False,False,False,False,18692.596286462314,False,False,False,False
2025-01-13 18:00:00+00:00,37.23,37.34,36.535,37.27,13959.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,87.5468997255103,38.57057170380877,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,88968.0,7486.526540181535,False,False,False,False,18619.20719674972,False,False,False,False
