date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_720,Gap_Up_aVWAP_675,Gap_Up_aVWAP_642,Gap_Up_aVWAP_522,Gap_Up_aVWAP_414,Gap_Up_aVWAP_390,Gap_Up_aVWAP_366,Gap_Up_aVWAP_348,Gap_Up_aVWAP_60,Gap_Up_aVWAP_48,Gap_Down_aVWAP_870,Gap_Down_aVWAP_846,Gap_Down_aVWAP_636,Gap_Down_aVWAP_600,Gap_Down_aVWAP_594,Gap_Down_aVWAP_582,Gap_Down_aVWAP_444,Gap_Down_aVWAP_426,Gap_Down_aVWAP_342,Gap_Down_aVWAP_330,aVWAP_OB_bull_770,aVWAP_OB_bull_641,aVWAP_OB_bull_355,aVWAP_OB_bear_845,aVWAP_OB_bear_562,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-16 15:00:00+00:00,13.525,13.58,13.475,13.475,437.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,437.0,False,False,False,False
2025-01-16 16:00:00+00:00,13.475,13.51,13.46,13.51,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,200.0,3.10077519379845,False,False,False,False,433.3255813953488,False,False,False,False
2025-01-16 17:00:00+00:00,13.51,13.51,13.485,13.485,223.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,85.14851485148506,-1.9801980198022875,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-23.0,2.696112012499249,False,False,False,False,430.0647196682892,False,False,False,False
2025-01-16 18:00:00+00:00,13.485,13.485,13.3,13.3,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,60.69033710204132,-1.9801980198022875,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-223.0,-0.8030525148263208,False,False,False,False,426.497824789711,False,False,False,False
2025-01-16 19:00:00+00:00,13.3,13.35,13.3,13.35,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,50.06708046399886,-1.9801980198022875,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-220.0,-4.20145480141816,False,False,False,False,419.93196704103326,False,False,False,False
2025-01-16 20:00:00+00:00,13.35,13.385,13.3,13.3,396.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,41.26955815575157,28.960843160714887,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-616.0,-13.686703564186871,False,False,False,False,419.56092879233506,False,False,False,False
2025-01-17 15:00:00+00:00,13.35,13.35,13.27,13.275,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,34.68428396669022,21.173372458248892,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-647.0,-23.50551436164134,False,False,False,False,413.53672834594227,False,False,False,False
2025-01-17 16:00:00+00:00,13.275,13.275,13.275,13.275,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,30.294101173982646,14.993238636570766,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-647.0,-33.172095534329074,False,False,False,False,407.12530620104394,False,False,False,False
2025-01-17 17:00:00+00:00,13.275,13.35,13.275,13.35,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,34.10030319426811,14.993238636570766,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-547.0,-41.13841963457203,False,False,False,False,402.3636735467642,False,False,False,False
2025-01-17 18:00:00+00:00,13.35,13.38,13.31,13.31,501.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,34.77794499406015,14.712218810098122,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-1048.0,-56.74867669450115,False,False,False,False,403.8929189181322,False,False,False,False
