date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_840,Gap_Up_aVWAP_828,Gap_Up_aVWAP_780,Gap_Up_aVWAP_744,Gap_Up_aVWAP_684,Gap_Up_aVWAP_654,Gap_Up_aVWAP_630,Gap_Up_aVWAP_624,Gap_Up_aVWAP_594,Gap_Up_aVWAP_588,Gap_Down_aVWAP_870,Gap_Down_aVWAP_786,Gap_Down_aVWAP_762,Gap_Down_aVWAP_756,Gap_Down_aVWAP_738,Gap_Down_aVWAP_708,Gap_Down_aVWAP_690,Gap_Down_aVWAP_648,Gap_Down_aVWAP_636,Gap_Down_aVWAP_600,aVWAP_OB_bull_566,aVWAP_OB_bull_434,aVWAP_OB_bull_298,aVWAP_OB_bear_785,aVWAP_OB_bear_688,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-11 15:00:00+00:00,23.965,24.0,23.87,23.975,2595.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,2595.0,False,False,False,False
2025-02-11 16:00:00+00:00,23.975,24.05,23.91,23.93,1342.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-1342.0,-20.8062015503876,False,False,False,False,2575.5736434108526,False,False,False,False
2025-02-11 17:00:00+00:00,23.935,24.065,23.895,23.94,1387.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.666666666667297,-60.000000000000945,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,45.0,-19.78595036355988,False,False,False,False,2557.1461450633974,False,False,False,False
2025-02-11 18:00:00+00:00,23.94,23.95,23.82,23.865,878.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.925064599483894,-59.10077519379928,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-833.0,-32.393920125365156,False,False,False,False,2531.112871496523,False,False,False,False
2025-02-11 19:00:00+00:00,23.865,23.9,23.8,23.805,1264.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.201652774098941,-58.84536541102496,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-2097.0,-64.4033167125688,False,False,False,False,2511.467710698127,False,False,False,False
2025-02-11 20:00:00+00:00,23.805,23.84,23.755,23.78,2534.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.489954555805115,-58.39990689452127,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-4631.0,-135.2032652906685,False,False,False,False,2511.8170485167607,False,False,False,False
2025-02-12 15:00:00+00:00,23.555,23.65,23.435,23.63,1660.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3455879571170675,-58.36253538479466,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-6291.0,-230.64197435592945,False,False,False,False,2498.610582648284,False,False,False,False
2025-02-12 16:00:00+00:00,23.63,23.63,23.43,23.585,1272.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4846676166529464,-58.04491043624335,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-7563.0,-344.32194374576,False,False,False,False,2479.593364312652,False,False,False,False
2025-02-12 17:00:00+00:00,23.585,23.715,23.58,23.71,968.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.021977004810251,-48.245879879816044,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-6595.0,-441.2316810520273,False,False,False,False,2456.157808276797,False,False,False,False
2025-02-12 18:00:00+00:00,23.71,23.71,23.605,23.625,480.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3358353612031,-43.745191535984624,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-7075.0,-544.0808022760268,False,False,False,False,2425.519702722118,False,False,False,False
