date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_804,Gap_Up_aVWAP_768,Gap_Up_aVWAP_690,Gap_Up_aVWAP_666,Gap_Up_aVWAP_636,Gap_Up_aVWAP_630,Gap_Up_aVWAP_606,Gap_Up_aVWAP_588,Gap_Up_aVWAP_570,Gap_Up_aVWAP_558,Gap_Down_aVWAP_882,Gap_Down_aVWAP_870,Gap_Down_aVWAP_840,Gap_Down_aVWAP_828,Gap_Down_aVWAP_816,Gap_Down_aVWAP_744,Gap_Down_aVWAP_660,Gap_Down_aVWAP_648,Gap_Down_aVWAP_582,Gap_Down_aVWAP_552,aVWAP_OB_bull_585,aVWAP_OB_bull_457,aVWAP_OB_bull_370,aVWAP_OB_bull_321,aVWAP_OB_bear_794,aVWAP_OB_bear_574,aVWAP_OB_bear_198,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-05 15:00:00+00:00,6.08,6.17,6.06,6.115,3054.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",1.0,6.735,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,3054.0,False,False,False,False
2025-02-05 16:00:00+00:00,6.115,6.125,6.0,6.025,3636.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-3636.0,-56.372093023255815,False,False,False,False,3063.0232558139533,False,False,False,False
2025-02-05 17:00:00+00:00,6.025,6.06,5.975,6.035,6519.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7037037037036384,-55.55555555555546,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,2883.0,-10.800432666306115,False,False,False,False,3116.6042906075354,False,False,False,False
2025-02-05 18:00:00+00:00,6.04,6.05,5.995,5.995,1882.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.93827160493818,-54.074074074074005,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,1001.0,4.886395747124986,False,False,False,False,3097.4631388151706,False,False,False,False
2025-02-05 19:00:00+00:00,5.995,5.995,5.885,5.885,9475.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.507755618866639,-54.02912314023419,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-8474.0,-126.56920728771416,False,False,False,False,3196.339679298656,False,False,False,False
2025-02-05 20:00:00+00:00,5.89,5.99,5.88,5.905,34189.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.242276275699922,-50.922280569976934,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,25715.0,274.0752765462039,False,False,False,False,3676.846040859917,False,False,False,False
2025-02-06 15:00:00+00:00,6.08,6.09,5.965,6.015,9239.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.77061916294057,-39.081903673041936,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,34954.0,811.7485280726194,False,False,False,False,3763.0809859628644,False,False,False,False
2025-02-06 16:00:00+00:00,6.015,6.065,6.0,6.03,1382.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.10543490031965,-30.76676682975708,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,36336.0,1362.512116784672,False,False,False,False,3726.1650016843705,False,False,False,False
2025-02-06 17:00:00+00:00,6.03,6.08,5.995,6.0,4039.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.61969218045449,-26.961641700652958,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,32297.0,1842.116580090336,False,False,False,False,3731.0151566970158,False,False,False,False
2025-02-06 18:00:00+00:00,6.0,6.01,5.95,5.965,1815.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.87409920668752,-25.863266598458598,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,30482.0,2286.145780399013,False,False,False,False,3701.3094953528757,False,False,False,False
