date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_888,Gap_Up_aVWAP_858,Gap_Up_aVWAP_852,Gap_Up_aVWAP_822,Gap_Up_aVWAP_816,Gap_Up_aVWAP_768,Gap_Up_aVWAP_756,Gap_Up_aVWAP_726,Gap_Up_aVWAP_718,Gap_Up_aVWAP_714,Gap_Down_aVWAP_804,Gap_Down_aVWAP_798,Gap_Down_aVWAP_786,Gap_Down_aVWAP_782,Gap_Down_aVWAP_780,Gap_Down_aVWAP_738,Gap_Down_aVWAP_702,Gap_Down_aVWAP_666,Gap_Down_aVWAP_654,Gap_Down_aVWAP_624,aVWAP_OB_bull_666,aVWAP_OB_bull_113,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-03-21 14:00:00+00:00,61.15,61.59,61.0,61.565,5040.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,5040.0,False,False,False,False
2025-03-21 15:00:00+00:00,61.54,61.99,61.38,61.85,8580.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,8580.0,133.02325581395348,False,False,False,False,5094.883720930232,False,False,False,False
2025-03-21 16:00:00+00:00,61.825,63.26,61.75,62.64,8935.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,17515.0,402.51126735172164,False,False,False,False,5154.420407427438,False,False,False,False
2025-03-21 17:00:00+00:00,62.63,63.235,62.4,62.9,7833.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,25348.0,789.2630306485942,False,False,False,False,5195.948773203756,False,False,False,False
2025-03-21 18:00:00+00:00,62.98,63.3,62.65,63.12,8883.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,34231.0,1307.739572809081,False,False,False,False,5253.112358115325,False,False,False,False
2025-03-21 19:00:00+00:00,63.03,63.26,62.695,62.915,15123.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.89575132648307,45.40617619383475,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,19108.0,1583.7126026880098,False,False,False,False,5406.133871942994,False,False,False,False
2025-03-24 14:00:00+00:00,64.2,65.275,63.93,64.53,11325.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.43172499378285,45.29480741481558,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,30433.0,2030.9883762897462,False,False,False,False,5497.899238269459,False,False,False,False
2025-03-24 15:00:00+00:00,64.55,64.92,64.34,64.44,4766.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.03652633605728,44.230306160377125,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,25667.0,2397.438168905409,False,False,False,False,5486.551963257529,False,False,False,False
2025-03-24 16:00:00+00:00,64.41,64.76,64.21,64.3,5053.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.37775310378547,42.00130539646345,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,20614.0,2679.865484116178,False,False,False,False,5479.83022739307,False,False,False,False
2025-03-24 17:00:00+00:00,64.315,64.51,63.965,63.98,4225.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.95497546237647,37.33091780723744,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,16389.0,2892.410205292671,False,False,False,False,5460.375495185426,False,False,False,False
2025-03-24 18:00:00+00:00,63.99,64.14,63.76,64.115,5585.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.83674711582921,34.91100423494758,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,21974.0,3188.2488067610016,False,False,False,False,5462.307658050768,False,False,False,False
2025-03-24 19:00:00+00:00,64.07,65.09,64.02,64.915,14299.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.01408169169807,34.91100423494758,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,36273.0,3701.190685725947,False,False,False,False,5599.3106400964925,False,False,False,False
