date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_882,Gap_Up_aVWAP_876,Gap_Up_aVWAP_870,Gap_Up_aVWAP_864,Gap_Up_aVWAP_840,Gap_Up_aVWAP_828,Gap_Up_aVWAP_822,Gap_Up_aVWAP_816,Gap_Up_aVWAP_768,Gap_Up_aVWAP_756,Gap_Down_aVWAP_858,Gap_Down_aVWAP_846,Gap_Down_aVWAP_804,Gap_Down_aVWAP_798,Gap_Down_aVWAP_780,Gap_Down_aVWAP_726,Gap_Down_aVWAP_690,Gap_Down_aVWAP_678,Gap_Down_aVWAP_666,Gap_Down_aVWAP_630,aVWAP_OB_bull_858,aVWAP_OB_bull_630,aVWAP_OB_bull_456,aVWAP_OB_bull_324,aVWAP_OB_bear_164,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-13 15:00:00+00:00,132.965,133.47,131.31,131.49,23503.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,23503.0,False,False,False,False
2025-02-13 16:00:00+00:00,131.52,131.76,129.405,129.67,11334.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-11334.0,-175.72093023255815,False,False,False,False,23314.333333333332,False,False,False,False
2025-02-13 17:00:00+00:00,129.67,129.97,127.41,128.05,15874.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-27208.0,-594.8260320894177,False,False,False,False,23198.979328165373,False,False,False,False
2025-02-13 18:00:00+00:00,127.95,129.025,127.32,129.01,11093.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.337622233659165,-42.49613998970675,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-16115.0,-835.4488843050857,False,False,False,False,23011.28972617831,False,False,False,False
2025-02-13 19:00:00+00:00,129.07,130.29,128.885,129.56,9148.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.36628119316785,-34.870604260168484,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-6967.0,-930.5116923003557,False,False,False,False,22796.355001741435,False,False,False,False
2025-02-13 20:00:00+00:00,129.52,130.59,129.515,129.84,38155.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.970889144749577,-28.834980552792544,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,31188.0,-432.55027071430357,False,False,False,False,23034.473528846218,False,False,False,False
2025-02-14 15:00:00+00:00,127.37,129.71,127.17,129.345,12493.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.32930203871116,-26.66432407661714,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,18695.0,-135.99910372648492,False,False,False,False,22871.03983072457,False,False,False,False
2025-02-14 16:00:00+00:00,128.935,129.83,128.68,129.54,6346.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.72858813928812,-24.165385648867897,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,25041.0,254.3419676491195,False,False,False,False,22614.83766280636,False,False,False,False
2025-02-14 17:00:00+00:00,129.54,131.34,129.25,131.28,5502.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.162483570150656,-16.01534332017512,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,30543.0,723.9335650499083,False,False,False,False,22349.522350204712,False,False,False,False
2025-02-14 18:00:00+00:00,131.255,131.655,130.49,130.935,8401.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.00344158532474,-12.19303401629405,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,22142.0,1055.9966105530104,False,False,False,False,22133.26618973642,False,False,False,False
2025-02-14 19:00:00+00:00,130.9,132.62,130.775,132.54,17062.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.28902381967173,-5.960086156544534,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,39204.0,1647.4385235676925,False,False,False,False,22054.641907725003,False,False,False,False
2025-02-14 20:00:00+00:00,132.58,132.83,131.86,132.18,28634.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.679587726394324,-3.212300241187947,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,10570.0,1785.7728100240074,False,False,False,False,22156.647459543223,False,False,False,False
2025-02-17 15:00:00+00:00,132.18,132.18,132.18,132.18,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.93996366420938,-1.193664292925341,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,10570.0,1921.9623788608444,False,False,False,False,21813.13354544178,False,False,False,False
2025-02-17 16:00:00+00:00,132.18,132.18,132.18,132.18,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.44688095608608,0.4131927947355081,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,10570.0,2056.0404815141646,False,False,False,False,21474.945428458184,False,False,False,False
2025-02-17 17:00:00+00:00,132.18,132.18,132.18,132.18,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.451492484003886,1.7826521656174066,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,10570.0,2188.0398538937898,False,False,False,False,21142.00053809449,False,False,False,False
2025-02-17 18:00:00+00:00,132.18,132.18,132.18,132.18,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.12123350261576,3.0056753146005804,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,10570.0,2317.9927243760567,False,False,False,False,20814.217584015503,False,False,False,False
