date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_792,Gap_Up_aVWAP_768,Gap_Up_aVWAP_762,Gap_Up_aVWAP_750,Gap_Up_aVWAP_744,Gap_Up_aVWAP_708,Gap_Up_aVWAP_705,Gap_Up_aVWAP_696,Gap_Up_aVWAP_660,Gap_Up_aVWAP_621,Gap_Down_aVWAP_870,Gap_Down_aVWAP_858,Gap_Down_aVWAP_819,Gap_Down_aVWAP_804,Gap_Down_aVWAP_774,Gap_Down_aVWAP_672,Gap_Down_aVWAP_636,Gap_Down_aVWAP_630,Gap_Down_aVWAP_594,Gap_Down_aVWAP_570,aVWAP_OB_bull_647,aVWAP_OB_bull_553,aVWAP_OB_bull_231,aVWAP_OB_bull_102,aVWAP_OB_bear_836,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-04-14 14:00:00+00:00,17.69,17.82,17.56,17.56,264.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",-1.0,17.58,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,264.0,False,False,False,False
2025-04-14 15:00:00+00:00,17.56,17.6,17.02,17.235,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-38.0,-0.5891472868217054,False,False,False,False,260.49612403100775,False,False,False,False
2025-04-14 16:00:00+00:00,17.235,17.235,16.91,17.01,1465.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1503.0,-23.882338801754702,False,False,False,False,279.17060272820146,False,False,False,False
2025-04-14 17:00:00+00:00,17.01,17.28,16.89,17.11,255.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9866962305985965,-44.611973392461266,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1248.0,-42.860907192425174,False,False,False,False,278.79586470140765,False,False,False,False
2025-04-14 18:00:00+00:00,17.04,17.49,16.98,17.31,328.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.848217279143608,-34.29580622260667,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-920.0,-56.4599628948682,False,False,False,False,279.5587195122385,False,False,False,False
2025-04-14 19:00:00+00:00,17.31,17.47,17.21,17.24,343.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.345426930980715,-29.351583078245127,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1263.0,-75.16600998176946,False,False,False,False,280.5423052562348,False,False,False,False
2025-04-15 14:00:00+00:00,17.24,17.56,17.24,17.56,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.85370785273165,-19.840161213084613,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1063.0,-90.48126564096684,False,False,False,False,279.2935873452854,False,False,False,False
2025-04-15 15:00:00+00:00,17.56,17.595,17.4,17.595,205.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0820324535224,-13.484904105958158,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-858.0,-102.3807809023472,False,False,False,False,278.1417487817926,False,False,False,False
2025-04-15 16:00:00+00:00,17.595,17.595,17.595,17.595,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5675821873829,-9.443995079049643,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-858.0,-114.09580755502398,False,False,False,False,273.8294736068811,False,False,False,False
2025-04-15 17:00:00+00:00,17.595,17.6,17.575,17.575,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.649481948645466,-7.234392255705295,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-860.0,-125.6602136394422,False,False,False,False,269.6150631633635,False,False,False,False
