date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_846,Gap_Up_aVWAP_822,Gap_Up_aVWAP_810,Gap_Up_aVWAP_786,Gap_Up_aVWAP_714,Gap_Up_aVWAP_684,Gap_Up_aVWAP_669,Gap_Up_aVWAP_648,Gap_Up_aVWAP_630,Gap_Up_aVWAP_534,Gap_Down_aVWAP_654,Gap_Down_aVWAP_540,Gap_Down_aVWAP_483,Gap_Down_aVWAP_456,Gap_Down_aVWAP_407,Gap_Down_aVWAP_402,Gap_Down_aVWAP_390,Gap_Down_aVWAP_210,Gap_Down_aVWAP_66,Gap_Down_aVWAP_42,aVWAP_OB_bull_800,aVWAP_OB_bull_576,aVWAP_OB_bull_413,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-06 15:00:00+00:00,0.335,0.335,0.3225,0.3235,255.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,255.0,False,False,False,False
2025-01-06 16:00:00+00:00,0.3183,0.323,0.3183,0.323,11.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-11.0,-0.17054263565891473,False,False,False,False,251.21705426356587,False,False,False,False
2025-01-06 17:00:00+00:00,0.323,0.323,0.323,0.323,0.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-11.0,-0.33844119944714857,False,False,False,False,247.32221621296793,False,False,False,False
2025-01-06 18:00:00+00:00,0.323,0.323,0.3159,0.3159,118.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-129.0,-2.333194049068123,False,False,False,False,245.31722061276687,False,False,False,False
2025-01-06 19:00:00+00:00,0.3159,0.3159,0.313,0.3135,1087.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1216.0,-21.149733676214353,False,False,False,False,258.3665660296232,False,False,False,False
2025-01-06 20:00:00+00:00,0.3135,0.3163,0.3135,0.3163,1.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.597905141669756,-42.26188537249722,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1215.0,-39.65904013084669,False,False,False,False,254.37638671133445,False,False,False,False
2025-01-07 15:00:00+00:00,0.3163,0.3192,0.3163,0.3192,4.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.045959589975208,-32.4745106775225,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1211.0,-57.81936509005837,False,False,False,False,250.49458226619745,False,False,False,False
2025-01-07 16:00:00+00:00,0.3192,0.3192,0.3192,0.3192,0.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.67799588884551,-26.567694239970987,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1211.0,-75.69813462354583,False,False,False,False,246.6109453318378,False,False,False,False
2025-01-07 17:00:00+00:00,0.3192,0.3192,0.316,0.316,37.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.273576510225986,-26.065984786819925,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1248.0,-93.87335734256061,False,False,False,False,243.36116323366977,False,False,False,False
2025-01-07 18:00:00+00:00,0.316,0.316,0.316,0.316,0.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.337296924479638,-25.595131509776625,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1248.0,-111.76679366283099,False,False,False,False,239.58812194322527,False,False,False,False
