date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_894,Gap_Up_aVWAP_864,Gap_Up_aVWAP_840,Gap_Up_aVWAP_816,Gap_Up_aVWAP_792,Gap_Up_aVWAP_738,Gap_Up_aVWAP_732,Gap_Up_aVWAP_702,Gap_Up_aVWAP_696,Gap_Up_aVWAP_654,Gap_Down_aVWAP_882,Gap_Down_aVWAP_876,Gap_Down_aVWAP_870,Gap_Down_aVWAP_846,Gap_Down_aVWAP_774,Gap_Down_aVWAP_726,Gap_Down_aVWAP_690,Gap_Down_aVWAP_648,Gap_Down_aVWAP_606,Gap_Down_aVWAP_564,aVWAP_OB_bull_828,aVWAP_OB_bull_598,aVWAP_OB_bull_510,aVWAP_OB_bull_422,aVWAP_OB_bull_104,aVWAP_OB_bear_865,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-03-17 14:00:00+00:00,48.345,48.385,48.24,48.37,5494.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,5494.0,False,False,False,False
2025-03-17 15:00:00+00:00,48.37,48.555,48.335,48.49,7254.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,7254.0,112.46511627906976,False,False,False,False,5521.2868217054265,False,False,False,False
2025-03-17 16:00:00+00:00,48.49,48.555,48.44,48.49,4002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,7254.0,223.18658734451054,False,False,False,False,5497.731987260381,False,False,False,False
2025-03-17 17:00:00+00:00,48.49,48.71,48.475,48.7,2961.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,10215.0,378.0984231996344,False,False,False,False,5458.402809163321,False,False,False,False
2025-03-17 18:00:00+00:00,48.7,48.795,48.695,48.785,3750.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,13965.0,588.7480600492524,False,False,False,False,5431.915943904975,False,False,False,False
2025-03-17 19:00:00+00:00,48.785,48.81,48.71,48.76,8312.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.5590482632077,47.80314343688693,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,5653.0,667.2635940019771,False,False,False,False,5476.568409890944,False,False,False,False
2025-03-18 14:00:00+00:00,48.625,48.64,48.355,48.37,3818.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.5580542960212,30.84870597062661,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,1835.0,685.3680344050473,False,False,False,False,5450.8541709779065,False,False,False,False
2025-03-18 15:00:00+00:00,48.37,48.46,48.31,48.39,5577.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.51342328053428,21.226708150296943,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,7412.0,789.65690208869,False,False,False,False,5452.80992026507,False,False,False,False
2025-03-18 16:00:00+00:00,48.39,48.455,48.255,48.315,6545.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.828285720902784,13.872038196738714,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,867.0,790.8560198857646,False,False,False,False,5469.7430997958445,False,False,False,False
2025-03-18 17:00:00+00:00,48.315,48.35,48.23,48.28,7586.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.648612257080416,8.62008124815204,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-6719.0,674.4241436084659,False,False,False,False,5502.553284295133,False,False,False,False
