date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_876,Gap_Up_aVWAP_870,Gap_Up_aVWAP_804,Gap_Up_aVWAP_792,Gap_Up_aVWAP_750,Gap_Up_aVWAP_739,Gap_Up_aVWAP_738,Gap_Up_aVWAP_714,Gap_Up_aVWAP_690,Gap_Up_aVWAP_678,Gap_Down_aVWAP_882,Gap_Down_aVWAP_822,Gap_Down_aVWAP_810,Gap_Down_aVWAP_786,Gap_Down_aVWAP_774,Gap_Down_aVWAP_762,Gap_Down_aVWAP_756,Gap_Down_aVWAP_732,Gap_Down_aVWAP_684,Gap_Down_aVWAP_564,aVWAP_OB_bull_706,aVWAP_OB_bear_755,aVWAP_OB_bear_106,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-16 15:00:00+00:00,87.24,87.33,86.955,87.26,1235.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,1235.0,False,False,False,False
2025-01-16 16:00:00+00:00,87.26,87.91,87.26,87.91,801.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,801.0,12.41860465116279,False,False,False,False,1228.2713178294573,False,False,False,False
2025-01-16 17:00:00+00:00,87.91,88.02,87.595,87.675,732.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,90.36226930963767,16.267942583731838,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,69.0,13.295835586803676,False,False,False,False,1220.577188870861,False,False,False,False
2025-01-16 18:00:00+00:00,87.675,88.08,87.445,87.445,1344.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,78.21515728873214,16.267942583731838,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-1275.0,-6.677743259503357,False,False,False,False,1222.4907208263514,False,False,False,False
2025-01-16 19:00:00+00:00,87.445,88.35,87.445,88.35,402.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,78.05280259998666,16.267942583731838,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-873.0,-20.109096077185473,False,False,False,False,1209.7699344569505,False,False,False,False
2025-01-16 20:00:00+00:00,88.35,88.79,88.28,88.63,2065.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,79.07613771636767,16.267942583731838,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,1192.0,-1.3167069907174813,False,False,False,False,1223.029315318083,False,False,False,False
2025-01-17 15:00:00+00:00,88.8,90.935,88.8,90.785,2306.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,83.33821165421277,16.267942583731838,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,3498.0,52.93626521068899,False,False,False,False,1239.819558491446,False,False,False,False
2025-01-17 16:00:00+00:00,90.66,91.03,90.61,90.62,2706.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,84.74913057164315,16.267942583731838,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,792.0,64.39461768804264,False,False,False,False,1262.5510382047569,False,False,False,False
2025-01-17 17:00:00+00:00,90.62,90.78,90.41,90.47,1904.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,84.35870562710205,16.748946229977832,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-1112.0,46.155941444817174,False,False,False,False,1272.4959833488692,False,False,False,False
2025-01-17 18:00:00+00:00,90.5,90.5,90.08,90.21,1853.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,81.82352859125959,16.748946229977832,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-2965.0,-0.5286467946373605,False,False,False,False,1281.4960456225301,False,False,False,False
