date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_858,Gap_Up_aVWAP_846,Gap_Up_aVWAP_834,Gap_Up_aVWAP_822,Gap_Up_aVWAP_810,Gap_Up_aVWAP_768,Gap_Up_aVWAP_744,Gap_Up_aVWAP_702,Gap_Up_aVWAP_678,Gap_Up_aVWAP_648,Gap_Down_aVWAP_828,Gap_Down_aVWAP_821,Gap_Down_aVWAP_804,Gap_Down_aVWAP_774,Gap_Down_aVWAP_750,Gap_Down_aVWAP_732,Gap_Down_aVWAP_696,Gap_Down_aVWAP_666,Gap_Down_aVWAP_594,Gap_Down_aVWAP_582,aVWAP_OB_bull_854,aVWAP_OB_bull_828,aVWAP_OB_bull_631,aVWAP_OB_bull_409,aVWAP_OB_bear_768,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-21 15:00:00+00:00,87.08,87.275,86.875,87.01,1361.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",1.0,87.48,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,1361.0,False,False,False,False
2025-01-21 16:00:00+00:00,87.06,87.17,86.93,86.98,2702.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-2702.0,-41.89147286821705,False,False,False,False,1381.7906976744187,False,False,False,False
2025-01-21 17:00:00+00:00,86.98,86.98,86.59,86.73,751.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-3453.0,-94.77687638964004,False,False,False,False,1372.0109969352804,False,False,False,False
2025-01-21 18:00:00+00:00,86.72,86.83,86.7,86.74,1176.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,1.3024602026037826,-48.8277858176566,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-2277.0,-128.60979303476188,False,False,False,False,1368.9720667502372,False,False,False,False
2025-01-21 19:00:00+00:00,86.74,86.85,86.48,86.52,1926.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,1.5304366527560518,-48.70075462467578,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-4203.0,-191.7786334528276,False,False,False,False,1377.6081587386057,False,False,False,False
2025-01-21 20:00:00+00:00,86.52,86.54,86.23,86.37,3828.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,1.5011044777979428,-48.70075462467578,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-8031.0,-313.31694921324885,False,False,False,False,1415.5987299209528,False,False,False,False
2025-01-22 15:00:00+00:00,85.39,85.51,84.89,85.005,1562.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,1.127152412661354,-48.5202439049092,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-9593.0,-457.1880042642062,False,False,False,False,1417.868517053961,False,False,False,False
2025-01-22 16:00:00+00:00,85.02,85.02,84.44,84.44,2132.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.8455486253801285,-48.7473934613935,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-11725.0,-631.8827638880169,False,False,False,False,1428.940322991109,False,False,False,False
2025-01-22 17:00:00+00:00,84.44,84.64,84.17,84.49,1517.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,1.4824206233118646,-49.00689288088866,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-10208.0,-780.349697781226,False,False,False,False,1430.3055893013245,False,False,False,False
2025-01-22 18:00:00+00:00,84.49,84.96,84.45,84.7,1199.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,5.307957273158861,-45.5969809340818,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-9009.0,-907.9256714590364,False,False,False,False,1426.7194561338622,False,False,False,False
