date,Open,High,Low,Close,Volume,aVWAP_OB_bull_434,aVWAP_OB_bull_389,aVWAP_OB_bull_377,aVWAP_OB_bull_84,aVWAP_OB_bull_25,aVWAP_OB_bear_413,aVWAP_OB_bear_323,aVWAP_OB_bear_76,Peaks_Valleys_avg,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-11-09 17:00:00+00:00,133.8,133.805,131.525,131.715,142035.0,,,,,,,,,,"rgba(38, 166, 154, 1.0)",-1.0,138.3775,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,142035.0,False,False,False,False
2023-11-10 17:00:00+00:00,133.03,134.27,133.015,134.085,226806.0,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,100.0,,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,226806.0,3516.3720930232557,False,False,False,False,143349.27906976745,False,False,False,False
2023-11-13 17:00:00+00:00,133.805,134.115,133.49,133.635,183333.0,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,94.13298565840921,29.46544980443224,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,43473.0,4135.854696232198,False,False,False,False,143969.1817198486,False,False,False,False
2023-11-14 17:00:00+00:00,135.68,136.585,135.105,135.27,152513.0,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,92.6764965444952,29.46544980443224,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,195986.0,7110.275553654954,False,False,False,False,144101.64401876566,False,False,False,False
2023-11-15 17:00:00+00:00,135.82,136.515,135.325,136.43,120122.0,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,92.55975616347988,29.46544980443224,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,316108.0,11900.93794817193,False,False,False,False,143729.86659211814,False,False,False,False
2023-11-16 17:00:00+00:00,138.2,138.76,138.03,138.69,201380.0,,,,,,,,,138.4933333333333,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,93.38822217118687,30.99140582800429,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,517488.0,19739.49704975066,False,False,False,False,144623.6671100698,False,False,False,False
2023-11-17 17:00:00+00:00,135.98,137.295,135.72,136.96,320077.0,,,,,,,,,137.36698677935095,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,86.53372005749651,30.99140582800429,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,197411.0,22494.093994715764,False,False,False,False,147343.8738215416,False,False,False,False
2023-11-20 17:00:00+00:00,137.7,138.425,137.525,137.96,221471.0,,,,,,,,,137.54674839957573,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,83.15946544738465,30.99140582800429,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,418882.0,28639.642925030246,False,False,False,False,148493.13159175025,False,False,False,False
2023-11-21 17:00:00+00:00,138.115,138.745,138.08,138.57,135096.0,,,,,,,,,137.68803396604193,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,81.562921873794,30.99140582800429,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,553978.0,36784.423654874736,False,False,False,False,148285.42412521146,False,False,False,False
2023-11-22 17:00:00+00:00,140.29,140.37,139.73,140.0,148213.0,,,,,,,,,139.03004211908814,"rgba(239, 83, 80, 1.0)",0.0,0.0,,140.03333333333333,,81.79391402800891,30.99140582800429,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,702191.0,47100.80468348133,False,False,False,False,148284.301270557,False,False,False,False
