date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_446,Gap_Up_aVWAP_445,Gap_Up_aVWAP_444,Gap_Up_aVWAP_440,Gap_Up_aVWAP_438,Gap_Up_aVWAP_437,Gap_Up_aVWAP_435,Gap_Up_aVWAP_434,Gap_Up_aVWAP_431,Gap_Up_aVWAP_429,Gap_Down_aVWAP_441,Gap_Down_aVWAP_436,Gap_Down_aVWAP_421,Gap_Down_aVWAP_407,Gap_Down_aVWAP_405,Gap_Down_aVWAP_402,Gap_Down_aVWAP_398,Gap_Down_aVWAP_397,Gap_Down_aVWAP_396,Gap_Down_aVWAP_395,aVWAP_OB_bull_255,aVWAP_OB_bear_0,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-01-08 17:00:00+00:00,1.43,1.43,1.385,1.385,41196.0,,,,,,,,,,,,,,,,,,,,,,1.4000000000000001,"rgba(38, 166, 154, 1.0)",-1.0,1.915,,,,-1.0,1.43,1.385,41.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,41196.0,False,False,False,False
2024-01-09 17:00:00+00:00,1.36,1.37,1.34,1.345,29372.0,,,,,,,,,,,,,,,,,,,,,,1.3798825718928314,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-29372.0,-455.3798449612403,False,False,False,False,41012.682170542634,False,False,False,False
2024-01-10 17:00:00+00:00,1.355,1.37,1.345,1.365,40507.0,,,,,,,,,,,,,,,,,,,,,,1.3726317653237303,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,-68.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,11135.0,-275.6840334114536,False,False,False,False,41004.84213689081,False,False,False,False
2024-01-11 17:00:00+00:00,1.31,1.345,1.3,1.345,324315.0,,,,,,,,,,,,,,,,,,,,,,1.340876049825061,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.540925266903916,-62.71316725978648,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-313180.0,-5126.913738319803,False,False,False,False,45397.247685156064,False,False,False,False
2024-01-12 17:00:00+00:00,1.405,1.415,1.375,1.385,11143.0,,,,,,,,,,,,,,,,,,,,,,1.3421435033916866,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.32194082373555,-49.56270877465225,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-302037.0,-9730.170889663681,False,False,False,False,44866.17407763426,False,False,False,False
2024-01-15 17:00:00+00:00,1.385,1.385,1.385,1.385,0.0,,,,,,,,,,,,,,,,,,,,,,1.3421435033916866,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.84261786162331,-40.50226998250409,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-302037.0,-14262.059713079747,False,False,False,False,44170.5744795314,False,False,False,False
2024-01-16 17:00:00+00:00,1.375,1.375,1.36,1.365,56258.0,,,,,,,,,,,,,,,,,,,,,,1.3448874350044717,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.87634107161651,-37.19267605701846,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-358295.0,-19595.903748535875,False,False,False,False,44357.97642558518,False,False,False,False
2024-01-17 17:00:00+00:00,1.29,1.31,1.275,1.28,32963.0,,,,,,,,,,,,,,,,,,,,,,1.3414078662968452,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.084214012781885,-37.19267605701846,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-391258.0,-25358.106791194234,False,False,False,False,44181.310124413314,False,False,False,False
2024-01-18 17:00:00+00:00,1.285,1.295,1.27,1.285,11521.0,,,,,,,,,,,,,,,,,,,,,,1.3401853059857172,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.03093505824273,-37.19267605701846,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-379737.0,-30852.353197532306,False,False,False,False,43674.94872713559,False,False,False,False
2024-01-19 17:00:00+00:00,1.235,1.29,1.23,1.275,17150.0,,,,,,,,,,,,,,,,,,,,,,1.3379008076065613,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.44909149485668,-37.19267605701846,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-396887.0,-36527.30896191165,False,False,False,False,43263.7092119862,False,False,False,False
2024-01-22 17:00:00+00:00,1.255,1.26,1.235,1.24,17433.0,,,,,,,,,,,,,,,,,,,,,,1.3351174140998892,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.13149855517794,-37.19267605701846,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-414320.0,-42384.55998575798,False,False,False,False,42863.23310017246,False,False,False,False
2024-01-23 17:00:00+00:00,1.265,1.28,1.25,1.275,17256.0,,,,,,,,,,,,,,,,,,,,,,1.3331938634939815,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.024661653869764,-37.19267605701846,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-397064.0,-47883.46603249041,False,False,False,False,42466.22173427831,False,False,False,False
2024-01-24 17:00:00+00:00,1.24,1.245,1.22,1.225,38107.0,,,,,,,,,,,,,,,,,,,,,,1.327022678683429,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.339376028113286,-37.19267605701846,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-435171.0,-53887.92392345955,False,False,False,False,42398.63690118873,False,False,False,False
