date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_433,Gap_Up_aVWAP_431,Gap_Up_aVWAP_426,Gap_Up_aVWAP_421,Gap_Up_aVWAP_419,Gap_Up_aVWAP_415,Gap_Up_aVWAP_411,Gap_Up_aVWAP_406,Gap_Up_aVWAP_404,Gap_Up_aVWAP_396,Gap_Down_aVWAP_445,Gap_Down_aVWAP_444,Gap_Down_aVWAP_443,Gap_Down_aVWAP_440,Gap_Down_aVWAP_436,Gap_Down_aVWAP_434,Gap_Down_aVWAP_432,Gap_Down_aVWAP_424,Gap_Down_aVWAP_413,Gap_Down_aVWAP_409,aVWAP_OB_bull_349,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-12-06 17:00:00+00:00,369.72,370.54,368.215,368.89,138590.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",-1.0,370.59332,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,138590.0,False,False,False,False
2023-12-07 17:00:00+00:00,370.625,371.46,369.815,370.88,187953.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,187953.0,2914.0,False,False,False,False,139355.31782945737,False,False,False,False
2023-12-08 17:00:00+00:00,372.125,374.43,371.305,374.305,137662.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,325615.0,7917.116279069767,False,False,False,False,139329.06483985338,False,False,False,False
2023-12-11 17:00:00+00:00,368.51,371.54,368.045,371.44,172591.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,87.23567509591189,38.512107586320695,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,153024.0,10166.83540652605,False,False,False,False,139844.75375706496,False,False,False,False
2023-12-12 17:00:00+00:00,372.09,374.1,371.26,374.085,189253.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,82.35817417429179,34.88821625110789,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,342277.0,15315.830206424871,False,False,False,False,140610.77307866086,False,False,False,False
2023-12-13 17:00:00+00:00,374.09,375.67,370.8,373.81,333717.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,78.3269842391899,31.961253761744217,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,8560.0,15211.088652836888,False,False,False,False,143604.66806968936,False,False,False,False
2023-12-14 17:00:00+00:00,367.05,368.035,364.11,365.9,520589.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,63.68623146828811,19.345911052302895,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-512029.0,7036.823712482828,False,False,False,False,149449.3863941903,False,False,False,False
2023-12-15 17:00:00+00:00,371.335,372.36,368.59,369.795,516451.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,58.74493372758249,15.968618341641942,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,4422.0,6996.283809963715,False,False,False,False,155139.3338919548,False,False,False,False
2023-12-18 17:00:00+00:00,371.14,373.025,370.64,372.5,191311.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,57.954847394225624,15.968618341641942,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,195733.0,9922.434448568929,False,False,False,False,155700.13491688573,False,False,False,False
2023-12-19 17:00:00+00:00,371.91,373.245,371.245,373.245,188328.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,58.06120803007403,15.968618341641942,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,384061.0,15723.032364094992,False,False,False,False,156205.99329026733,False,False,False,False
