date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_858,Gap_Up_aVWAP_822,Gap_Up_aVWAP_762,Gap_Up_aVWAP_732,Gap_Up_aVWAP_708,Gap_Up_aVWAP_702,Gap_Up_aVWAP_672,Gap_Up_aVWAP_666,Gap_Up_aVWAP_660,Gap_Up_aVWAP_612,Gap_Down_aVWAP_864,Gap_Down_aVWAP_840,Gap_Down_aVWAP_834,Gap_Down_aVWAP_816,Gap_Down_aVWAP_786,Gap_Down_aVWAP_768,Gap_Down_aVWAP_726,Gap_Down_aVWAP_714,Gap_Down_aVWAP_678,Gap_Down_aVWAP_654,aVWAP_OB_bull_644,aVWAP_OB_bull_512,aVWAP_OB_bull_376,aVWAP_OB_bear_863,aVWAP_OB_bear_766,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-23 15:00:00+00:00,24.435,24.44,24.22,24.31,1995.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,1995.0,False,False,False,False
2025-01-23 16:00:00+00:00,24.3,24.54,24.22,24.38,3581.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,3581.0,55.51937984496124,False,False,False,False,2019.5891472868218,False,False,False,False
2025-01-23 17:00:00+00:00,24.37,24.45,24.355,24.405,2690.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,6271.0,151.88342046751998,False,False,False,False,2029.9831139955534,False,False,False,False
2025-01-23 18:00:00+00:00,24.405,24.5,24.39,24.46,3459.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,9730.0,300.38135193313985,False,False,False,False,2052.138414553762,False,False,False,False
2025-01-23 19:00:00+00:00,24.46,24.51,24.44,24.495,635.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,10365.0,456.4219511279749,False,False,False,False,2030.1672763436259,False,False,False,False
2025-01-23 20:00:00+00:00,24.495,24.52,24.3,24.36,4737.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,83.38421797573858,35.04579617816472,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,5628.0,536.6014557616497,False,False,False,False,2072.133675160004,False,False,False,False
2025-01-24 15:00:00+00:00,24.195,24.32,24.125,24.3,1476.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,68.97169108688301,23.071468899650398,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,4152.0,592.6541463699963,False,False,False,False,2062.8912925993836,False,False,False,False
2025-01-24 16:00:00+00:00,24.285,24.375,24.28,24.325,1786.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,61.06961393989988,17.35605610547327,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,5938.0,675.5277254960429,False,False,False,False,2058.598404342029,False,False,False,False
2025-01-24 17:00:00+00:00,24.32,24.415,24.29,24.36,983.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,57.96738012789406,15.712053173840957,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,6921.0,772.3567530077322,False,False,False,False,2041.9224600886641,False,False,False,False
2025-01-24 18:00:00+00:00,24.345,24.42,24.275,24.3,624.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,52.68493498073835,11.581333383001976,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,6297.0,858.0101366820309,False,False,False,False,2019.939166133801,False,False,False,False
