date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_888,Gap_Up_aVWAP_822,Gap_Up_aVWAP_792,Gap_Up_aVWAP_744,Gap_Up_aVWAP_738,Gap_Up_aVWAP_702,Gap_Up_aVWAP_672,Gap_Up_aVWAP_648,Gap_Up_aVWAP_638,Gap_Up_aVWAP_624,Gap_Down_aVWAP_870,Gap_Down_aVWAP_864,Gap_Down_aVWAP_858,Gap_Down_aVWAP_852,Gap_Down_aVWAP_840,Gap_Down_aVWAP_834,Gap_Down_aVWAP_816,Gap_Down_aVWAP_810,Gap_Down_aVWAP_798,Gap_Down_aVWAP_786,aVWAP_OB_bull_90,aVWAP_OB_bear_761,aVWAP_OB_bear_677,aVWAP_OB_bear_336,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-03-17 14:00:00+00:00,908.82,909.25,902.01,904.52,7425.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",-1.0,922.61127,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,7425.0,False,False,False,False
2025-03-17 15:00:00+00:00,904.95,909.04,904.48,908.37,4881.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,4881.0,75.67441860465117,False,False,False,False,7385.558139534883,False,False,False,False
2025-03-17 16:00:00+00:00,908.17,910.77,906.84,910.0,4435.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,9316.0,218.93528033171083,False,False,False,False,7339.813052100233,False,False,False,False
2025-03-17 17:00:00+00:00,909.95,917.71,909.39,917.305,4361.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,13677.0,427.5874465281184,False,False,False,False,7293.629904005656,False,False,False,False
2025-03-17 18:00:00+00:00,917.075,923.1,917.075,920.93,5648.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,19325.0,720.5705868920235,False,False,False,False,7268.116262083087,False,False,False,False
2025-03-17 19:00:00+00:00,920.55,921.16,917.02,917.355,9676.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.6063395010334,43.34570555093006,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,9649.0,858.9958491107517,False,False,False,False,7305.447792903504,False,False,False,False
2025-03-18 14:00:00+00:00,898.93,907.27,897.18,906.5,22310.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.49544557780318,29.289520649960863,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-12661.0,649.3835103648485,False,False,False,False,7538.076509292596,False,False,False,False
2025-03-18 15:00:00+00:00,906.46,906.71,900.39,900.68,11556.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.70946557121975,18.08538941539652,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-24217.0,263.8581846227578,False,False,False,False,7600.369896745424,False,False,False,False
2025-03-18 16:00:00+00:00,900.685,904.5,899.43,900.04,26259.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.227251309177454,10.9887428398836,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-50476.0,-522.8062833558896,False,False,False,False,7889.650983617587,False,False,False,False
2025-03-18 17:00:00+00:00,899.97,901.535,899.0,900.72,15377.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.53894022331052,7.085566520753908,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-35099.0,-1058.8713022185889,False,False,False,False,8005.733914104136,False,False,False,False
2025-03-18 18:00:00+00:00,900.72,902.6,899.35,901.22,6834.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.24348307597121,4.880276286962641,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-28265.0,-1480.6717471454324,False,False,False,False,7987.567496831202,False,False,False,False
2025-03-18 19:00:00+00:00,900.6,902.21,897.31,898.27,8526.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.36268418820368,1.6597923842029445,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-36791.0,-2028.1186968020925,False,False,False,False,7995.9152875780055,False,False,False,False
2025-03-19 14:00:00+00:00,903.12,904.2,897.23,897.23,7838.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.22646996445491,-1.1920831546059034,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-44629.0,-2688.5974766966337,False,False,False,False,7993.466988545788,False,False,False,False
2025-03-19 15:00:00+00:00,896.88,902.69,896.24,900.75,8466.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.84880218075669,-1.1920831546059034,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-36163.0,-3207.58046155405,False,False,False,False,8000.793081746629,False,False,False,False
2025-03-19 16:00:00+00:00,901.09,901.66,899.17,899.31,5327.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.960550885564764,-1.1920831546059034,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-41490.0,-3801.1063458710414,False,False,False,False,7959.338925440479,False,False,False,False
2025-03-19 17:00:00+00:00,899.32,899.6,896.37,896.805,6109.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.478799240004285,-2.206741356220874,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-47599.0,-4480.1434567877695,False,False,False,False,7930.651500239851,False,False,False,False
