date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_106,Gap_Up_aVWAP_104,Gap_Up_aVWAP_103,Gap_Up_aVWAP_101,Gap_Up_aVWAP_99,Gap_Up_aVWAP_92,Gap_Up_aVWAP_90,Gap_Up_aVWAP_86,Gap_Up_aVWAP_82,Gap_Up_aVWAP_80,Gap_Down_aVWAP_107,Gap_Down_aVWAP_100,Gap_Down_aVWAP_95,Gap_Down_aVWAP_94,Gap_Down_aVWAP_93,Gap_Down_aVWAP_84,Gap_Down_aVWAP_76,Gap_Down_aVWAP_72,Gap_Down_aVWAP_71,Gap_Down_aVWAP_54,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-02-13 17:00:00+00:00,14.45,14.495,14.43,14.43,578.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,578.0,False,False,False,False
2024-02-14 17:00:00+00:00,14.55,14.73,14.53,14.73,2944.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,2944.0,45.643410852713174,False,False,False,False,614.6821705426356,False,False,False,False
2024-02-15 17:00:00+00:00,14.8,14.8,14.8,14.8,0.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,2944.0,90.57917192476413,False,False,False,False,605.1522144101916,False,False,False,False
2024-02-16 17:00:00+00:00,14.84,14.86,14.84,14.84,543.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,3487.0,143.23685918174453,False,False,False,False,604.1886141867778,False,False,False,False
2024-02-19 17:00:00+00:00,14.84,14.84,14.84,14.84,0.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,3487.0,195.07814818667873,False,False,False,False,594.8213488505487,False,False,False,False
2024-02-20 17:00:00+00:00,14.84,14.89,14.84,14.85,617.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,4104.0,255.68158774967594,False,False,False,False,595.1652039071294,False,False,False,False
2024-02-21 17:00:00+00:00,14.77,14.81,14.77,14.8,740.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.39137771562132,44.95223994405919,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,3364.0,303.8725708853399,False,False,False,False,597.4107046217475,False,False,False,False
2024-02-22 17:00:00+00:00,14.81,14.83,14.81,14.83,5.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.22432525913277,42.43841007028222,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,3369.0,351.3939263754896,False,False,False,False,588.2260425345886,False,False,False,False
2024-02-23 17:00:00+00:00,14.66,14.91,14.66,14.815,871.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.57765474417438,39.52590566730909,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,2498.0,384.6746406952495,False,False,False,False,592.6101348983934,False,False,False,False
2024-02-26 17:00:00+00:00,14.77,14.92,14.77,14.92,100.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.11393284906157,39.50049223645274,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,2598.0,418.9897625449355,False,False,False,False,584.9727684658602,False,False,False,False
2024-02-27 17:00:00+00:00,15.0,15.12,15.0,15.12,750.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.60422183238659,39.50049223645274,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,3348.0,464.4007739783474,False,False,False,False,587.5313301950716,False,False,False,False
2024-02-28 17:00:00+00:00,15.06,15.12,15.06,15.105,859.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.62325089379424,39.50049223645274,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,2489.0,495.7899092655048,False,False,False,False,591.7401467811945,False,False,False,False
2024-02-29 17:00:00+00:00,15.08,15.115,15.07,15.105,288.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.63593693473267,39.50049223645274,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,2489.0,526.6923912923962,False,False,False,False,587.0309972186953,False,False,False,False
2024-03-01 17:00:00+00:00,15.21,15.25,15.21,15.25,200.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.7058938425449,36.95394144623229,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,2689.0,560.216540264607,False,False,False,False,581.0305166416613,False,False,False,False
2024-03-04 17:00:00+00:00,15.4,15.44,15.38,15.38,296.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,15.400000000000002,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.01919185123536,38.26656965930401,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,2985.0,597.8100822760085,False,False,False,False,576.6114388642711,False,False,False,False
2024-03-05 17:00:00+00:00,15.33,15.37,15.15,15.15,400.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,15.298467432950192,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.36631573158547,35.87454931700056,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,2585.0,628.6192282872331,False,False,False,False,573.8732770214142,False,False,False,False
2024-03-06 17:00:00+00:00,15.175,15.185,15.14,15.15,713.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,15.227555003548616,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.59773165181889,31.026085593623606,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,2585.0,658.9507131199891,False,False,False,False,576.0302804784465,False,False,False,False
2024-03-07 17:00:00+00:00,15.1,15.115,15.1,15.115,120.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,15.21832897318509,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.54784499935022,26.89293047681899,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,2465.0,686.9514772576637,False,False,False,False,568.9600435718039,False,False,False,False
2024-03-08 17:00:00+00:00,15.14,15.14,15.045,15.045,200.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,15.201942355889724,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.90650985387806,22.188633609620297,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,2265.0,711.4173458273123,False,False,False,False,563.2397328187526,False,False,False,False
