date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_882,Gap_Up_aVWAP_870,Gap_Up_aVWAP_864,Gap_Up_aVWAP_852,Gap_Up_aVWAP_786,Gap_Up_aVWAP_756,Gap_Up_aVWAP_738,Gap_Up_aVWAP_708,Gap_Up_aVWAP_684,Gap_Up_aVWAP_678,Gap_Down_aVWAP_888,Gap_Down_aVWAP_858,Gap_Down_aVWAP_840,Gap_Down_aVWAP_804,Gap_Down_aVWAP_798,Gap_Down_aVWAP_768,Gap_Down_aVWAP_762,Gap_Down_aVWAP_726,Gap_Down_aVWAP_672,Gap_Down_aVWAP_648,aVWAP_OB_bull_593,aVWAP_OB_bull_516,aVWAP_OB_bull_420,aVWAP_OB_bull_210,aVWAP_OB_bull_117,aVWAP_OB_bear_711,aVWAP_OB_bear_1,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-04-03 14:00:00+00:00,69.29,69.7,68.75,68.75,5547.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,5547.0,False,False,False,False
2025-04-03 15:00:00+00:00,68.76,69.85,68.65,69.6,11383.0,,,,,,,,,,,,,,,,,,,,,,,,,,,69.36666666666666,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,-1.0,69.85,68.65,150.0,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,11383.0,176.48062015503876,False,False,False,False,5637.480620155039,False,False,False,False
2025-04-03 16:00:00+00:00,69.595,69.715,69.16,69.16,5510.0,,,,,,,,,,,,,,,,,,,,,,,,,,,69.35959963693048,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.73234200743494,7.06319702602228,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,5873.0,264.79875007511566,False,False,False,False,5635.504176431705,False,False,False,False
2025-04-03 17:00:00+00:00,69.12,69.19,68.68,68.68,6783.0,,,,,,,,,,,,,,,,,,,,,,,,,,,69.21360308610689,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.99953829091487,7.06319702602228,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-910.0,246.58481596542393,False,False,False,False,5653.294809355244,False,False,False,False
2025-04-03 18:00:00+00:00,68.685,68.725,67.93,68.425,4814.0,,,,,,,,,,,,,,,,,,,,,,,,,,,69.06936843336844,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9023343717894,7.06319702602228,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-5724.0,154.0176095163476,False,False,False,False,5640.282486729581,False,False,False,False
2025-04-03 19:00:00+00:00,68.44,69.13,68.37,68.74,15060.0,,,,,,,,,,,,,,,,,,,,,,,,,,,68.9577751243781,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.612186495007464,36.92961579209084,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,9336.0,296.37392564787706,False,False,False,False,5786.324618718269,False,False,False,False
2025-04-04 14:00:00+00:00,64.52,64.575,63.31,64.06,2959.0,,,,,,,,,,,,,,,,,,,,,,,,,,,68.64118468110114,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.753691388861846,21.877653125272843,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,6377.0,390.6471981184526,False,False,False,False,5742.490128505583,False,False,False,False
2025-04-04 15:00:00+00:00,63.95,64.7,63.155,63.26,1669.0,,,,,,,,,,,,,,,,,,,,,,,,,,,68.4701835554264,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.342636756769597,11.178926248103068,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,4708.0,457.58290047320526,False,False,False,False,5679.335242792318,False,False,False,False
2025-04-04 16:00:00+00:00,63.3,63.82,62.9,63.82,4810.0,,,,,,,,,,,,,,,,,,,,,,,,,,,68.02022413879871,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.093587781015774,5.9772203534216715,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,9518.0,598.0544834116051,False,False,False,False,5665.857177012593,False,False,False,False
2025-04-04 17:00:00+00:00,63.77,63.97,62.7,63.96,2879.0,,,,,,,,,,,,,,,,,,,,,,,,,,,67.78951605300684,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.932551651184077,2.2672421055632554,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,12397.0,780.9838712656888,False,False,False,False,5622.650088996894,False,False,False,False
2025-04-04 18:00:00+00:00,64.03,64.21,63.41,63.46,5247.0,,,,,,,,,,,,,,,,,,,,,,,,,,,67.43783442964514,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.870407009403408,-1.673398645751611,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,7150.0,879.7283073700967,False,False,False,False,5616.826056609345,False,False,False,False
2025-04-04 19:00:00+00:00,63.45,64.005,63.27,63.39,12319.0,,,,,,,,,,,,,,,,,,,,,,,,,,,66.78645647506343,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.407869287602452,-5.210167879268155,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-5169.0,785.9495739224983,False,False,False,False,5720.735730150285,False,False,False,False
2025-04-07 14:00:00+00:00,62.44,63.87,60.645,61.925,3964.0,,,,,,,,,,,,,,,,,,,,,,,,,,,66.54882288719202,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.901657705527096,-9.72854498395914,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-9133.0,632.1674099857154,False,False,False,False,5693.499517279738,False,False,False,False
2025-04-07 15:00:00+00:00,61.92,61.925,59.89,61.38,4685.0,,,,,,,,,,,,,,,,,,,,,,,,,,,66.23582234838332,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.794660229106327,-13.767420539632369,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-13818.0,408.1338067301229,False,False,False,False,5677.8638658490445,False,False,False,False
2025-04-07 16:00:00+00:00,61.12,61.39,60.805,60.97,2381.0,,,,,,,,,,,,,,,,,,,,,,,,,,,66.08977570060264,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.080308391860742,-17.32425593312543,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-16199.0,150.65886399012098,False,False,False,False,5626.749697386269,False,False,False,False
2025-04-07 17:00:00+00:00,61.85,62.44,61.19,62.4,1356.0,,,,,,,,,,,,,,,,,,,,,,,,,,,66.02531240168261,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.55366047383915,-17.32425593312543,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-14843.0,-81.80096335856308,False,False,False,False,5560.53652378338,False,False,False,False
2025-04-07 18:00:00+00:00,62.345,62.74,61.19,61.19,4223.0,,,,,,,,,,,,,,,,,,,,,,,,,,,65.82276646824074,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.35260730624541,-17.32425593312543,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-19066.0,-376.129630593314,False,False,False,False,5539.799523414646,False,False,False,False
2025-04-07 19:00:00+00:00,61.26,62.49,61.235,61.68,9808.0,,,,,,,,,,,,,,,,,,,,,,,,,,,65.42778452679019,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.38590907969565,-17.32425593312543,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-9258.0,-513.8330471732627,False,False,False,False,5605.973174214419,False,False,False,False
2025-04-08 14:00:00+00:00,63.12,63.56,61.68,61.68,9613.0,,,,,,,,,,,,,,,,,,,,,,,,,,,65.15368911565247,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.408110261995812,-17.32425593312543,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-9258.0,-649.4015270620494,False,False,False,False,5668.097621125823,False,False,False,False
2025-04-08 15:00:00+00:00,61.69,62.12,60.96,62.11,10502.0,,,,,,,,,,,,,,,,,,,,,,,,,,,64.8539718390086,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.498090634501345,-17.32425593312543,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,1244.0,-620.0464646269787,False,False,False,False,5743.041844054105,False,False,False,False
2025-04-08 16:00:00+00:00,62.09,62.19,60.57,60.57,8442.0,,,,,,,,,,,,,,,,,,,,,,,,,,,64.60782785725597,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.68527783082465,-17.32425593312543,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-7198.0,-722.030240369196,False,False,False,False,5784.886156549391,False,False,False,False
2025-04-08 17:00:00+00:00,60.695,60.92,60.02,60.84,4443.0,,,,,,,,,,,,,,,,,,,,,,,,,,,64.47356817212395,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.20556695994972,-17.32425593312543,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-2755.0,-753.549151371224,False,False,False,False,5764.081720013742,False,False,False,False
2025-04-08 18:00:00+00:00,60.835,61.14,59.825,59.96,10785.0,,,,,,,,,,,,,,,,,,,,,,,,,,,64.1608166997366,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.09720908957823,-17.32425593312543,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-13540.0,-951.7886994119801,False,False,False,False,5841.925414277094,False,False,False,False
