date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_852,Gap_Up_aVWAP_804,Gap_Up_aVWAP_720,Gap_Up_aVWAP_660,Gap_Up_aVWAP_624,Gap_Up_aVWAP_606,Gap_Up_aVWAP_582,Gap_Up_aVWAP_576,Gap_Up_aVWAP_564,Gap_Up_aVWAP_552,Gap_Down_aVWAP_864,Gap_Down_aVWAP_816,Gap_Down_aVWAP_798,Gap_Down_aVWAP_738,Gap_Down_aVWAP_696,Gap_Down_aVWAP_654,Gap_Down_aVWAP_648,Gap_Down_aVWAP_600,Gap_Down_aVWAP_516,Gap_Down_aVWAP_498,aVWAP_OB_bull_484,aVWAP_OB_bear_774,aVWAP_OB_bear_630,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-04-03 14:00:00+00:00,17.23,17.38,16.935,16.98,8737.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,8737.0,False,False,False,False
2025-04-03 15:00:00+00:00,16.98,17.085,16.895,16.99,3814.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,3814.0,59.13178294573643,False,False,False,False,8660.67441860465,False,False,False,False
2025-04-03 16:00:00+00:00,16.99,17.11,16.98,17.03,3044.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,6858.0,164.5405925124692,False,False,False,False,8573.594195060392,False,False,False,False
2025-04-03 17:00:00+00:00,17.025,17.16,16.975,16.985,5319.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0425680390787,34.738311235170826,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,1539.0,185.85004069057047,False,False,False,False,8523.135370330774,False,False,False,False
2025-04-03 18:00:00+00:00,16.985,17.005,16.87,16.935,4057.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.37202093792901,19.85226476179139,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-2518.0,143.92988502094923,False,False,False,False,8453.892961488436,False,False,False,False
2025-04-03 19:00:00+00:00,16.935,17.12,16.905,16.99,22342.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.16691844385714,17.670543165945176,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,19824.0,449.04725114465543,False,False,False,False,8669.212450457608,False,False,False,False
2025-04-04 14:00:00+00:00,16.315,16.45,15.92,16.115,24684.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.35907185244138,2.6783000196518785,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-4860.0,366.73644104938944,False,False,False,False,8917.503730295475,False,False,False,False
2025-04-04 15:00:00+00:00,16.065,16.49,15.92,15.975,8181.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.143539186553284,-6.886462301457442,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-13041.0,158.8645582424222,False,False,False,False,8906.085067810274,False,False,False,False
2025-04-04 16:00:00+00:00,15.975,16.06,15.6,15.615,5380.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.377717036475108,-13.558009156348959,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-18421.0,-129.19535738924324,False,False,False,False,8851.417082262828,False,False,False,False
2025-04-04 17:00:00+00:00,15.605,15.895,15.46,15.89,13504.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.651098587486878,-13.558009156348959,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-4917.0,-203.42488673204568,False,False,False,False,8923.550150754876,False,False,False,False
