date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_882,Gap_Up_aVWAP_852,Gap_Up_aVWAP_828,Gap_Up_aVWAP_798,Gap_Up_aVWAP_762,Gap_Up_aVWAP_756,Gap_Up_aVWAP_750,Gap_Up_aVWAP_744,Gap_Up_aVWAP_720,Gap_Up_aVWAP_708,Gap_Down_aVWAP_876,Gap_Down_aVWAP_858,Gap_Down_aVWAP_834,Gap_Down_aVWAP_804,Gap_Down_aVWAP_786,Gap_Down_aVWAP_780,Gap_Down_aVWAP_738,Gap_Down_aVWAP_726,Gap_Down_aVWAP_684,Gap_Down_aVWAP_678,aVWAP_OB_bull_738,aVWAP_OB_bull_510,aVWAP_OB_bull_336,aVWAP_OB_bull_204,aVWAP_OB_bear_872,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-03-13 14:00:00+00:00,86.01,87.965,85.55,86.76,11706.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,11706.0,False,False,False,False
2025-03-13 15:00:00+00:00,87.19,87.52,86.64,86.71,4923.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-4923.0,-76.32558139534883,False,False,False,False,11600.837209302326,False,False,False,False
2025-03-13 16:00:00+00:00,86.71,87.06,85.9,86.12,6287.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-11210.0,-248.9406886605372,False,False,False,False,11518.452136289887,False,False,False,False
2025-03-13 17:00:00+00:00,86.12,86.345,85.46,85.72,6755.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-17965.0,-523.6082748828544,False,False,False,False,11444.600165184616,False,False,False,False
2025-03-13 18:00:00+00:00,85.61,88.0,85.61,87.78,5688.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.541417808670104,-28.812723972196906,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-12277.0,-705.8314024040504,False,False,False,False,11355.350550220513,False,False,False,False
2025-03-13 19:00:00+00:00,87.78,88.13,86.33,86.515,13534.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.51620052824803,-23.04790459309698,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-25811.0,-1095.058822521817,False,False,False,False,11389.128061069809,False,False,False,False
2025-03-14 14:00:00+00:00,87.81,91.38,86.925,91.38,30422.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.10422762489401,-10.250492539167723,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,4611.0,-1006.5927942656648,False,False,False,False,11684.211346944694,False,False,False,False
2025-03-14 15:00:00+00:00,91.54,91.83,90.94,91.14,23396.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.67360052928404,-3.129861745992926,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-18785.0,-1282.227014509608,False,False,False,False,11865.789465596714,False,False,False,False
2025-03-14 16:00:00+00:00,91.19,91.565,90.585,91.565,16773.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.529645816453204,1.86552255229266,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-2012.0,-1293.541324362172,False,False,False,False,11941.870249075833,False,False,False,False
2025-03-14 17:00:00+00:00,91.47,92.045,91.065,91.695,18415.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.25153809920418,5.390967504449463,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,16403.0,-1019.1763425891152,False,False,False,False,12042.228849865354,False,False,False,False
