date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_868,Gap_Up_aVWAP_822,Gap_Up_aVWAP_810,Gap_Up_aVWAP_791,Gap_Up_aVWAP_744,Gap_Up_aVWAP_726,Gap_Up_aVWAP_666,Gap_Up_aVWAP_660,Gap_Up_aVWAP_630,Gap_Up_aVWAP_624,Gap_Down_aVWAP_888,Gap_Down_aVWAP_840,Gap_Down_aVWAP_792,Gap_Down_aVWAP_774,Gap_Down_aVWAP_768,Gap_Down_aVWAP_636,Gap_Down_aVWAP_568,Gap_Down_aVWAP_540,Gap_Down_aVWAP_456,Gap_Down_aVWAP_426,aVWAP_OB_bull_641,aVWAP_OB_bull_331,aVWAP_OB_bull_143,aVWAP_OB_bear_822,aVWAP_OB_bear_600,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-03-06 15:00:00+00:00,19.3,19.63,19.26,19.61,1609.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,1609.0,False,False,False,False
2025-03-06 16:00:00+00:00,19.61,19.76,19.37,19.425,643.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-643.0,-9.968992248062015,False,False,False,False,1594.0232558139535,False,False,False,False
2025-03-06 17:00:00+00:00,19.38,19.38,18.5,18.605,1663.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-2306.0,-45.56637221320834,False,False,False,False,1595.0926627005588,False,False,False,False
2025-03-06 18:00:00+00:00,18.605,18.68,18.235,18.235,951.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-3257.0,-95.35604086106557,False,False,False,False,1585.1067299455115,False,False,False,False
2025-03-06 19:00:00+00:00,18.23,18.265,17.97,18.11,2073.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-5330.0,-176.51331154539014,False,False,False,False,1592.6709666905422,False,False,False,False
2025-03-06 20:00:00+00:00,18.11,18.12,17.925,17.94,4337.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-9667.0,-323.6526400485624,False,False,False,False,1635.2187036410762,False,False,False,False
2025-03-07 15:00:00+00:00,17.96,17.96,17.245,17.245,1534.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-11201.0,-492.2936843888947,False,False,False,False,1633.6494214140828,False,False,False,False
2025-03-07 16:00:00+00:00,17.245,17.245,16.595,16.61,2338.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-13539.0,-694.5682009099971,False,False,False,False,1644.5695854231667,False,False,False,False
2025-03-07 17:00:00+00:00,16.61,16.98,16.51,16.98,1604.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.199694173814184,-45.32027524356724,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-11935.0,-868.8384613610049,False,False,False,False,1643.9405996026526,False,False,False,False
2025-03-07 18:00:00+00:00,16.94,17.135,16.775,17.06,1934.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.694627720417802,-41.58681670205283,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-10001.0,-1010.4223611848653,False,False,False,False,1648.4376445700532,False,False,False,False
2025-03-07 19:00:00+00:00,17.065,17.09,16.85,17.065,4817.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.760742245390706,-39.26339985593549,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-5184.0,-1075.1289912440145,False,False,False,False,1697.562642328657,False,False,False,False
2025-03-07 20:00:00+00:00,17.075,17.655,17.075,17.225,14468.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.089274702765664,-35.76208147471254,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,9284.0,-914.5223402169754,False,False,False,False,1895.5539191917785,False,False,False,False
2025-03-10 14:00:00+00:00,17.44,17.86,16.84,16.99,3180.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.923533013355893,-34.52661175681949,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,6104.0,-805.7080403686502,False,False,False,False,1915.4678119174873,False,False,False,False
2025-03-10 15:00:00+00:00,16.99,17.005,16.99,17.005,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.37139251610382,-33.46875711286553,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,6174.0,-697.4955126109968,False,False,False,False,1886.855907856751,False,False,False,False
2025-03-10 16:00:00+00:00,17.005,17.005,17.005,17.005,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.33663218460244,-32.69603853568614,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,6174.0,-590.9606984619892,False,False,False,False,1857.6023278899795,False,False,False,False
2025-03-10 17:00:00+00:00,17.005,17.005,16.54,16.72,2291.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.63563695272449,-32.69603853568614,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,3883.0,-521.5969667028886,False,False,False,False,1864.3216716436234,False,False,False,False
2025-03-10 18:00:00+00:00,16.72,16.72,16.42,16.42,1660.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.076328308787687,-32.69603853568614,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,2223.0,-479.0450757462546,False,False,False,False,1861.1538937886835,False,False,False,False
2025-03-10 19:00:00+00:00,16.42,16.63,16.28,16.54,18060.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,16.48333333333333,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.031087616946387,-32.69603853568614,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,20283.0,-157.15290402925837,False,False,False,False,2112.298794660177,False,False,False,False
