date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_441,Gap_Up_aVWAP_439,Gap_Up_aVWAP_432,Gap_Up_aVWAP_428,Gap_Up_aVWAP_425,Gap_Up_aVWAP_421,Gap_Up_aVWAP_420,Gap_Up_aVWAP_419,Gap_Up_aVWAP_418,Gap_Up_aVWAP_417,Gap_Down_aVWAP_446,Gap_Down_aVWAP_444,Gap_Down_aVWAP_440,Gap_Down_aVWAP_437,Gap_Down_aVWAP_436,Gap_Down_aVWAP_435,Gap_Down_aVWAP_434,Gap_Down_aVWAP_433,Gap_Down_aVWAP_427,Gap_Down_aVWAP_424,aVWAP_OB_bull_341,aVWAP_OB_bear_149,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-12-18 17:00:00+00:00,138.36,139.495,138.31,138.925,147611.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,147611.0,False,False,False,False
2023-12-19 17:00:00+00:00,139.23,140.57,139.145,140.135,183833.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,183833.0,2850.124031007752,False,False,False,False,148172.58139534883,False,False,False,False
2023-12-20 17:00:00+00:00,139.045,139.27,135.365,135.6,272022.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.05673829091981,-44.301415981780664,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-88189.0,1438.664743705306,False,False,False,False,150092.72742022714,False,False,False,False
2023-12-21 17:00:00+00:00,139.295,139.995,138.57,139.86,408891.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.50683837072866,-44.301415981780664,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,320702.0,6388.483894965689,False,False,False,False,154105.10373929338,False,False,False,False
2023-12-22 17:00:00+00:00,139.585,139.975,138.32,139.5,121703.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.01796771161058,-44.301415981780664,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,198999.0,9374.693446981724,False,False,False,False,153602.74554178494,False,False,False,False
2023-12-25 17:00:00+00:00,139.5,139.5,139.5,139.5,0.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.02538727219853,-44.301415981780664,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,198999.0,12314.605176485884,False,False,False,False,151221.30762640844,False,False,False,False
2023-12-26 17:00:00+00:00,141.835,143.87,141.25,143.445,205505.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.666009233031275,-38.83716848574037,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,404504.0,18395.060910183776,False,False,False,False,152062.91526010752,False,False,False,False
2023-12-27 17:00:00+00:00,144.79,146.24,144.62,145.995,295475.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.13694823141608,-29.667000825322283,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,699979.0,28962.253764289453,False,False,False,False,154286.3584343694,False,False,False,False
2023-12-28 17:00:00+00:00,149.425,150.4,148.55,148.76,163934.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,149.23666666666668,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.68186400082898,-20.65691232687984,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,863913.0,41907.22657414543,False,False,False,False,154435.93427259623,False,False,False,False
2023-12-29 17:00:00+00:00,148.27,148.95,147.285,147.415,148032.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,148.5944920707171,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.96554695279607,-15.810336070422196,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,715881.0,52356.43236369356,False,False,False,False,154336.64846992033,False,False,False,False
2024-01-01 17:00:00+00:00,147.415,147.415,147.415,147.415,0.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,148.5944920707171,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.15466892077413,-11.168839263439267,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,715881.0,62643.634962706055,False,False,False,False,151943.83221457273,False,False,False,False
2024-01-02 17:00:00+00:00,140.005,140.505,137.43,138.685,296842.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,143.8546591481496,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.18083005690719,-11.168839263439267,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,419039.0,68169.14449816798,False,False,False,False,154190.31543605222,False,False,False,False
2024-01-03 17:00:00+00:00,134.915,136.105,134.25,135.32,196094.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,138.488630557923,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.66363997566972,-11.168839263439267,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,222945.0,70568.77016486305,False,False,False,False,154839.98496417544,False,False,False,False
2024-01-04 17:00:00+00:00,136.635,137.44,135.93,136.045,117338.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,138.38605576185472,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.165358698607264,-11.168839263439267,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,340283.0,74750.38613129928,False,False,False,False,154258.55884069984,False,False,False,False
2024-01-05 17:00:00+00:00,140.07,140.11,137.75,138.645,256559.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,138.84912050421826,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.34516374694628,-11.168839263439267,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,596842.0,82844.8297571706,False,False,False,False,155844.6121920068,False,False,False,False
2024-01-08 17:00:00+00:00,145.575,147.15,145.47,146.16,269926.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,140.84801248161648,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.38424754467583,-11.168839263439267,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,866768.0,94998.67735783462,False,False,False,False,157613.31587895245,False,False,False,False
