date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_882,Gap_Up_aVWAP_834,Gap_Up_aVWAP_816,Gap_Up_aVWAP_774,Gap_Up_aVWAP_546,Gap_Up_aVWAP_501,Gap_Up_aVWAP_468,Gap_Up_aVWAP_348,Gap_Up_aVWAP_240,Gap_Up_aVWAP_216,Gap_Down_aVWAP_792,Gap_Down_aVWAP_696,Gap_Down_aVWAP_672,Gap_Down_aVWAP_462,Gap_Down_aVWAP_426,Gap_Down_aVWAP_420,Gap_Down_aVWAP_408,Gap_Down_aVWAP_270,Gap_Down_aVWAP_252,Gap_Down_aVWAP_168,aVWAP_OB_bull_833,aVWAP_OB_bull_714,aVWAP_OB_bull_181,aVWAP_OB_bull_1,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-26 15:00:00+00:00,13.1,13.1,13.1,13.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",1.0,12.95,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,0.0,False,False,False,False
2025-02-26 16:00:00+00:00,13.1,13.1,13.1,13.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,1.0,13.1,13.1,3.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,0.0,False,False,False,False
2025-02-26 17:00:00+00:00,13.1,13.12,13.1,13.12,30.0,,,,,,,,,,,,,,,,,,,,,,,,13.113333333333332,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,30.0,0.46511627906976744,False,False,False,False,0.46511627906976744,False,False,False,False
2025-02-26 18:00:00+00:00,13.12,13.12,13.12,13.12,0.0,,,,,,,,,,,,,,,,,,,,,,,,13.113333333333332,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,30.0,0.923021453037678,False,False,False,False,0.4579051739679106,False,False,False,False
2025-02-26 19:00:00+00:00,13.12,13.12,12.9,12.9,100.0,,,,,,,,,,,,,,,,,,,,,,,,13.005641025641024,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.9005235602094,22.01047120418845,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-70.0,-0.17656027491639448,False,False,False,False,2.001193465844377,False,False,False,False
2025-02-26 20:00:00+00:00,12.9,12.945,12.88,12.885,264.0,,,,,,,,,,,,,,,,,,,,,,,,12.937089678510997,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.01835170705053,5.082485122732912,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-334.0,-5.35211747995645,False,False,False,False,6.063190466373921,False,False,False,False
2025-02-27 15:00:00+00:00,12.885,12.885,12.68,12.68,200.0,,,,,,,,,,,,,,,,,,,,,,,,12.873535353535352,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.04077870837413,-6.149217018813019,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-534.0,-13.548208681817592,False,False,False,False,9.069962707205335,False,False,False,False
2025-02-27 16:00:00+00:00,12.68,12.805,12.68,12.805,30.0,,,,,,,,,,,,,,,,,,,,,,,,12.868237179487178,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.387105950575883,-6.149217018813019,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-504.0,-21.15211242318476,False,False,False,False,9.394459409419206,False,False,False,False
2025-02-27 17:00:00+00:00,12.805,12.805,12.805,12.805,0.0,,,,,,,,,,,,,,,,,,,,,,,,12.868237179487178,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.284657445377054,-6.149217018813019,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-504.0,-28.638126184065616,False,False,False,False,9.248808875939838,False,False,False,False
2025-02-27 18:00:00+00:00,12.805,12.85,12.805,12.85,250.0,,,,,,,,,,,,,,,,,,,,,,,,12.858729977116704,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.070487503621635,-6.149217018813019,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-254.0,-32.132108723847544,False,False,False,False,12.981385482514414,False,False,False,False
2025-02-27 19:00:00+00:00,12.85,12.85,12.85,12.85,0.0,,,,,,,,,,,,,,,,,,,,,,,,12.858729977116704,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.261040875784694,-6.149217018813019,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-254.0,-35.57192099169487,False,False,False,False,12.780123692087834,False,False,False,False
2025-02-27 20:00:00+00:00,12.85,12.85,12.585,12.63,250.0,,,,,,,,,,,,,,,,,,,,,,,,12.820830367734281,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.37178534570276,-7.147235305809502,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-504.0,-42.83437182903293,False,False,False,False,16.457951231745387,False,False,False,False
