date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_882,Gap_Up_aVWAP_858,Gap_Up_aVWAP_848,Gap_Up_aVWAP_834,Gap_Up_aVWAP_828,Gap_Up_aVWAP_822,Gap_Up_aVWAP_798,Gap_Up_aVWAP_744,Gap_Up_aVWAP_630,Gap_Up_aVWAP_624,Gap_Down_aVWAP_888,Gap_Down_aVWAP_852,Gap_Down_aVWAP_846,Gap_Down_aVWAP_816,Gap_Down_aVWAP_792,Gap_Down_aVWAP_732,Gap_Down_aVWAP_726,Gap_Down_aVWAP_702,Gap_Down_aVWAP_690,Gap_Down_aVWAP_648,aVWAP_OB_bull_865,aVWAP_OB_bull_300,aVWAP_OB_bear_546,aVWAP_OB_bear_150,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-27 15:00:00+00:00,935.07,943.475,933.09,939.97,8328.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,8328.0,False,False,False,False
2025-01-27 16:00:00+00:00,939.97,947.17,938.98,942.64,6443.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,6443.0,99.89147286821705,False,False,False,False,8298.77519379845,False,False,False,False
2025-01-27 17:00:00+00:00,942.21,950.46,942.21,949.51,2670.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,9113.0,239.6295895679346,False,False,False,False,8211.507361336458,False,False,False,False
2025-01-27 18:00:00+00:00,950.33,958.8,950.04,956.595,7047.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,16160.0,486.4570377916875,False,False,False,False,8193.452983641318,False,False,False,False
2025-01-27 19:00:00+00:00,956.93,963.55,956.93,962.96,10151.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,26311.0,886.8375488336769,False,False,False,False,8223.802549786415,False,False,False,False
2025-01-27 20:00:00+00:00,962.9,966.82,958.87,965.17,11717.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,38028.0,1462.6695248207516,False,False,False,False,8277.960649789726,False,False,False,False
2025-01-28 15:00:00+00:00,962.0,964.05,956.2,958.18,6257.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,90.57830969521507,41.520478725693565,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,31771.0,1932.5661213351586,False,False,False,False,8246.627926537172,False,False,False,False
2025-01-28 16:00:00+00:00,958.42,963.46,954.38,958.35,4825.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,84.3694860204908,36.49783883672882,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,36596.0,2469.9837008493423,False,False,False,False,8193.5794315521,False,False,False,False
2025-01-28 17:00:00+00:00,958.68,962.14,957.76,961.755,4386.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,81.60863296198872,34.68709459431352,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,40982.0,3067.069224867182,False,False,False,False,8134.54719230323,False,False,False,False
2025-01-28 18:00:00+00:00,962.11,965.605,959.825,960.625,3495.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,78.44490150568873,32.32466746064608,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,37487.0,3600.71156246614,False,False,False,False,8062.616228081474,False,False,False,False
